Channel Code,Value,Date,Time,Status
Tm,-0.54,25/12/26,02:50:41:08,Normal
SU,-1.59,25/12/26,03:00:43:79,Normal
SD,2.41,25/12/26,03:00:43:79,Normal
IU,-63.79,25/12/26,03:00:43:79,Normal
ID,-8.58,25/12/26,03:00:43:79,Normal
Tm,-0.57,25/12/26,03:00:43:79,Normal
SU,-2.1,25/12/26,03:10:45:67,Normal
SD,2.24,25/12/26,03:10:45:67,Normal
IU,-65.49,25/12/26,03:10:45:67,Normal
ID,-8.74,25/12/26,03:10:45:67,Normal
Tm,-0.5,25/12/26,03:10:45:67,Normal
SU,-2,25/12/26,03:20:47:54,Normal
SD,2.23,25/12/26,03:20:47:54,Normal
IU,-67.34,25/12/26,03:20:47:54,Normal
ID,-9.02,25/12/26,03:20:47:54,Normal
Tm,-0.59,25/12/26,03:20:47:54,Normal
SU,-2.26,25/12/26,03:30:50:21,Normal
SD,1.83,25/12/26,03:30:50:21,Normal
IU,-67.39,25/12/26,03:30:50:21,Normal
ID,-9.18,25/12/26,03:30:50:21,Normal
Tm,-0.57,25/12/26,03:30:50:21,Normal
SU,-1.89,25/12/26,03:40:52:07,Normal
SD,2.59,25/12/26,03:40:52:07,Normal
IU,-68.24,25/12/26,03:40:52:07,Normal
ID,-10.05,25/12/26,03:40:52:07,Normal
Tm,-0.52,25/12/26,03:40:52:07,Normal
SU,-2.21,25/12/26,03:50:54:01,Normal
SD,2.74,25/12/26,03:50:54:01,Normal
IU,-68.61,25/12/26,03:50:54:01,Normal
ID,-9.62,25/12/26,03:50:54:01,Normal
Tm,-0.55,25/12/26,03:50:54:01,Normal
SU,-2.6,25/12/26,04:00:56:79,Normal
SD,2.13,25/12/26,04:00:56:79,Normal
IU,-70.15,25/12/26,04:00:56:79,Normal
ID,-9.97,25/12/26,04:00:56:79,Normal
Tm,-0.51,25/12/26,04:00:56:79,Normal
SU,-3.3,25/12/26,04:10:58:80,Normal
SD,1.86,25/12/26,04:10:58:80,Normal
IU,-72.96,25/12/26,04:10:58:80,Normal
ID,-10.33,25/12/26,04:10:58:80,Normal
Tm,-0.57,25/12/26,04:10:58:80,Normal
SU,-3.27,25/12/26,04:11:14:06,Normal
SD,2.03,25/12/26,04:11:14:06,Normal
IU,-72.8,25/12/26,04:11:14:06,Normal
ID,-9.91,25/12/26,04:11:14:06,Normal
Tm,-0.55,25/12/26,04:11:14:06,Normal
SU,-2.28,25/12/26,04:21:11:45,Normal
SD,2.01,25/12/26,04:21:11:45,Normal
IU,-71.1,25/12/26,04:21:11:45,Normal
ID,-10.03,25/12/26,04:21:11:45,Normal
Tm,-0.64,25/12/26,04:21:11:45,Normal
SU,-4.06,25/12/26,04:31:13:86,Normal
SD,1.95,25/12/26,04:31:13:86,Normal
IU,-72.53,25/12/26,04:31:13:86,Normal
ID,-10.09,25/12/26,04:31:13:86,Normal
Tm,-0.87,25/12/26,04:31:13:86,Normal
SU,-3.06,25/12/26,04:41:16:03,Normal
SD,2.24,25/12/26,04:41:16:03,Normal
IU,-70.68,25/12/26,04:41:16:03,Normal
ID,-9.38,25/12/26,04:41:16:03,Normal
Tm,-1.18,25/12/26,04:41:16:03,Normal
SU,-2.03,25/12/26,04:51:17:97,Normal
SD,2.19,25/12/26,04:51:17:97,Normal
IU,-69.88,25/12/26,04:51:17:97,Normal
ID,-9.06,25/12/26,04:51:17:97,Normal
Tm,-1.31,25/12/26,04:51:17:97,Normal
SU,-1.66,25/12/26,05:01:20:77,Normal
SD,2.42,25/12/26,05:01:20:77,Normal
IU,-71.53,25/12/26,05:01:20:77,Normal
ID,-9.66,25/12/26,05:01:20:77,Normal
Tm,-1.28,25/12/26,05:01:20:77,Normal
SU,-2.7,25/12/26,05:11:22:72,Normal
SD,2.56,25/12/26,05:11:22:72,Normal
IU,-70.31,25/12/26,05:11:22:72,Normal
ID,-9.52,25/12/26,05:11:22:72,Normal
Tm,-1.45,25/12/26,05:11:22:72,Normal
SU,-1.57,25/12/26,05:21:24:62,Normal
SD,2.38,25/12/26,05:21:24:62,Normal
IU,-64.48,25/12/26,05:21:24:62,Normal
ID,-8.96,25/12/26,05:21:24:62,Normal
Tm,-1.44,25/12/26,05:21:24:62,Normal
SU,-1.91,25/12/26,05:31:27:47,Normal
SD,2.07,25/12/26,05:31:27:47,Normal
IU,-65.8,25/12/26,05:31:27:47,Normal
ID,-9.5,25/12/26,05:31:27:47,Normal
Tm,-1.23,25/12/26,05:31:27:47,Normal
SU,-2.35,25/12/26,05:41:29:42,Normal
SD,2.3,25/12/26,05:41:29:42,Normal
IU,-67.6,25/12/26,05:41:29:42,Normal
ID,-9.8,25/12/26,05:41:29:42,Normal
Tm,-1.36,25/12/26,05:41:29:42,Normal
SU,-2,25/12/26,05:51:31:37,Normal
SD,2.42,25/12/26,05:51:31:37,Normal
IU,-71.05,25/12/26,05:51:31:37,Normal
ID,-10.13,25/12/26,05:51:31:37,Normal
Tm,-1.44,25/12/26,05:51:31:37,Normal
SU,-0.97,25/12/26,06:01:34:18,Normal
SD,2.51,25/12/26,06:01:34:18,Normal
IU,-72.85,25/12/26,06:01:34:18,Normal
ID,-10.57,25/12/26,06:01:34:18,Normal
Tm,-1.23,25/12/26,06:01:34:18,Normal
SU,-2.98,25/12/26,06:11:36:09,Normal
SD,2.07,25/12/26,06:11:36:09,Normal
IU,-72.21,25/12/26,06:11:36:09,Normal
ID,-10.91,25/12/26,06:11:36:09,Normal
Tm,-1.35,25/12/26,06:11:36:09,Normal
SU,-3.28,25/12/26,06:21:38:04,Normal
SD,2.15,25/12/26,06:21:38:04,Normal
IU,-72.32,25/12/26,06:21:38:04,Normal
ID,-10.77,25/12/26,06:21:38:04,Normal
Tm,-1.42,25/12/26,06:21:38:04,Normal
SU,-2.51,25/12/26,06:31:40:88,Normal
SD,2.09,25/12/26,06:31:40:88,Normal
IU,-72.37,25/12/26,06:31:40:88,Normal
ID,-10.61,25/12/26,06:31:40:88,Normal
Tm,-1.52,25/12/26,06:31:40:88,Normal
SU,-1.89,25/12/26,06:41:42:84,Normal
SD,2.15,25/12/26,06:41:42:84,Normal
IU,-68.66,25/12/26,06:41:42:84,Normal
ID,-9.85,25/12/26,06:41:42:84,Normal
Tm,-1.58,25/12/26,06:41:42:84,Normal
SU,-1.06,25/12/26,06:51:44:75,Normal
SD,1.12,25/12/26,06:51:44:75,Normal
IU,-48.58,25/12/26,06:51:44:75,Normal
ID,-6.93,25/12/26,06:51:44:75,Normal
Tm,-1.64,25/12/26,06:51:44:75,Normal
SU,-0.51,25/12/26,07:01:46:70,Normal
SD,1.92,25/12/26,07:01:46:70,Normal
IU,-49.96,25/12/26,07:01:46:70,Normal
ID,-6.18,25/12/26,07:01:46:70,Normal
Tm,-1.63,25/12/26,07:01:46:70,Normal
SU,-0.37,25/12/26,07:11:49:50,Normal
SD,2.63,25/12/26,07:11:49:50,Normal
IU,-68.35,25/12/26,07:11:49:50,Normal
ID,-8.42,25/12/26,07:11:49:50,Normal
Tm,-1.66,25/12/26,07:11:49:50,Normal
SU,3,25/12/26,07:21:51:72,Normal
SD,2.88,25/12/26,07:21:51:72,Normal
IU,-69.94,25/12/26,07:21:51:72,Normal
ID,-8.84,25/12/26,07:21:51:72,Normal
Tm,-1.85,25/12/26,07:21:51:72,Normal
SU,6.75,25/12/26,07:31:53:59,Normal
SD,3.94,25/12/26,07:31:53:59,Normal
IU,-70.2,25/12/26,07:31:53:59,Normal
ID,-8.92,25/12/26,07:31:53:59,Normal
Tm,-1.86,25/12/26,07:31:53:59,Normal
SU,12.15,25/12/26,07:41:55:65,Normal
SD,4.95,25/12/26,07:41:55:65,Normal
IU,-71.15,25/12/26,07:41:55:65,Normal
ID,-8.52,25/12/26,07:41:55:65,Normal
Tm,-1.76,25/12/26,07:41:55:65,Normal
SU,52.7,25/12/26,07:51:57:78,Normal
SD,13.9,25/12/26,07:51:57:78,Normal
IU,-67.55,25/12/26,07:51:57:78,Normal
ID,-6.97,25/12/26,07:51:57:78,Normal
Tm,-1.41,25/12/26,07:51:57:78,Normal
SU,69.23,25/12/26,08:02:00:16,Normal
SD,17.76,25/12/26,08:02:00:16,Normal
IU,-73.49,25/12/26,08:02:00:16,Normal
ID,-6.68,25/12/26,08:02:00:16,Normal
Tm,-0.85,25/12/26,08:02:00:16,Normal
SU,81.89,25/12/26,08:12:02:91,Normal
SD,20.19,25/12/26,08:12:02:91,Normal
IU,-77.04,25/12/26,08:12:02:91,Normal
ID,-7.51,25/12/26,08:12:02:91,Normal
Tm,-0.18,25/12/26,08:12:02:91,Normal
SU,50.39,25/12/26,08:22:04:75,Normal
SD,11.35,25/12/26,08:22:04:75,Normal
IU,-77.67,25/12/26,08:22:04:75,Normal
ID,-8.54,25/12/26,08:22:04:75,Normal
Tm,0.19,25/12/26,08:22:04:75,Normal
SU,89.82,25/12/26,08:32:06:68,Normal
SD,20.69,25/12/26,08:32:06:68,Normal
IU,-78.04,25/12/26,08:32:06:68,Normal
ID,-7.31,25/12/26,08:32:06:68,Normal
Tm,0.49,25/12/26,08:32:06:68,Normal
SU,154.94,25/12/26,08:38:20:20,Normal
SD,36.95,25/12/26,08:38:20:20,Normal
IU,-80.64,25/12/26,08:38:20:20,Normal
ID,-5.76,25/12/26,08:38:20:20,Normal
Tm,1.33,25/12/26,08:38:20:20,Normal
SU,190.42,25/12/26,08:48:22:03,Normal
SD,45.78,25/12/26,08:48:22:03,Normal
IU,-87.31,25/12/26,08:48:22:03,Normal
ID,-5.74,25/12/26,08:48:22:03,Normal
Tm,2.84,25/12/26,08:48:22:03,Normal
SU,212.14,25/12/26,08:58:24:68,Normal
SD,50.65,25/12/26,08:58:24:68,Normal
IU,-93.14,25/12/26,08:58:24:68,Normal
ID,-6.44,25/12/26,08:58:24:68,Normal
Tm,4.25,25/12/26,08:58:24:68,Normal
SU,207.94,25/12/26,09:08:26:39,Normal
SD,49.38,25/12/26,09:08:26:39,Normal
IU,-94.47,25/12/26,09:08:26:39,Normal
ID,-7.81,25/12/26,09:08:26:39,Normal
Tm,5.35,25/12/26,09:08:26:39,Normal
SU,242.11,25/12/26,09:18:28:01,Normal
SD,58.34,25/12/26,09:18:28:01,Normal
IU,-93.04,25/12/26,09:18:28:01,Normal
ID,-6.81,25/12/26,09:18:28:01,Normal
Tm,5.9,25/12/26,09:18:28:01,Normal
SU,195.19,25/12/26,09:28:30:52,Normal
SD,43.52,25/12/26,09:28:30:52,Normal
IU,-83.02,25/12/26,09:28:30:52,Normal
ID,-4.93,25/12/26,09:28:30:52,Normal
Tm,6.43,25/12/26,09:28:30:52,Normal
SU,342.37,25/12/26,09:38:32:05,Normal
SD,86.24,25/12/26,09:38:32:05,Normal
IU,-84.82,25/12/26,09:38:32:05,Normal
ID,1.23,25/12/26,09:38:32:05,Normal
Tm,7.23,25/12/26,09:38:32:05,Normal
SU,202.85,25/12/26,09:48:34:36,Normal
SD,44.58,25/12/26,09:48:34:36,Normal
IU,-82.28,25/12/26,09:48:34:36,Normal
ID,-1.35,25/12/26,09:48:34:36,Normal
Tm,7.36,25/12/26,09:48:34:36,Normal
SU,241.16,25/12/26,09:58:35:95,Normal
SD,53.72,25/12/26,09:58:35:95,Normal
IU,-85.88,25/12/26,09:58:35:95,Normal
ID,-0.34,25/12/26,09:58:35:95,Normal
Tm,7.13,25/12/26,09:58:35:95,Normal
SU,399.36,25/12/26,10:08:38:07,Normal
SD,91.81,25/12/26,10:08:38:07,Normal
IU,-92.14,25/12/26,10:08:38:07,Normal
ID,3.04,25/12/26,10:08:38:07,Normal
Tm,7.47,25/12/26,10:08:38:07,Normal
SU,408.7,25/12/26,10:08:52:93,Normal
SD,93.69,25/12/26,10:08:52:93,Normal
IU,-91.71,25/12/26,10:08:52:93,Normal
ID,3.36,25/12/26,10:08:52:93,Normal
Tm,7.5,25/12/26,10:08:52:93,Normal
SU,263.5,25/12/26,10:18:50:62,Normal
SD,58.96,25/12/26,10:18:50:62,Normal
IU,-96.48,25/12/26,10:18:50:62,Normal
ID,1.45,25/12/26,10:18:50:62,Normal
Tm,7.83,25/12/26,10:18:50:62,Normal
SU,223.8,25/12/26,10:28:52:41,Normal
SD,49.11,25/12/26,10:28:52:41,Normal
IU,-93.62,25/12/26,10:28:52:41,Normal
ID,1.13,25/12/26,10:28:52:41,Normal
Tm,7.59,25/12/26,10:28:52:41,Normal
SU,198.43,25/12/26,10:38:54:33,Normal
SD,43.14,25/12/26,10:38:54:33,Normal
IU,-84.93,25/12/26,10:38:54:33,Normal
ID,2.21,25/12/26,10:38:54:33,Normal
Tm,7.36,25/12/26,10:38:54:33,Normal
SU,211.79,25/12/26,10:48:55:71,Normal
SD,46.96,25/12/26,10:48:55:71,Normal
IU,-81.06,25/12/26,10:48:55:71,Normal
ID,2.82,25/12/26,10:48:55:71,Normal
Tm,7.17,25/12/26,10:48:55:71,Normal
SU,198.79,25/12/26,10:58:57:77,Normal
SD,44.22,25/12/26,10:58:57:77,Normal
IU,-79.9,25/12/26,10:58:57:77,Normal
ID,3.58,25/12/26,10:58:57:77,Normal
Tm,6.82,25/12/26,10:58:57:77,Normal
SU,240.04,25/12/26,11:08:59:18,Normal
SD,54.1,25/12/26,11:08:59:18,Normal
IU,-86.1,25/12/26,11:08:59:18,Normal
ID,3.4,25/12/26,11:08:59:18,Normal
Tm,6.66,25/12/26,11:08:59:18,Normal
SU,255.96,25/12/26,11:19:01:40,Normal
SD,57.24,25/12/26,11:19:01:40,Normal
IU,-95.21,25/12/26,11:19:01:40,Normal
ID,5.98,25/12/26,11:19:01:40,Normal
Tm,7.03,25/12/26,11:19:01:40,Normal
SU,503.1,25/12/26,11:29:02:86,Normal
SD,124.19,25/12/26,11:29:02:86,Normal
IU,-105.38,25/12/26,11:29:02:86,Normal
ID,12.22,25/12/26,11:29:02:86,Normal
Tm,8.12,25/12/26,11:29:02:86,Normal
SU,529.73,25/12/26,11:39:05:33,Normal
SD,127.91,25/12/26,11:39:05:33,Normal
IU,-115.66,25/12/26,11:39:05:33,Normal
ID,15.16,25/12/26,11:39:05:33,Normal
Tm,10.14,25/12/26,11:39:05:33,Normal
SU,513.55,25/12/26,11:49:06:71,Normal
SD,121.77,25/12/26,11:49:06:71,Normal
IU,-118.73,25/12/26,11:49:06:71,Normal
ID,15.74,25/12/26,11:49:06:71,Normal
Tm,11.16,25/12/26,11:49:06:71,Normal
SU,504.63,25/12/26,11:59:07:65,Normal
SD,118.13,25/12/26,11:59:07:65,Normal
IU,-118.15,25/12/26,11:59:07:65,Normal
ID,16.71,25/12/26,11:59:07:65,Normal
Tm,11.27,25/12/26,11:59:07:65,Normal
SU,538.21,25/12/26,12:09:09:35,Normal
SD,124.19,25/12/26,12:09:09:35,Normal
IU,-116.4,25/12/26,12:09:09:35,Normal
ID,19.49,25/12/26,12:09:09:35,Normal
Tm,11.17,25/12/26,12:09:09:35,Normal
SU,549.23,25/12/26,12:19:10:08,Normal
SD,126.32,25/12/26,12:19:10:08,Normal
IU,-114.65,25/12/26,12:19:10:08,Normal
ID,20.38,25/12/26,12:19:10:08,Normal
Tm,11.4,25/12/26,12:19:10:08,Normal
SU,534.09,25/12/26,12:29:10:62,Normal
SD,121.86,25/12/26,12:29:10:62,Normal
IU,-115.55,25/12/26,12:29:10:62,Normal
ID,23.03,25/12/26,12:29:10:62,Normal
Tm,11.33,25/12/26,12:29:10:62,Normal
SU,501.44,25/12/26,12:39:12:04,Normal
SD,115.14,25/12/26,12:39:12:04,Normal
IU,-118.36,25/12/26,12:39:12:04,Normal
ID,22.23,25/12/26,12:39:12:04,Normal
Tm,11.45,25/12/26,12:39:12:04,Normal
SU,510.48,25/12/26,12:49:12:60,Normal
SD,117.88,25/12/26,12:49:12:60,Normal
IU,-116.61,25/12/26,12:49:12:60,Normal
ID,24.2,25/12/26,12:49:12:60,Normal
Tm,11.45,25/12/26,12:49:12:60,Normal
SU,495.03,25/12/26,12:59:13:11,Normal
SD,116.95,25/12/26,12:59:13:11,Normal
IU,-120.37,25/12/26,12:59:13:11,Normal
ID,22.13,25/12/26,12:59:13:11,Normal
Tm,11.78,25/12/26,12:59:13:11,Normal
SU,489.69,25/12/26,13:09:13:57,Normal
SD,119.48,25/12/26,13:09:13:57,Normal
IU,-120.06,25/12/26,13:09:13:57,Normal
ID,23.07,25/12/26,13:09:13:57,Normal
Tm,11.9,25/12/26,13:09:13:57,Normal
SU,457.69,25/12/26,13:19:14:84,Normal
SD,110.85,25/12/26,13:19:14:84,Normal
IU,-120.22,25/12/26,13:19:14:84,Normal
ID,19.73,25/12/26,13:19:14:84,Normal
Tm,11.74,25/12/26,13:19:14:84,Normal
SU,449.85,25/12/26,13:29:15:32,Normal
SD,111.19,25/12/26,13:29:15:32,Normal
IU,-119.05,25/12/26,13:29:15:32,Normal
ID,21.62,25/12/26,13:29:15:32,Normal
Tm,11.49,25/12/26,13:29:15:32,Normal
SU,429.12,25/12/26,13:39:15:80,Normal
SD,106.45,25/12/26,13:39:15:80,Normal
IU,-118.73,25/12/26,13:39:15:80,Normal
ID,19.51,25/12/26,13:39:15:80,Normal
Tm,11.71,25/12/26,13:39:15:80,Normal
SU,421.44,25/12/26,13:49:17:10,Normal
SD,104.19,25/12/26,13:49:17:10,Normal
IU,-121.33,25/12/26,13:49:17:10,Normal
ID,17.9,25/12/26,13:49:17:10,Normal
Tm,11.83,25/12/26,13:49:17:10,Normal
SU,388.5,25/12/26,13:59:18:38,Normal
SD,96.47,25/12/26,13:59:18:38,Normal
IU,-116.51,25/12/26,13:59:18:38,Normal
ID,17.05,25/12/26,13:59:18:38,Normal
Tm,11.28,25/12/26,13:59:18:38,Normal
SU,373.77,25/12/26,14:09:18:81,Normal
SD,93.78,25/12/26,14:09:18:81,Normal
IU,-115.71,25/12/26,14:09:18:81,Normal
ID,16.99,25/12/26,14:09:18:81,Normal
Tm,11.28,25/12/26,14:09:18:81,Normal
SU,339.54,25/12/26,14:19:19:28,Normal
SD,85.45,25/12/26,14:19:19:28,Normal
IU,-116.4,25/12/26,14:19:19:28,Normal
ID,14.23,25/12/26,14:19:19:28,Normal
Tm,11.31,25/12/26,14:19:19:28,Normal
SU,319.59,25/12/26,14:29:20:59,Normal
SD,80.47,25/12/26,14:29:20:59,Normal
IU,-115.24,25/12/26,14:29:20:59,Normal
ID,12.2,25/12/26,14:29:20:59,Normal
Tm,10.9,25/12/26,14:29:20:59,Normal
SU,292.6,25/12/26,14:39:21:07,Normal
SD,73.16,25/12/26,14:39:21:07,Normal
IU,-113.96,25/12/26,14:39:21:07,Normal
ID,10.43,25/12/26,14:39:21:07,Normal
Tm,10.67,25/12/26,14:39:21:07,Normal
SU,278.07,25/12/26,14:49:21:58,Normal
SD,69.88,25/12/26,14:49:21:58,Normal
IU,-111.53,25/12/26,14:49:21:58,Normal
ID,9.72,25/12/26,14:49:21:58,Normal
Tm,10.16,25/12/26,14:49:21:58,Normal
SU,251.49,25/12/26,14:59:23:18,Normal
SD,63.08,25/12/26,14:59:23:18,Normal
IU,-112.48,25/12/26,14:59:23:18,Normal
ID,7.33,25/12/26,14:59:23:18,Normal
Tm,10.18,25/12/26,14:59:23:18,Normal
SU,221.89,25/12/26,15:09:23:99,Normal
SD,55.34,25/12/26,15:09:23:99,Normal
IU,-109.35,25/12/26,15:09:23:99,Normal
ID,6.08,25/12/26,15:09:23:99,Normal
Tm,9.59,25/12/26,15:09:23:99,Normal
SU,193.1,25/12/26,15:19:24:99,Normal
SD,48.03,25/12/26,15:19:24:99,Normal
IU,-107.13,25/12/26,15:19:24:99,Normal
ID,5.13,25/12/26,15:19:24:99,Normal
Tm,8.78,25/12/26,15:19:24:99,Normal
SU,167.21,25/12/26,15:29:27:11,Normal
SD,41.13,25/12/26,15:29:27:11,Normal
IU,-104.75,25/12/26,15:29:27:11,Normal
ID,4.05,25/12/26,15:29:27:11,Normal
Tm,8.32,25/12/26,15:29:27:11,Normal
SU,144.55,25/12/26,15:39:28:47,Normal
SD,35.69,25/12/26,15:39:28:47,Normal
IU,-102.73,25/12/26,15:39:28:47,Normal
ID,2.64,25/12/26,15:39:28:47,Normal
Tm,7.79,25/12/26,15:39:28:47,Normal
SU,122.41,25/12/26,15:49:30:03,Normal
SD,30.03,25/12/26,15:49:30:03,Normal
IU,-100.88,25/12/26,15:49:30:03,Normal
ID,1.23,25/12/26,15:49:30:03,Normal
Tm,7.29,25/12/26,15:49:30:03,Normal
SU,100.79,25/12/26,15:59:32:28,Normal
SD,24.67,25/12/26,15:59:32:28,Normal
IU,-99.66,25/12/26,15:59:32:28,Normal
ID,0.08,25/12/26,15:59:32:28,Normal
Tm,6.87,25/12/26,15:59:32:28,Normal
SU,75.27,25/12/26,16:09:48:13,Normal
SD,18.38,25/12/26,16:09:48:13,Normal
IU,-96.96,25/12/26,16:09:48:13,Normal
ID,-0.87,25/12/26,16:09:48:13,Normal
Tm,6.26,25/12/26,16:09:48:13,Normal
SU,54.68,25/12/26,16:19:45:39,Normal
SD,13.29,25/12/26,16:19:45:39,Normal
IU,-95.63,25/12/26,16:19:45:39,Normal
ID,-2.5,25/12/26,16:19:45:39,Normal
Tm,5.84,25/12/26,16:19:45:39,Normal
SU,35.37,25/12/26,16:29:47:85,Normal
SD,9.45,25/12/26,16:29:47:85,Normal
IU,-93.99,25/12/26,16:29:47:85,Normal
ID,-3.54,25/12/26,16:29:47:85,Normal
Tm,5.37,25/12/26,16:29:47:85,Normal
SU,17.84,25/12/26,16:39:49:70,Normal
SD,5.95,25/12/26,16:39:49:70,Normal
IU,-91.61,25/12/26,16:39:49:70,Normal
ID,-4.29,25/12/26,16:39:49:70,Normal
Tm,4.84,25/12/26,16:39:49:70,Normal
SU,5.12,25/12/26,16:49:51:78,Normal
SD,3.5,25/12/26,16:49:51:78,Normal
IU,-89.43,25/12/26,16:49:51:78,Normal
ID,-4.79,25/12/26,16:49:51:78,Normal
Tm,4.27,25/12/26,16:49:51:78,Normal
SU,-2.3,25/12/26,16:59:53:37,Normal
SD,2.01,25/12/26,16:59:53:37,Normal
IU,-87.63,25/12/26,16:59:53:37,Normal
ID,-5.01,25/12/26,16:59:53:37,Normal
Tm,3.74,25/12/26,16:59:53:37,Normal
SU,-4.63,25/12/26,17:09:54:97,Normal
SD,1.83,25/12/26,17:09:54:97,Normal
IU,-85.41,25/12/26,17:09:54:97,Normal
ID,-4.71,25/12/26,17:09:54:97,Normal
Tm,3.24,25/12/26,17:09:54:97,Normal
SU,-4.26,25/12/26,17:19:57:30,Normal
SD,1.98,25/12/26,17:19:57:30,Normal
IU,-83.23,25/12/26,17:19:57:30,Normal
ID,-4.23,25/12/26,17:19:57:30,Normal
Tm,2.77,25/12/26,17:19:57:30,Normal
SU,-4.73,25/12/26,17:29:59:13,Normal
SD,2.1,25/12/26,17:29:59:13,Normal
IU,-81.96,25/12/26,17:29:59:13,Normal
ID,-4.51,25/12/26,17:29:59:13,Normal
Tm,2.57,25/12/26,17:29:59:13,Normal
SU,-4.45,25/12/26,17:40:01:61,Normal
SD,2.57,25/12/26,17:40:01:61,Normal
IU,-81.38,25/12/26,17:40:01:61,Normal
ID,-4.43,25/12/26,17:40:01:61,Normal
