Channel Code,Value,Date,Time,Status
SD,2.23,25/12/22,02:19:28:36,Normal
IU,-77.3,25/12/22,02:19:28:36,Normal
ID,-10.87,25/12/22,02:19:28:36,Normal
Tm,-1.87,25/12/22,02:19:28:36,Normal
SU,-2.79,25/12/22,02:29:30:34,Normal
SD,2.82,25/12/22,02:29:30:34,Normal
IU,-78.73,25/12/22,02:29:30:34,Normal
ID,-11.38,25/12/22,02:29:30:34,Normal
Tm,-1.82,25/12/22,02:29:30:34,Normal
SU,-1.66,25/12/22,02:39:32:29,Normal
SD,2.33,25/12/22,02:39:32:29,Normal
IU,-79.37,25/12/22,02:39:32:29,Normal
ID,-11.92,25/12/22,02:39:32:29,Normal
Tm,-1.61,25/12/22,02:39:32:29,Normal
SU,-2.68,25/12/22,02:49:34:25,Normal
SD,2.27,25/12/22,02:49:34:25,Normal
IU,-79.1,25/12/22,02:49:34:25,Normal
ID,-11.6,25/12/22,02:49:34:25,Normal
Tm,-1.64,25/12/22,02:49:34:25,Normal
SU,-2.49,25/12/22,02:59:37:07,Normal
SD,1.88,25/12/22,02:59:37:07,Normal
IU,-79.15,25/12/22,02:59:37:07,Normal
ID,-12.06,25/12/22,02:59:37:07,Normal
Tm,-1.66,25/12/22,02:59:37:07,Normal
SU,-2.63,25/12/22,03:09:38:98,Normal
SD,2.53,25/12/22,03:09:38:98,Normal
IU,-79.26,25/12/22,03:09:38:98,Normal
ID,-11.88,25/12/22,03:09:38:98,Normal
Tm,-1.7,25/12/22,03:09:38:98,Normal
SU,-1.48,25/12/22,03:19:40:94,Normal
SD,2.24,25/12/22,03:19:40:94,Normal
IU,-77.78,25/12/22,03:19:40:94,Normal
ID,-11.66,25/12/22,03:19:40:94,Normal
Tm,-1.91,25/12/22,03:19:40:94,Normal
SU,-2.05,25/12/22,03:29:43:75,Normal
SD,3.07,25/12/22,03:29:43:75,Normal
IU,-78.1,25/12/22,03:29:43:75,Normal
ID,-11.96,25/12/22,03:29:43:75,Normal
Tm,-1.93,25/12/22,03:29:43:75,Normal
SU,-2.19,25/12/22,03:39:45:72,Normal
SD,2.47,25/12/22,03:39:45:72,Normal
IU,-77.57,25/12/22,03:39:45:72,Normal
ID,-11.19,25/12/22,03:39:45:72,Normal
Tm,-2.2,25/12/22,03:39:45:72,Normal
SU,-1.87,25/12/22,03:49:47:65,Normal
SD,2.38,25/12/22,03:49:47:65,Normal
IU,-78.31,25/12/22,03:49:47:65,Normal
ID,-11.44,25/12/22,03:49:47:65,Normal
Tm,-2.17,25/12/22,03:49:47:65,Normal
SU,-2.54,25/12/22,03:59:50:52,Normal
SD,2.66,25/12/22,03:59:50:52,Normal
IU,-78.47,25/12/22,03:59:50:52,Normal
ID,-11.84,25/12/22,03:59:50:52,Normal
Tm,-2.09,25/12/22,03:59:50:52,Normal
SU,-1.66,25/12/22,04:09:52:47,Normal
SD,1.45,25/12/22,04:09:52:47,Normal
IU,-77.14,25/12/22,04:09:52:47,Normal
ID,-11.64,25/12/22,04:09:52:47,Normal
Tm,-2.25,25/12/22,04:09:52:47,Normal
SU,-1.66,25/12/22,04:10:07:64,Normal
SD,1.82,25/12/22,04:10:07:64,Normal
IU,-77.09,25/12/22,04:10:07:64,Normal
ID,-11.48,25/12/22,04:10:07:64,Normal
Tm,-2.24,25/12/22,04:10:07:64,Normal
SU,-1.68,25/12/22,04:20:05:22,Normal
SD,2.09,25/12/22,04:20:05:22,Normal
IU,-77.04,25/12/22,04:20:05:22,Normal
ID,-11.31,25/12/22,04:20:05:22,Normal
Tm,-2.4,25/12/22,04:20:05:22,Normal
SU,-2.1,25/12/22,04:30:08:04,Normal
SD,2.48,25/12/22,04:30:08:04,Normal
IU,-77.51,25/12/22,04:30:08:04,Normal
ID,-11.13,25/12/22,04:30:08:04,Normal
Tm,-2.43,25/12/22,04:30:08:04,Normal
SU,-1.45,25/12/22,04:40:09:98,Normal
SD,2.45,25/12/22,04:40:09:98,Normal
IU,-79.05,25/12/22,04:40:09:98,Normal
ID,-11.9,25/12/22,04:40:09:98,Normal
Tm,-2.1,25/12/22,04:40:09:98,Normal
SU,-2.81,25/12/22,04:50:11:94,Normal
SD,2.32,25/12/22,04:50:11:94,Normal
IU,-79.31,25/12/22,04:50:11:94,Normal
ID,-12.16,25/12/22,04:50:11:94,Normal
Tm,-2.09,25/12/22,04:50:11:94,Normal
SU,-3.18,25/12/22,05:00:13:91,Normal
SD,1.56,25/12/22,05:00:13:91,Normal
IU,-79.05,25/12/22,05:00:13:91,Normal
ID,-12.38,25/12/22,05:00:13:91,Normal
Tm,-2.15,25/12/22,05:00:13:91,Normal
SU,-2.4,25/12/22,05:10:16:73,Normal
SD,2.8,25/12/22,05:10:16:73,Normal
IU,-78.94,25/12/22,05:10:16:73,Normal
ID,-12.26,25/12/22,05:10:16:73,Normal
Tm,-2.14,25/12/22,05:10:16:73,Normal
SU,-2.84,25/12/22,05:20:18:70,Normal
SD,2.51,25/12/22,05:20:18:70,Normal
IU,-79.37,25/12/22,05:20:18:70,Normal
ID,-12.58,25/12/22,05:20:18:70,Normal
Tm,-2.11,25/12/22,05:20:18:70,Normal
SU,-2.45,25/12/22,05:30:20:66,Normal
SD,2.04,25/12/22,05:30:20:66,Normal
IU,-79.58,25/12/22,05:30:20:66,Normal
ID,-12.85,25/12/22,05:30:20:66,Normal
Tm,-1.98,25/12/22,05:30:20:66,Normal
SU,-2.6,25/12/22,05:40:23:49,Normal
SD,2.47,25/12/22,05:40:23:49,Normal
IU,-79.58,25/12/22,05:40:23:49,Normal
ID,-12.48,25/12/22,05:40:23:49,Normal
Tm,-1.98,25/12/22,05:40:23:49,Normal
SU,-3,25/12/22,05:50:25:45,Normal
SD,2.6,25/12/22,05:50:25:45,Normal
IU,-79.74,25/12/22,05:50:25:45,Normal
ID,-12.36,25/12/22,05:50:25:45,Normal
Tm,-1.99,25/12/22,05:50:25:45,Normal
SU,-2.63,25/12/22,06:00:27:37,Normal
SD,2.8,25/12/22,06:00:27:37,Normal
IU,-79.42,25/12/22,06:00:27:37,Normal
ID,-12.24,25/12/22,06:00:27:37,Normal
Tm,-1.97,25/12/22,06:00:27:37,Normal
SU,-2.01,25/12/22,06:10:30:19,Normal
SD,3.01,25/12/22,06:10:30:19,Normal
IU,-79.42,25/12/22,06:10:30:19,Normal
ID,-12.2,25/12/22,06:10:30:19,Normal
Tm,-1.85,25/12/22,06:10:30:19,Normal
SU,-2.72,25/12/22,06:20:32:14,Normal
SD,2.5,25/12/22,06:20:32:14,Normal
IU,-79.1,25/12/22,06:20:32:14,Normal
ID,-12.36,25/12/22,06:20:32:14,Normal
Tm,-1.7,25/12/22,06:20:32:14,Normal
SU,-2.44,25/12/22,06:30:34:08,Normal
SD,2.23,25/12/22,06:30:34:08,Normal
IU,-75.34,25/12/22,06:30:34:08,Normal
ID,-12.76,25/12/22,06:30:34:08,Normal
Tm,-1.53,25/12/22,06:30:34:08,Normal
SU,-2.38,25/12/22,06:40:36:90,Normal
SD,2.45,25/12/22,06:40:36:90,Normal
IU,-74.23,25/12/22,06:40:36:90,Normal
ID,-12.72,25/12/22,06:40:36:90,Normal
Tm,-1.44,25/12/22,06:40:36:90,Normal
SU,-2.08,25/12/22,06:50:38:86,Normal
SD,2.19,25/12/22,06:50:38:86,Normal
IU,-73.33,25/12/22,06:50:38:86,Normal
ID,-13.19,25/12/22,06:50:38:86,Normal
Tm,-1.4,25/12/22,06:50:38:86,Normal
SU,0.39,25/12/22,07:00:40:76,Normal
SD,3.19,25/12/22,07:00:40:76,Normal
IU,-74.97,25/12/22,07:00:40:76,Normal
ID,-12.97,25/12/22,07:00:40:76,Normal
Tm,-1.34,25/12/22,07:00:40:76,Normal
SU,8.16,25/12/22,07:10:43:46,Normal
SD,4.98,25/12/22,07:10:43:46,Normal
IU,-74.81,25/12/22,07:10:43:46,Normal
ID,-12.46,25/12/22,07:10:43:46,Normal
Tm,-1.34,25/12/22,07:10:43:46,Normal
SU,11.92,25/12/22,07:20:45:54,Normal
SD,5.62,25/12/22,07:20:45:54,Normal
IU,-74.02,25/12/22,07:20:45:54,Normal
ID,-12.54,25/12/22,07:20:45:54,Normal
Tm,-1.14,25/12/22,07:20:45:54,Normal
SU,27.11,25/12/22,07:30:47:79,Normal
SD,8.49,25/12/22,07:30:47:79,Normal
IU,-72.9,25/12/22,07:30:47:79,Normal
ID,-12.04,25/12/22,07:30:47:79,Normal
Tm,-0.91,25/12/22,07:30:47:79,Normal
SU,50.76,25/12/22,07:40:50:07,Normal
SD,12.44,25/12/22,07:40:50:07,Normal
IU,-74.28,25/12/22,07:40:50:07,Normal
ID,-12.3,25/12/22,07:40:50:07,Normal
Tm,-0.42,25/12/22,07:40:50:07,Normal
SU,53.11,25/12/22,07:46:07:39,Normal
SD,13.25,25/12/22,07:46:07:39,Normal
IU,-77.78,25/12/22,07:46:07:39,Normal
ID,-12.44,25/12/22,07:46:07:39,Normal
Tm,0.03,25/12/22,07:46:07:39,Normal
SU,61.04,25/12/22,07:56:09:60,Normal
SD,15.43,25/12/22,07:56:09:60,Normal
IU,-81.75,25/12/22,07:56:09:60,Normal
ID,-12.93,25/12/22,07:56:09:60,Normal
Tm,0.6,25/12/22,07:56:09:60,Normal
SU,62.24,25/12/22,08:06:11:22,Normal
SD,15.4,25/12/22,08:06:11:22,Normal
IU,-82.49,25/12/22,08:06:11:22,Normal
ID,-13.01,25/12/22,08:06:11:22,Normal
Tm,0.87,25/12/22,08:06:11:22,Normal
SU,107.89,25/12/22,08:16:13:92,Normal
SD,26.43,25/12/22,08:16:13:92,Normal
IU,-83.08,25/12/22,08:16:13:92,Normal
ID,-12.34,25/12/22,08:16:13:92,Normal
Tm,1.49,25/12/22,08:16:13:92,Normal
SU,114.14,25/12/22,08:26:15:73,Normal
SD,24.99,25/12/22,08:26:15:73,Normal
IU,-77.83,25/12/22,08:26:15:73,Normal
ID,-11.17,25/12/22,08:26:15:73,Normal
Tm,2.25,25/12/22,08:26:15:73,Normal
SU,265.49,25/12/22,08:36:17:53,Normal
SD,63.21,25/12/22,08:36:17:53,Normal
IU,-79,25/12/22,08:36:17:53,Normal
ID,-6.54,25/12/22,08:36:17:53,Normal
Tm,3.31,25/12/22,08:36:17:53,Normal
SU,267.42,25/12/22,08:46:20:15,Normal
SD,65.08,25/12/22,08:46:20:15,Normal
IU,-94.2,25/12/22,08:46:20:15,Normal
ID,-6.87,25/12/22,08:46:20:15,Normal
Tm,5.3,25/12/22,08:46:20:15,Normal
SU,209.1,25/12/22,08:56:21:86,Normal
SD,45.67,25/12/22,08:56:21:86,Normal
IU,-82.86,25/12/22,08:56:21:86,Normal
ID,-6.14,25/12/22,08:56:21:86,Normal
Tm,6.71,25/12/22,08:56:21:86,Normal
SU,282.13,25/12/22,09:06:23:47,Normal
SD,66.76,25/12/22,09:06:23:47,Normal
IU,-84.72,25/12/22,09:06:23:47,Normal
ID,-4.43,25/12/22,09:06:23:47,Normal
Tm,6.9,25/12/22,09:06:23:47,Normal
SU,286.84,25/12/22,09:16:25:08,Normal
SD,69.44,25/12/22,09:16:25:08,Normal
IU,-91.13,25/12/22,09:16:25:08,Normal
ID,-0.62,25/12/22,09:16:25:08,Normal
Tm,7.08,25/12/22,09:16:25:08,Normal
SU,146.46,25/12/22,09:26:27:55,Normal
SD,31.23,25/12/22,09:26:27:55,Normal
IU,-77.94,25/12/22,09:26:27:55,Normal
ID,-5.28,25/12/22,09:26:27:55,Normal
Tm,6.72,25/12/22,09:26:27:55,Normal
SU,161.08,25/12/22,09:36:29:17,Normal
SD,35.89,25/12/22,09:36:29:17,Normal
IU,-79.84,25/12/22,09:36:29:17,Normal
ID,-3.76,25/12/22,09:36:29:17,Normal
Tm,6.26,25/12/22,09:36:29:17,Normal
SU,191.67,25/12/22,09:46:30:79,Normal
SD,44.46,25/12/22,09:46:30:79,Normal
IU,-86.36,25/12/22,09:46:30:79,Normal
ID,-0.79,25/12/22,09:46:30:79,Normal
Tm,6.2,25/12/22,09:46:30:79,Normal
SU,185.4,25/12/22,09:56:33:30,Normal
SD,40.74,25/12/22,09:56:33:30,Normal
IU,-71.37,25/12/22,09:56:33:30,Normal
ID,0.02,25/12/22,09:56:33:30,Normal
Tm,6.13,25/12/22,09:56:33:30,Normal
SU,186.21,25/12/22,10:06:34:83,Normal
SD,40.67,25/12/22,10:06:34:83,Normal
IU,-62.04,25/12/22,10:06:34:83,Normal
ID,3.06,25/12/22,10:06:34:83,Normal
Tm,6.38,25/12/22,10:06:34:83,Normal
SU,184.75,25/12/22,10:06:50:18,Normal
SD,40.46,25/12/22,10:06:50:18,Normal
IU,-61.94,25/12/22,10:06:50:18,Normal
ID,3.54,25/12/22,10:06:50:18,Normal
Tm,6.39,25/12/22,10:06:50:18,Normal
SU,185.19,25/12/22,10:16:47:22,Normal
SD,41.46,25/12/22,10:16:47:22,Normal
IU,-79,25/12/22,10:16:47:22,Normal
ID,0.95,25/12/22,10:16:47:22,Normal
Tm,6.5,25/12/22,10:16:47:22,Normal
SU,186.71,25/12/22,10:26:49:58,Normal
SD,40.81,25/12/22,10:26:49:58,Normal
IU,-64.8,25/12/22,10:26:49:58,Normal
ID,3.06,25/12/22,10:26:49:58,Normal
Tm,6.49,25/12/22,10:26:49:58,Normal
SU,141.39,25/12/22,10:36:51:01,Normal
SD,31.08,25/12/22,10:36:51:01,Normal
IU,-54.41,25/12/22,10:36:51:01,Normal
ID,2.01,25/12/22,10:36:51:01,Normal
Tm,6.21,25/12/22,10:36:51:01,Normal
SU,391.29,25/12/22,10:46:53:25,Normal
SD,91.95,25/12/22,10:46:53:25,Normal
IU,-64.43,25/12/22,10:46:53:25,Normal
ID,10.05,25/12/22,10:46:53:25,Normal
Tm,6.48,25/12/22,10:46:53:25,Normal
SU,376.81,25/12/22,10:56:54:89,Normal
SD,87.87,25/12/22,10:56:54:89,Normal
IU,-83.29,25/12/22,10:56:54:89,Normal
ID,15.72,25/12/22,10:56:54:89,Normal
Tm,8.57,25/12/22,10:56:54:89,Normal
SU,204.33,25/12/22,11:06:57:01,Normal
SD,44.13,25/12/22,11:06:57:01,Normal
IU,-76.98,25/12/22,11:06:57:01,Normal
ID,5.5,25/12/22,11:06:57:01,Normal
Tm,7.97,25/12/22,11:06:57:01,Normal
SU,260.25,25/12/22,11:16:58:70,Normal
SD,58.55,25/12/22,11:16:58:70,Normal
IU,-70.47,25/12/22,11:16:58:70,Normal
ID,9.89,25/12/22,11:16:58:70,Normal
Tm,7.46,25/12/22,11:16:58:70,Normal
SU,160.92,25/12/22,11:27:00:64,Normal
SD,34.47,25/12/22,11:27:00:64,Normal
IU,-54.09,25/12/22,11:27:00:64,Normal
ID,8.25,25/12/22,11:27:00:64,Normal
Tm,7.04,25/12/22,11:27:00:64,Normal
SU,578.81,25/12/22,11:37:02:86,Normal
SD,139.15,25/12/22,11:37:02:86,Normal
IU,-73.75,25/12/22,11:37:02:86,Normal
ID,18.4,25/12/22,11:37:02:86,Normal
Tm,7.35,25/12/22,11:37:02:86,Normal
SU,509.86,25/12/22,11:47:04:49,Normal
SD,122.69,25/12/22,11:47:04:49,Normal
IU,-99.55,25/12/22,11:47:04:49,Normal
ID,15.64,25/12/22,11:47:04:49,Normal
Tm,8.29,25/12/22,11:47:04:49,Normal
SU,479.75,25/12/22,11:57:06:94,Normal
SD,114.26,25/12/22,11:57:06:94,Normal
IU,-109.57,25/12/22,11:57:06:94,Normal
ID,16.05,25/12/22,11:57:06:94,Normal
Tm,9.85,25/12/22,11:57:06:94,Normal
SU,616.04,25/12/22,12:07:08:43,Normal
SD,145.11,25/12/22,12:07:08:43,Normal
IU,-110.41,25/12/22,12:07:08:43,Normal
ID,22.89,25/12/22,12:07:08:43,Normal
Tm,10.51,25/12/22,12:07:08:43,Normal
SU,244.49,25/12/22,12:17:09:69,Normal
SD,54.27,25/12/22,12:17:09:69,Normal
IU,-112.06,25/12/22,12:17:09:69,Normal
ID,11.8,25/12/22,12:17:09:69,Normal
Tm,11.31,25/12/22,12:17:09:69,Normal
SU,526.45,25/12/22,12:27:10:66,Normal
SD,119.68,25/12/22,12:27:10:66,Normal
IU,-90.07,25/12/22,12:27:10:66,Normal
ID,20.54,25/12/22,12:27:10:66,Normal
Tm,11.32,25/12/22,12:27:10:66,Normal
SU,258.99,25/12/22,12:37:12:36,Normal
SD,56.89,25/12/22,12:37:12:36,Normal
IU,-74.76,25/12/22,12:37:12:36,Normal
ID,14.86,25/12/22,12:37:12:36,Normal
Tm,10.82,25/12/22,12:37:12:36,Normal
SU,219.68,25/12/22,12:47:13:15,Normal
SD,48.58,25/12/22,12:47:13:15,Normal
IU,-70.52,25/12/22,12:47:13:15,Normal
ID,14.86,25/12/22,12:47:13:15,Normal
Tm,9.89,25/12/22,12:47:13:15,Normal
SU,167,25/12/22,12:57:14:15,Normal
SD,35.53,25/12/22,12:57:14:15,Normal
IU,-62.84,25/12/22,12:57:14:15,Normal
ID,10.45,25/12/22,12:57:14:15,Normal
Tm,8.97,25/12/22,12:57:14:15,Normal
SU,194.02,25/12/22,13:07:16:29,Normal
SD,42.19,25/12/22,13:07:16:29,Normal
IU,-52.93,25/12/22,13:07:16:29,Normal
ID,12.52,25/12/22,13:07:16:29,Normal
Tm,8.22,25/12/22,13:07:16:29,Normal
SU,254.95,25/12/22,13:17:17:77,Normal
SD,57.66,25/12/22,13:17:17:77,Normal
IU,-52.03,25/12/22,13:17:17:77,Normal
ID,15.42,25/12/22,13:17:17:77,Normal
Tm,8.15,25/12/22,13:17:17:77,Normal
SU,206.98,25/12/22,13:27:19:28,Normal
SD,46.05,25/12/22,13:27:19:28,Normal
IU,-64.64,25/12/22,13:27:19:28,Normal
ID,15.48,25/12/22,13:27:19:28,Normal
Tm,8.66,25/12/22,13:27:19:28,Normal
SU,127.74,25/12/22,13:37:21:68,Normal
SD,27.75,25/12/22,13:37:21:68,Normal
IU,-52.45,25/12/22,13:37:21:68,Normal
ID,11.23,25/12/22,13:37:21:68,Normal
Tm,7.92,25/12/22,13:37:21:68,Normal
SU,176.2,25/12/22,13:47:23:25,Normal
SD,39.66,25/12/22,13:47:23:25,Normal
IU,-55.47,25/12/22,13:47:23:25,Normal
ID,11.76,25/12/22,13:47:23:25,Normal
Tm,7.59,25/12/22,13:47:23:25,Normal
SU,193.47,25/12/22,13:57:24:85,Normal
SD,44.7,25/12/22,13:57:24:85,Normal
IU,-64,25/12/22,13:57:24:85,Normal
ID,11.11,25/12/22,13:57:24:85,Normal
Tm,7.53,25/12/22,13:57:24:85,Normal
SU,285.73,25/12/22,14:07:27:33,Normal
SD,69.13,25/12/22,14:07:27:33,Normal
IU,-77.51,25/12/22,14:07:27:33,Normal
ID,13.23,25/12/22,14:07:27:33,Normal
Tm,7.2,25/12/22,14:07:27:33,Normal
SU,227.22,25/12/22,14:17:28:93,Normal
SD,55.93,25/12/22,14:17:28:93,Normal
IU,-89.75,25/12/22,14:17:28:93,Normal
ID,11.4,25/12/22,14:17:28:93,Normal
Tm,7.21,25/12/22,14:17:28:93,Normal
SU,211.17,25/12/22,14:27:30:57,Normal
SD,51.86,25/12/22,14:27:30:57,Normal
IU,-90.18,25/12/22,14:27:30:57,Normal
ID,9.7,25/12/22,14:27:30:57,Normal
Tm,7.39,25/12/22,14:27:30:57,Normal
SU,237.15,25/12/22,14:37:33:00,Normal
SD,59.75,25/12/22,14:37:33:00,Normal
IU,-101.62,25/12/22,14:37:33:00,Normal
ID,8.98,25/12/22,14:37:33:00,Normal
Tm,7.89,25/12/22,14:37:33:00,Normal
SU,265.56,25/12/22,14:47:34:63,Normal
SD,67.79,25/12/22,14:47:34:63,Normal
IU,-105.96,25/12/22,14:47:34:63,Normal
ID,7.77,25/12/22,14:47:34:63,Normal
Tm,8.51,25/12/22,14:47:34:63,Normal
SU,251.45,25/12/22,14:57:36:22,Normal
SD,64.46,25/12/22,14:57:36:22,Normal
IU,-106.39,25/12/22,14:57:36:22,Normal
ID,5.54,25/12/22,14:57:36:22,Normal
Tm,8.31,25/12/22,14:57:36:22,Normal
SU,230.33,25/12/22,15:07:38:69,Normal
SD,58.33,25/12/22,15:07:38:69,Normal
IU,-109.09,25/12/22,15:07:38:69,Normal
ID,3.79,25/12/22,15:07:38:69,Normal
Tm,8.56,25/12/22,15:07:38:69,Normal
SU,205.16,25/12/22,15:17:40:31,Normal
SD,51.39,25/12/22,15:17:40:31,Normal
IU,-109.2,25/12/22,15:17:40:31,Normal
ID,1.75,25/12/22,15:17:40:31,Normal
Tm,8.47,25/12/22,15:17:40:31,Normal
SU,180.33,25/12/22,15:27:41:86,Normal
SD,44.79,25/12/22,15:27:41:86,Normal
IU,-107.82,25/12/22,15:27:41:86,Normal
ID,0.66,25/12/22,15:27:41:86,Normal
Tm,8.03,25/12/22,15:27:41:86,Normal
SU,146.09,25/12/22,15:37:43:39,Normal
SD,35.66,25/12/22,15:37:43:39,Normal
IU,-107.55,25/12/22,15:37:43:39,Normal
ID,-1.59,25/12/22,15:37:43:39,Normal
Tm,7.85,25/12/22,15:37:43:39,Normal
SU,120.55,25/12/22,15:47:45:81,Normal
SD,29.03,25/12/22,15:47:45:81,Normal
IU,-105.33,25/12/22,15:47:45:81,Normal
ID,-2.92,25/12/22,15:47:45:81,Normal
Tm,7.53,25/12/22,15:47:45:81,Normal
SU,99.22,25/12/22,15:57:47:39,Normal
SD,23.39,25/12/22,15:57:47:39,Normal
IU,-104.75,25/12/22,15:57:47:39,Normal
ID,-4.63,25/12/22,15:57:47:39,Normal
Tm,7.26,25/12/22,15:57:47:39,Normal
SU,73.26,25/12/22,16:07:48:98,Normal
SD,17,25/12/22,16:07:48:98,Normal
IU,-102.94,25/12/22,16:07:48:98,Normal
ID,-6.16,25/12/22,16:07:48:98,Normal
Tm,6.79,25/12/22,16:07:48:98,Normal
SU,72.43,25/12/22,16:08:04:56,Normal
SD,16.89,25/12/22,16:08:04:56,Normal
IU,-102.78,25/12/22,16:08:04:56,Normal
ID,-6.12,25/12/22,16:08:04:56,Normal
Tm,6.78,25/12/22,16:08:04:56,Normal
SU,52.91,25/12/22,16:18:01:79,Normal
SD,11.46,25/12/22,16:18:01:79,Normal
IU,-100.77,25/12/22,16:18:01:79,Normal
ID,-7.53,25/12/22,16:18:01:79,Normal
Tm,6.21,25/12/22,16:18:01:79,Normal
SU,25.36,25/12/22,16:28:04:11,Normal
SD,5.99,25/12/22,16:28:04:11,Normal
IU,-98.65,25/12/22,16:28:04:11,Normal
ID,-8.4,25/12/22,16:28:04:11,Normal
Tm,5.62,25/12/22,16:28:04:11,Normal
SU,3.27,25/12/22,16:38:06:09,Normal
SD,2.3,25/12/22,16:38:06:09,Normal
IU,-94.94,25/12/22,16:38:06:09,Normal
ID,-8.19,25/12/22,16:38:06:09,Normal
Tm,4.65,25/12/22,16:38:06:09,Normal
SU,0.48,25/12/22,16:48:07:63,Normal
SD,2.32,25/12/22,16:48:07:63,Normal
IU,-91.55,25/12/22,16:48:07:63,Normal
ID,-7.65,25/12/22,16:48:07:63,Normal
Tm,3.88,25/12/22,16:48:07:63,Normal
SU,-2.07,25/12/22,16:58:09:43,Normal
SD,2.44,25/12/22,16:58:09:43,Normal
IU,-89.33,25/12/22,16:58:09:43,Normal
ID,-7.31,25/12/22,16:58:09:43,Normal
Tm,3.45,25/12/22,16:58:09:43,Normal
SU,-4.57,25/12/22,17:08:11:33,Normal
SD,2.01,25/12/22,17:08:11:33,Normal
IU,-87.84,25/12/22,17:08:11:33,Normal
ID,-7.51,25/12/22,17:08:11:33,Normal
Tm,3.01,25/12/22,17:08:11:33,Normal
SU,-4.86,25/12/22,17:18:13:61,Normal
SD,1.73,25/12/22,17:18:13:61,Normal
IU,-85.78,25/12/22,17:18:13:61,Normal
ID,-7.45,25/12/22,17:18:13:61,Normal
Tm,2.6,25/12/22,17:18:13:61,Normal
SU,-4.47,25/12/22,17:28:15:99,Normal
SD,1.83,25/12/22,17:28:15:99,Normal
IU,-78.94,25/12/22,17:28:15:99,Normal
ID,-5.98,25/12/22,17:28:15:99,Normal
Tm,2.26,25/12/22,17:28:15:99,Normal
SU,-2.7,25/12/22,17:38:17:75,Normal
SD,1.95,25/12/22,17:38:17:75,Normal
IU,-59.55,25/12/22,17:38:17:75,Normal
