Channel Code,Value,Date,Time,Status
SU,54.36,25/05/26,05:26:16:15,Normal
SD,16.06,25/05/26,05:26:16:15,Normal
IU,-57.8,25/05/26,05:26:16:15,Normal
ID,7.53,25/05/26,05:26:16:15,Normal
Tm,15.91,25/05/26,05:26:16:15,Normal
SU,92.26,25/05/26,05:36:17:21,Normal
SD,21.72,25/05/26,05:36:17:21,Normal
IU,-59.76,25/05/26,05:36:17:21,Normal
ID,7.93,25/05/26,05:36:17:21,Normal
Tm,16.6,25/05/26,05:36:17:21,Normal
SU,127.35,25/05/26,05:46:17:24,Normal
SD,29,25/05/26,05:46:17:24,Normal
IU,-63.79,25/05/26,05:46:17:24,Normal
ID,7.83,25/05/26,05:46:17:24,Normal
Tm,17.62,25/05/26,05:46:17:24,Normal
SU,162.65,25/05/26,05:56:17:90,Normal
SD,36.48,25/05/26,05:56:17:90,Normal
IU,-70.47,25/05/26,05:56:17:90,Normal
ID,6.76,25/05/26,05:56:17:90,Normal
Tm,19.02,25/05/26,05:56:17:90,Normal
SU,150.89,25/05/26,06:06:17:56,Normal
SD,33.94,25/05/26,06:06:17:56,Normal
IU,-77.88,25/05/26,06:06:17:56,Normal
ID,4.23,25/05/26,06:06:17:56,Normal
Tm,20.29,25/05/26,06:06:17:56,Normal
SU,205.04,25/05/26,06:16:17:22,Normal
SD,47.05,25/05/26,06:16:17:22,Normal
IU,-82.65,25/05/26,06:16:17:22,Normal
ID,4.37,25/05/26,06:16:17:22,Normal
Tm,21.26,25/05/26,06:16:17:22,Normal
SU,190.79,25/05/26,06:26:17:75,Normal
SD,41.93,25/05/26,06:26:17:75,Normal
IU,-84.4,25/05/26,06:26:17:75,Normal
ID,3.93,25/05/26,06:26:17:75,Normal
Tm,21.94,25/05/26,06:26:17:75,Normal
SU,177.74,25/05/26,06:36:17:43,Normal
SD,52.21,25/05/26,06:36:17:43,Normal
IU,-84.88,25/05/26,06:36:17:43,Normal
ID,6.42,25/05/26,06:36:17:43,Normal
Tm,22.06,25/05/26,06:36:17:43,Normal
SU,267.47,25/05/26,06:46:17:06,Normal
SD,61.34,25/05/26,06:46:17:06,Normal
IU,-86.2,25/05/26,06:46:17:06,Normal
ID,10.09,25/05/26,06:46:17:06,Normal
Tm,22.22,25/05/26,06:46:17:06,Normal
SU,245.08,25/05/26,06:56:04:33,Normal
SD,61.26,25/05/26,06:56:04:33,Normal
IU,-89.27,25/05/26,06:56:04:33,Normal
ID,11.01,25/05/26,06:56:04:33,Normal
Tm,22.57,25/05/26,06:56:04:33,Normal
SU,351.61,25/05/26,07:06:04:86,Normal
SD,80.88,25/05/26,07:06:04:86,Normal
IU,-89.8,25/05/26,07:06:04:86,Normal
ID,16.69,25/05/26,07:06:04:86,Normal
Tm,22.8,25/05/26,07:06:04:86,Normal
SU,381.45,25/05/26,07:16:04:51,Normal
SD,88.96,25/05/26,07:16:04:51,Normal
IU,-96.37,25/05/26,07:16:04:51,Normal
ID,17.9,25/05/26,07:16:04:51,Normal
Tm,23.94,25/05/26,07:16:04:51,Normal
SU,390.05,25/05/26,07:26:04:20,Normal
SD,91.83,25/05/26,07:26:04:20,Normal
IU,-96.27,25/05/26,07:26:04:20,Normal
ID,22.25,25/05/26,07:26:04:20,Normal
Tm,24.04,25/05/26,07:26:04:20,Normal
SU,407.73,25/05/26,07:36:04:73,Normal
SD,95.73,25/05/26,07:36:04:73,Normal
IU,-98.44,25/05/26,07:36:04:73,Normal
ID,24.74,25/05/26,07:36:04:73,Normal
Tm,24.71,25/05/26,07:36:04:73,Normal
SU,469.49,25/05/26,07:46:04:43,Normal
SD,109.78,25/05/26,07:46:04:43,Normal
IU,-102.68,25/05/26,07:46:04:43,Normal
ID,27.42,25/05/26,07:46:04:43,Normal
Tm,25.64,25/05/26,07:46:04:43,Normal
SU,515.18,25/05/26,07:56:04:08,Normal
SD,119.15,25/05/26,07:56:04:08,Normal
IU,-99.55,25/05/26,07:56:04:08,Normal
ID,35.78,25/05/26,07:56:04:08,Normal
Tm,25.69,25/05/26,07:56:04:08,Normal
SU,504.46,25/05/26,08:06:04:63,Normal
SD,112.99,25/05/26,08:06:04:63,Normal
IU,-101.99,25/05/26,08:06:04:63,Normal
ID,37.33,25/05/26,08:06:04:63,Normal
Tm,26,25/05/26,08:06:04:63,Normal
SU,558.04,25/05/26,08:16:04:32,Normal
SD,124.28,25/05/26,08:16:04:32,Normal
IU,-99.55,25/05/26,08:16:04:32,Normal
ID,46.07,25/05/26,08:16:04:32,Normal
Tm,25.82,25/05/26,08:16:04:32,Normal
SU,510.11,25/05/26,08:26:04:01,Normal
SD,111.38,25/05/26,08:26:04:01,Normal
IU,-102.47,25/05/26,08:26:04:01,Normal
ID,41.76,25/05/26,08:26:04:01,Normal
Tm,25.93,25/05/26,08:26:04:01,Normal
SU,562.3,25/05/26,08:36:04:57,Normal
SD,121.81,25/05/26,08:36:04:57,Normal
IU,-104.59,25/05/26,08:36:04:57,Normal
ID,46.53,25/05/26,08:36:04:57,Normal
Tm,26.48,25/05/26,08:36:04:57,Normal
SU,549.33,25/05/26,08:46:04:22,Normal
SD,116.48,25/05/26,08:46:04:22,Normal
IU,-110.94,25/05/26,08:46:04:22,Normal
ID,46.29,25/05/26,08:46:04:22,Normal
Tm,27.21,25/05/26,08:46:04:22,Normal
SU,649.43,25/05/26,08:56:03:91,Normal
SD,135.41,25/05/26,08:56:03:91,Normal
IU,-108.14,25/05/26,08:56:03:91,Normal
ID,58.17,25/05/26,08:56:03:91,Normal
Tm,27.03,25/05/26,08:56:03:91,Normal
SU,685.2,25/05/26,09:06:04:47,Normal
SD,141.11,25/05/26,09:06:04:47,Normal
IU,-106.23,25/05/26,09:06:04:47,Normal
ID,64.41,25/05/26,09:06:04:47,Normal
Tm,26.87,25/05/26,09:06:04:47,Normal
SU,698.55,25/05/26,09:16:04:15,Normal
SD,142.79,25/05/26,09:16:04:15,Normal
IU,-110.52,25/05/26,09:16:04:15,Normal
ID,68.13,25/05/26,09:16:04:15,Normal
Tm,27.59,25/05/26,09:16:04:15,Normal
SU,724.97,25/05/26,09:26:03:82,Normal
SD,144.29,25/05/26,09:26:03:82,Normal
IU,-111.58,25/05/26,09:26:03:82,Normal
ID,69.62,25/05/26,09:26:03:82,Normal
Tm,28.06,25/05/26,09:26:03:82,Normal
SU,747.56,25/05/26,09:36:04:36,Normal
SD,147.46,25/05/26,09:36:04:36,Normal
IU,-115.82,25/05/26,09:36:04:36,Normal
ID,70.57,25/05/26,09:36:04:36,Normal
Tm,28.74,25/05/26,09:36:04:36,Normal
SU,767.85,25/05/26,09:46:04:05,Normal
SD,151.12,25/05/26,09:46:04:05,Normal
IU,-114.33,25/05/26,09:46:04:05,Normal
ID,77.49,25/05/26,09:46:04:05,Normal
Tm,28.35,25/05/26,09:46:04:05,Normal
SU,783.43,25/05/26,09:56:03:75,Normal
SD,153.41,25/05/26,09:56:03:75,Normal
IU,-111.21,25/05/26,09:56:03:75,Normal
ID,80.29,25/05/26,09:56:03:75,Normal
Tm,28.45,25/05/26,09:56:03:75,Normal
SU,798.44,25/05/26,10:06:04:29,Normal
SD,154.07,25/05/26,10:06:04:29,Normal
IU,-110.63,25/05/26,10:06:04:29,Normal
ID,85.23,25/05/26,10:06:04:29,Normal
Tm,28.06,25/05/26,10:06:04:29,Normal
SU,811.72,25/05/26,10:16:03:95,Normal
SD,158.22,25/05/26,10:16:03:95,Normal
IU,-120,25/05/26,10:16:03:95,Normal
ID,89.09,25/05/26,10:16:03:95,Normal
Tm,29.11,25/05/26,10:16:03:95,Normal
SU,832.13,25/05/26,10:26:03:64,Normal
SD,161.35,25/05/26,10:26:03:64,Normal
IU,-116.3,25/05/26,10:26:03:64,Normal
ID,92.31,25/05/26,10:26:03:64,Normal
Tm,29.17,25/05/26,10:26:03:64,Normal
SU,836.39,25/05/26,10:36:03:33,Normal
SD,159.55,25/05/26,10:36:03:33,Normal
IU,-120.06,25/05/26,10:36:03:33,Normal
ID,93.38,25/05/26,10:36:03:33,Normal
Tm,29.9,25/05/26,10:36:03:33,Normal
SU,835.51,25/05/26,10:36:18:58,Normal
SD,158.28,25/05/26,10:36:18:58,Normal
IU,-119.85,25/05/26,10:36:18:58,Normal
ID,93.64,25/05/26,10:36:18:58,Normal
Tm,29.9,25/05/26,10:36:18:58,Normal
SU,849.18,25/05/26,10:46:13:90,Normal
SD,161.81,25/05/26,10:46:13:90,Normal
IU,-125.04,25/05/26,10:46:13:90,Normal
ID,97.95,25/05/26,10:46:13:90,Normal
Tm,30.88,25/05/26,10:46:13:90,Normal
SU,861.11,25/05/26,10:56:14:45,Normal
SD,163.18,25/05/26,10:56:14:45,Normal
IU,-119.37,25/05/26,10:56:14:45,Normal
ID,101.25,25/05/26,10:56:14:45,Normal
Tm,30.11,25/05/26,10:56:14:45,Normal
SU,860.69,25/05/26,11:06:14:11,Normal
SD,160.16,25/05/26,11:06:14:11,Normal
IU,-119.05,25/05/26,11:06:14:11,Normal
ID,104.41,25/05/26,11:06:14:11,Normal
Tm,30.34,25/05/26,11:06:14:11,Normal
SU,870.55,25/05/26,11:16:13:80,Normal
SD,165.12,25/05/26,11:16:13:80,Normal
IU,-120.96,25/05/26,11:16:13:80,Normal
ID,106.65,25/05/26,11:16:13:80,Normal
Tm,30.39,25/05/26,11:16:13:80,Normal
SU,861.68,25/05/26,11:26:14:36,Normal
SD,161.55,25/05/26,11:26:14:36,Normal
IU,-119.26,25/05/26,11:26:14:36,Normal
ID,110.98,25/05/26,11:26:14:36,Normal
Tm,30.42,25/05/26,11:26:14:36,Normal
SU,883.1,25/05/26,11:36:14:04,Normal
SD,165.53,25/05/26,11:36:14:04,Normal
IU,-119.63,25/05/26,11:36:14:04,Normal
ID,112.49,25/05/26,11:36:14:04,Normal
Tm,30.43,25/05/26,11:36:14:04,Normal
SU,885.61,25/05/26,11:46:13:70,Normal
SD,168.92,25/05/26,11:46:13:70,Normal
IU,-118.63,25/05/26,11:46:13:70,Normal
ID,112.55,25/05/26,11:46:13:70,Normal
Tm,30.34,25/05/26,11:46:13:70,Normal
SU,861.56,25/05/26,11:56:14:25,Normal
SD,166.8,25/05/26,11:56:14:25,Normal
IU,-119.69,25/05/26,11:56:14:25,Normal
ID,113.81,25/05/26,11:56:14:25,Normal
Tm,31.22,25/05/26,11:56:14:25,Normal
SU,890.57,25/05/26,12:06:13:94,Normal
SD,171.68,25/05/26,12:06:13:94,Normal
IU,-124.56,25/05/26,12:06:13:94,Normal
ID,114.14,25/05/26,12:06:13:94,Normal
Tm,31.82,25/05/26,12:06:13:94,Normal
SU,891.19,25/05/26,12:16:13:63,Normal
SD,168.59,25/05/26,12:16:13:63,Normal
IU,-128,25/05/26,12:16:13:63,Normal
ID,112.63,25/05/26,12:16:13:63,Normal
Tm,32.16,25/05/26,12:16:13:63,Normal
SU,894.71,25/05/26,12:26:14:18,Normal
SD,172.37,25/05/26,12:26:14:18,Normal
IU,-120.32,25/05/26,12:26:14:18,Normal
ID,120.02,25/05/26,12:26:14:18,Normal
Tm,31.16,25/05/26,12:26:14:18,Normal
SU,894.48,25/05/26,12:36:13:84,Normal
SD,173.13,25/05/26,12:36:13:84,Normal
IU,-126.79,25/05/26,12:36:13:84,Normal
ID,112.28,25/05/26,12:36:13:84,Normal
Tm,32.54,25/05/26,12:36:13:84,Normal
SU,882.77,25/05/26,12:46:13:53,Normal
SD,170.33,25/05/26,12:46:13:53,Normal
IU,-119,25/05/26,12:46:13:53,Normal
ID,115.51,25/05/26,12:46:13:53,Normal
Tm,31.59,25/05/26,12:46:13:53,Normal
SU,868.28,25/05/26,12:56:13:22,Normal
SD,174.63,25/05/26,12:56:13:22,Normal
IU,-121.49,25/05/26,12:56:13:22,Normal
ID,117.02,25/05/26,12:56:13:22,Normal
Tm,31.58,25/05/26,12:56:13:22,Normal
SU,874.55,25/05/26,13:06:13:77,Normal
SD,179.52,25/05/26,13:06:13:77,Normal
IU,-124.77,25/05/26,13:06:13:77,Normal
ID,111.32,25/05/26,13:06:13:77,Normal
Tm,32.98,25/05/26,13:06:13:77,Normal
SU,860.11,25/05/26,13:16:13:43,Normal
SD,178.59,25/05/26,13:16:13:43,Normal
IU,-125.99,25/05/26,13:16:13:43,Normal
ID,112.75,25/05/26,13:16:13:43,Normal
Tm,32.2,25/05/26,13:16:13:43,Normal
SU,847.96,25/05/26,13:26:13:12,Normal
SD,177.63,25/05/26,13:26:13:12,Normal
IU,-125.83,25/05/26,13:26:13:12,Normal
ID,110.45,25/05/26,13:26:13:12,Normal
Tm,32.71,25/05/26,13:26:13:12,Normal
SU,839.04,25/05/26,13:36:13:67,Normal
SD,183.83,25/05/26,13:36:13:67,Normal
IU,-124.77,25/05/26,13:36:13:67,Normal
ID,114.92,25/05/26,13:36:13:67,Normal
Tm,32.35,25/05/26,13:36:13:67,Normal
SU,830.58,25/05/26,13:46:13:36,Normal
SD,183.71,25/05/26,13:46:13:36,Normal
IU,-128.43,25/05/26,13:46:13:36,Normal
ID,103.29,25/05/26,13:46:13:36,Normal
Tm,33.1,25/05/26,13:46:13:36,Normal
SU,814.33,25/05/26,13:56:13:02,Normal
SD,182.74,25/05/26,13:56:13:02,Normal
IU,-124.61,25/05/26,13:56:13:02,Normal
ID,105.34,25/05/26,13:56:13:02,Normal
Tm,32.36,25/05/26,13:56:13:02,Normal
SU,817.93,25/05/26,14:06:13:56,Normal
SD,196.29,25/05/26,14:06:13:56,Normal
IU,-123.08,25/05/26,14:06:13:56,Normal
ID,107.57,25/05/26,14:06:13:56,Normal
Tm,32.26,25/05/26,14:06:13:56,Normal
SU,789.09,25/05/26,14:16:13:25,Normal
SD,197.02,25/05/26,14:16:13:25,Normal
IU,-126.73,25/05/26,14:16:13:25,Normal
ID,102.78,25/05/26,14:16:13:25,Normal
Tm,32.35,25/05/26,14:16:13:25,Normal
SU,755.19,25/05/26,14:26:12:94,Normal
SD,198.82,25/05/26,14:26:12:94,Normal
IU,-130.39,25/05/26,14:26:12:94,Normal
ID,103.79,25/05/26,14:26:12:94,Normal
Tm,33.13,25/05/26,14:26:12:94,Normal
SU,729.05,25/05/26,14:36:13:49,Normal
SD,198.2,25/05/26,14:36:13:49,Normal
IU,-126.31,25/05/26,14:36:13:49,Normal
ID,94.55,25/05/26,14:36:13:49,Normal
Tm,33.18,25/05/26,14:36:13:49,Normal
SU,705.19,25/05/26,14:46:13:15,Normal
SD,196.5,25/05/26,14:46:13:15,Normal
IU,-129.7,25/05/26,14:46:13:15,Normal
ID,92.03,25/05/26,14:46:13:15,Normal
Tm,33.14,25/05/26,14:46:13:15,Normal
SU,677.5,25/05/26,14:56:12:83,Normal
SD,194.02,25/05/26,14:56:12:83,Normal
IU,-131.71,25/05/26,14:56:12:83,Normal
ID,88.21,25/05/26,14:56:12:83,Normal
Tm,33.72,25/05/26,14:56:12:83,Normal
SU,650.71,25/05/26,15:06:13:39,Normal
SD,187.36,25/05/26,15:06:13:39,Normal
IU,-128.69,25/05/26,15:06:13:39,Normal
ID,85.35,25/05/26,15:06:13:39,Normal
Tm,33.47,25/05/26,15:06:13:39,Normal
SU,625.63,25/05/26,15:16:13:07,Normal
SD,181.27,25/05/26,15:16:13:07,Normal
IU,-125.62,25/05/26,15:16:13:07,Normal
ID,78.94,25/05/26,15:16:13:07,Normal
Tm,32.88,25/05/26,15:16:13:07,Normal
SU,588.03,25/05/26,15:26:12:72,Normal
SD,170.9,25/05/26,15:26:12:72,Normal
IU,-124.67,25/05/26,15:26:12:72,Normal
ID,76.23,25/05/26,15:26:12:72,Normal
Tm,32.88,25/05/26,15:26:12:72,Normal
SU,577.26,25/05/26,15:36:13:27,Normal
SD,164.35,25/05/26,15:36:13:27,Normal
IU,-119.37,25/05/26,15:36:13:27,Normal
ID,71.94,25/05/26,15:36:13:27,Normal
Tm,31.88,25/05/26,15:36:13:27,Normal
SU,557.65,25/05/26,15:46:12:96,Normal
SD,156.87,25/05/26,15:46:12:96,Normal
IU,-116.93,25/05/26,15:46:12:96,Normal
ID,68.01,25/05/26,15:46:12:96,Normal
Tm,31.36,25/05/26,15:46:12:96,Normal
SU,539.57,25/05/26,15:56:12:65,Normal
SD,151.21,25/05/26,15:56:12:65,Normal
IU,-120.75,25/05/26,15:56:12:65,Normal
ID,66.48,25/05/26,15:56:12:65,Normal
Tm,31.6,25/05/26,15:56:12:65,Normal
SU,522.44,25/05/26,16:06:13:20,Normal
SD,144.32,25/05/26,16:06:13:20,Normal
IU,-116.88,25/05/26,16:06:13:20,Normal
ID,65.53,25/05/26,16:06:13:20,Normal
Tm,31.3,25/05/26,16:06:13:20,Normal
SU,489.94,25/05/26,16:16:12:86,Normal
SD,133.48,25/05/26,16:16:12:86,Normal
IU,-118.73,25/05/26,16:16:12:86,Normal
ID,61.09,25/05/26,16:16:12:86,Normal
Tm,31.4,25/05/26,16:16:12:86,Normal
SU,451.19,25/05/26,16:26:12:54,Normal
SD,124.76,25/05/26,16:26:12:54,Normal
IU,-118.31,25/05/26,16:26:12:54,Normal
ID,51.98,25/05/26,16:26:12:54,Normal
Tm,30.96,25/05/26,16:26:12:54,Normal
SU,428.94,25/05/26,16:36:13:10,Normal
SD,118.69,25/05/26,16:36:13:10,Normal
IU,-113.28,25/05/26,16:36:13:10,Normal
ID,51.04,25/05/26,16:36:13:10,Normal
Tm,30.11,25/05/26,16:36:13:10,Normal
SU,428.57,25/05/26,16:36:27:62,Normal
SD,118.69,25/05/26,16:36:27:62,Normal
IU,-113.59,25/05/26,16:36:27:62,Normal
ID,50.9,25/05/26,16:36:27:62,Normal
Tm,30.1,25/05/26,16:36:27:62,Normal
SU,384.07,25/05/26,16:46:22:95,Normal
SD,106.12,25/05/26,16:46:22:95,Normal
IU,-112.8,25/05/26,16:46:22:95,Normal
ID,46.69,25/05/26,16:46:22:95,Normal
Tm,29.62,25/05/26,16:46:22:95,Normal
SU,351.59,25/05/26,16:56:23:50,Normal
SD,97.94,25/05/26,16:56:23:50,Normal
IU,-113.54,25/05/26,16:56:23:50,Normal
ID,41.9,25/05/26,16:56:23:50,Normal
Tm,29.83,25/05/26,16:56:23:50,Normal
SU,327.57,25/05/26,17:06:23:16,Normal
SD,87.63,25/05/26,17:06:23:16,Normal
IU,-112.85,25/05/26,17:06:23:16,Normal
ID,36.58,25/05/26,17:06:23:16,Normal
Tm,29.46,25/05/26,17:06:23:16,Normal
SU,298.36,25/05/26,17:16:22:85,Normal
SD,79.88,25/05/26,17:16:22:85,Normal
IU,-111.79,25/05/26,17:16:22:85,Normal
ID,33.97,25/05/26,17:16:22:85,Normal
Tm,29.26,25/05/26,17:16:22:85,Normal
SU,241.74,25/05/26,17:26:23:40,Normal
SD,65.58,25/05/26,17:26:23:40,Normal
IU,-111.69,25/05/26,17:26:23:40,Normal
ID,29.4,25/05/26,17:26:23:40,Normal
Tm,29.39,25/05/26,17:26:23:40,Normal
SU,218.82,25/05/26,17:36:23:09,Normal
SD,58.1,25/05/26,17:36:23:09,Normal
IU,-104.37,25/05/26,17:36:23:09,Normal
ID,25.53,25/05/26,17:36:23:09,Normal
Tm,28.69,25/05/26,17:36:23:09,Normal
SU,196.88,25/05/26,17:46:22:75,Normal
SD,50.91,25/05/26,17:46:22:75,Normal
IU,-97.96,25/05/26,17:46:22:75,Normal
