Channel Code,Value,Date,Time,Status
IU,-116.19,25/05/16,09:16:07:86,Normal
ID,33.64,25/05/16,09:16:07:86,Normal
Tm,28.04,25/05/16,09:16:07:86,Normal
SU,795.26,25/05/16,09:26:07:55,Normal
SD,189.19,25/05/16,09:26:07:55,Normal
IU,-114.07,25/05/16,09:26:07:55,Normal
ID,37.97,25/05/16,09:26:07:55,Normal
Tm,28.42,25/05/16,09:26:07:55,Normal
SU,788.81,25/05/16,09:36:07:21,Normal
SD,184.51,25/05/16,09:36:07:21,Normal
IU,-116.03,25/05/16,09:36:07:21,Normal
ID,37.13,25/05/16,09:36:07:21,Normal
Tm,28.37,25/05/16,09:36:07:21,Normal
SU,790.33,25/05/16,09:46:07:76,Normal
SD,185.95,25/05/16,09:46:07:76,Normal
IU,-118.15,25/05/16,09:46:07:76,Normal
ID,43.57,25/05/16,09:46:07:76,Normal
Tm,28.19,25/05/16,09:46:07:76,Normal
SU,823.89,25/05/16,09:56:07:46,Normal
SD,192.67,25/05/16,09:56:07:46,Normal
IU,-118.2,25/05/16,09:56:07:46,Normal
ID,44.78,25/05/16,09:56:07:46,Normal
Tm,28.47,25/05/16,09:56:07:46,Normal
SU,825.48,25/05/16,09:56:22:25,Normal
SD,192.72,25/05/16,09:56:22:25,Normal
IU,-119,25/05/16,09:56:22:25,Normal
ID,45.28,25/05/16,09:56:22:25,Normal
Tm,28.46,25/05/16,09:56:22:25,Normal
SU,843.65,25/05/16,10:06:17:58,Normal
SD,198.33,25/05/16,10:06:17:58,Normal
IU,-118.57,25/05/16,10:06:17:58,Normal
ID,49.95,25/05/16,10:06:17:58,Normal
Tm,28.42,25/05/16,10:06:17:58,Normal
SU,870.97,25/05/16,10:16:18:13,Normal
SD,206.63,25/05/16,10:16:18:13,Normal
IU,-124.88,25/05/16,10:16:18:13,Normal
ID,52.97,25/05/16,10:16:18:13,Normal
Tm,28.91,25/05/16,10:16:18:13,Normal
SU,878.76,25/05/16,10:26:17:79,Normal
SD,211.1,25/05/16,10:26:17:79,Normal
IU,-127.95,25/05/16,10:26:17:79,Normal
ID,57.4,25/05/16,10:26:17:79,Normal
Tm,29.43,25/05/16,10:26:17:79,Normal
SU,895.52,25/05/16,10:36:17:47,Normal
SD,216.15,25/05/16,10:36:17:47,Normal
IU,-128.69,25/05/16,10:36:17:47,Normal
ID,52.49,25/05/16,10:36:17:47,Normal
Tm,29.05,25/05/16,10:36:17:47,Normal
SU,924.94,25/05/16,10:46:18:03,Normal
SD,225.64,25/05/16,10:46:18:03,Normal
IU,-130.6,25/05/16,10:46:18:03,Normal
ID,58.11,25/05/16,10:46:18:03,Normal
Tm,28.9,25/05/16,10:46:18:03,Normal
SU,927.8,25/05/16,10:56:17:72,Normal
SD,232.98,25/05/16,10:56:17:72,Normal
IU,-131.13,25/05/16,10:56:17:72,Normal
ID,63.98,25/05/16,10:56:17:72,Normal
Tm,29.44,25/05/16,10:56:17:72,Normal
SU,949.35,25/05/16,11:06:17:37,Normal
SD,241.79,25/05/16,11:06:17:37,Normal
IU,-135.79,25/05/16,11:06:17:37,Normal
ID,64.31,25/05/16,11:06:17:37,Normal
Tm,29.66,25/05/16,11:06:17:37,Normal
SU,969.97,25/05/16,11:16:17:93,Normal
SD,247.36,25/05/16,11:16:17:93,Normal
IU,-134.89,25/05/16,11:16:17:93,Normal
ID,66.18,25/05/16,11:16:17:93,Normal
Tm,29.38,25/05/16,11:16:17:93,Normal
SU,958.88,25/05/16,11:26:17:61,Normal
SD,243.25,25/05/16,11:26:17:61,Normal
IU,-141.73,25/05/16,11:26:17:61,Normal
ID,65.41,25/05/16,11:26:17:61,Normal
Tm,30.32,25/05/16,11:26:17:61,Normal
SU,961.02,25/05/16,11:36:17:31,Normal
SD,239.96,25/05/16,11:36:17:31,Normal
IU,-143.85,25/05/16,11:36:17:31,Normal
ID,67.79,25/05/16,11:36:17:31,Normal
Tm,30.01,25/05/16,11:36:17:31,Normal
SU,991.89,25/05/16,11:46:17:86,Normal
SD,247.36,25/05/16,11:46:17:86,Normal
IU,-141.78,25/05/16,11:46:17:86,Normal
ID,68.9,25/05/16,11:46:17:86,Normal
Tm,29.7,25/05/16,11:46:17:86,Normal
SU,966,25/05/16,11:56:17:51,Normal
SD,238.39,25/05/16,11:56:17:51,Normal
IU,-143,25/05/16,11:56:17:51,Normal
ID,72.38,25/05/16,11:56:17:51,Normal
Tm,30.39,25/05/16,11:56:17:51,Normal
SU,980.09,25/05/16,12:06:17:20,Normal
SD,239.08,25/05/16,12:06:17:20,Normal
IU,-147.71,25/05/16,12:06:17:20,Normal
ID,71.39,25/05/16,12:06:17:20,Normal
Tm,30.42,25/05/16,12:06:17:20,Normal
SU,990.34,25/05/16,12:16:16:90,Normal
SD,245.19,25/05/16,12:16:16:90,Normal
IU,-148.03,25/05/16,12:16:16:90,Normal
ID,67.17,25/05/16,12:16:16:90,Normal
Tm,29.51,25/05/16,12:16:16:90,Normal
SU,1006.32,25/05/16,12:26:17:45,Normal
SD,255.51,25/05/16,12:26:17:45,Normal
IU,-155.93,25/05/16,12:26:17:45,Normal
ID,67.49,25/05/16,12:26:17:45,Normal
Tm,30.09,25/05/16,12:26:17:45,Normal
SU,1018.14,25/05/16,12:36:17:11,Normal
SD,266.18,25/05/16,12:36:17:11,Normal
IU,-164.46,25/05/16,12:36:17:11,Normal
ID,65.39,25/05/16,12:36:17:11,Normal
Tm,29.85,25/05/16,12:36:17:11,Normal
SU,1009.34,25/05/16,12:46:16:80,Normal
SD,270.45,25/05/16,12:46:16:80,Normal
IU,-168.38,25/05/16,12:46:16:80,Normal
ID,66.76,25/05/16,12:46:16:80,Normal
Tm,30.28,25/05/16,12:46:16:80,Normal
SU,1018.61,25/05/16,12:56:17:36,Normal
SD,281.06,25/05/16,12:56:17:36,Normal
IU,-172.09,25/05/16,12:56:17:36,Normal
ID,66.86,25/05/16,12:56:17:36,Normal
Tm,30.03,25/05/16,12:56:17:36,Normal
SU,1013.81,25/05/16,13:06:17:04,Normal
SD,279.79,25/05/16,13:06:17:04,Normal
IU,-174.36,25/05/16,13:06:17:04,Normal
ID,57.84,25/05/16,13:06:17:04,Normal
Tm,30.09,25/05/16,13:06:17:04,Normal
SU,1006.57,25/05/16,13:16:16:70,Normal
SD,279.55,25/05/16,13:16:16:70,Normal
IU,-172.56,25/05/16,13:16:16:70,Normal
ID,55.43,25/05/16,13:16:16:70,Normal
Tm,29.61,25/05/16,13:16:16:70,Normal
SU,989.86,25/05/16,13:26:17:25,Normal
SD,276.84,25/05/16,13:26:17:25,Normal
IU,-168.27,25/05/16,13:26:17:25,Normal
ID,62.92,25/05/16,13:26:17:25,Normal
Tm,29.79,25/05/16,13:26:17:25,Normal
SU,964.09,25/05/16,13:36:16:94,Normal
SD,271.45,25/05/16,13:36:16:94,Normal
IU,-167.48,25/05/16,13:36:16:94,Normal
ID,64.63,25/05/16,13:36:16:94,Normal
Tm,30.82,25/05/16,13:36:16:94,Normal
SU,956.78,25/05/16,13:46:16:64,Normal
SD,272.4,25/05/16,13:46:16:64,Normal
IU,-172.24,25/05/16,13:46:16:64,Normal
ID,60.64,25/05/16,13:46:16:64,Normal
Tm,31.34,25/05/16,13:46:16:64,Normal
SU,930.19,25/05/16,13:56:17:18,Normal
SD,271.66,25/05/16,13:56:17:18,Normal
IU,-172.35,25/05/16,13:56:17:18,Normal
ID,54.04,25/05/16,13:56:17:18,Normal
Tm,31.06,25/05/16,13:56:17:18,Normal
SU,910.72,25/05/16,14:06:16:84,Normal
SD,276.46,25/05/16,14:06:16:84,Normal
IU,-169.07,25/05/16,14:06:16:84,Normal
ID,55.73,25/05/16,14:06:16:84,Normal
Tm,31.29,25/05/16,14:06:16:84,Normal
SU,890.84,25/05/16,14:16:16:54,Normal
SD,282.05,25/05/16,14:16:16:54,Normal
IU,-168.06,25/05/16,14:16:16:54,Normal
ID,53.66,25/05/16,14:16:16:54,Normal
Tm,31.08,25/05/16,14:16:16:54,Normal
SU,868.11,25/05/16,14:26:17:09,Normal
SD,286,25/05/16,14:26:17:09,Normal
IU,-166.95,25/05/16,14:26:17:09,Normal
ID,46.51,25/05/16,14:26:17:09,Normal
Tm,30.59,25/05/16,14:26:17:09,Normal
SU,841.18,25/05/16,14:36:16:78,Normal
SD,289.96,25/05/16,14:36:16:78,Normal
IU,-170.87,25/05/16,14:36:16:78,Normal
ID,46.17,25/05/16,14:36:16:78,Normal
Tm,30.79,25/05/16,14:36:16:78,Normal
SU,810.89,25/05/16,14:46:16:43,Normal
SD,285.71,25/05/16,14:46:16:43,Normal
IU,-168.43,25/05/16,14:46:16:43,Normal
ID,42.68,25/05/16,14:46:16:43,Normal
Tm,30.36,25/05/16,14:46:16:43,Normal
SU,782.81,25/05/16,14:56:16:98,Normal
SD,281.86,25/05/16,14:56:16:98,Normal
IU,-165.89,25/05/16,14:56:16:98,Normal
ID,41.56,25/05/16,14:56:16:98,Normal
Tm,30.18,25/05/16,14:56:16:98,Normal
SU,751.62,25/05/16,15:06:16:68,Normal
SD,270.71,25/05/16,15:06:16:68,Normal
IU,-162.81,25/05/16,15:06:16:68,Normal
ID,38.01,25/05/16,15:06:16:68,Normal
Tm,29.96,25/05/16,15:06:16:68,Normal
SU,729.84,25/05/16,15:16:16:36,Normal
SD,263.59,25/05/16,15:16:16:36,Normal
IU,-166.31,25/05/16,15:16:16:36,Normal
ID,31.15,25/05/16,15:16:16:36,Normal
Tm,30.08,25/05/16,15:16:16:36,Normal
SU,697.1,25/05/16,15:26:16:91,Normal
SD,253.09,25/05/16,15:26:16:91,Normal
IU,-166.31,25/05/16,15:26:16:91,Normal
ID,32.21,25/05/16,15:26:16:91,Normal
Tm,30.36,25/05/16,15:26:16:91,Normal
SU,660.08,25/05/16,15:36:16:58,Normal
SD,235.41,25/05/16,15:36:16:58,Normal
IU,-170.76,25/05/16,15:36:16:58,Normal
ID,26.38,25/05/16,15:36:16:58,Normal
Tm,30.23,25/05/16,15:36:16:58,Normal
SU,635.62,25/05/16,15:46:16:26,Normal
SD,224.02,25/05/16,15:46:16:26,Normal
IU,-170.34,25/05/16,15:46:16:26,Normal
ID,24.84,25/05/16,15:46:16:26,Normal
Tm,29.82,25/05/16,15:46:16:26,Normal
SU,596.82,25/05/16,15:56:16:82,Normal
SD,206.57,25/05/16,15:56:16:82,Normal
IU,-172.83,25/05/16,15:56:16:82,Normal
ID,20.31,25/05/16,15:56:16:82,Normal
Tm,30.1,25/05/16,15:56:16:82,Normal
SU,594.49,25/05/16,15:56:31:37,Normal
SD,205.02,25/05/16,15:56:31:37,Normal
IU,-171.87,25/05/16,15:56:31:37,Normal
ID,20.7,25/05/16,15:56:31:37,Normal
Tm,30.11,25/05/16,15:56:31:37,Normal
SU,566.76,25/05/16,16:06:26:69,Normal
SD,193.9,25/05/16,16:06:26:69,Normal
IU,-173.52,25/05/16,16:06:26:69,Normal
ID,15.6,25/05/16,16:06:26:69,Normal
Tm,29.97,25/05/16,16:06:26:69,Normal
SU,532.5,25/05/16,16:16:27:24,Normal
SD,182.86,25/05/16,16:16:27:24,Normal
IU,-175,25/05/16,16:16:27:24,Normal
ID,13.55,25/05/16,16:16:27:24,Normal
Tm,30.05,25/05/16,16:16:27:24,Normal
SU,491.09,25/05/16,16:26:26:90,Normal
SD,168.65,25/05/16,16:26:26:90,Normal
IU,-168.85,25/05/16,16:26:26:90,Normal
ID,12.1,25/05/16,16:26:26:90,Normal
Tm,30.12,25/05/16,16:26:26:90,Normal
SU,449,25/05/16,16:36:26:59,Normal
SD,153.87,25/05/16,16:36:26:59,Normal
IU,-165.83,25/05/16,16:36:26:59,Normal
ID,8.74,25/05/16,16:36:26:59,Normal
Tm,29.99,25/05/16,16:36:26:59,Normal
SU,414.18,25/05/16,16:46:27:14,Normal
SD,142.22,25/05/16,16:46:27:14,Normal
IU,-156.56,25/05/16,16:46:27:14,Normal
ID,5.82,25/05/16,16:46:27:14,Normal
Tm,28.62,25/05/16,16:46:27:14,Normal
SU,376.26,25/05/16,16:56:26:83,Normal
SD,129.19,25/05/16,16:56:26:83,Normal
IU,-149.14,25/05/16,16:56:26:83,Normal
ID,3.44,25/05/16,16:56:26:83,Normal
Tm,27.39,25/05/16,16:56:26:83,Normal
SU,345.27,25/05/16,17:06:26:49,Normal
SD,117.95,25/05/16,17:06:26:49,Normal
IU,-152.11,25/05/16,17:06:26:49,Normal
ID,1.19,25/05/16,17:06:26:49,Normal
Tm,27.55,25/05/16,17:06:26:49,Normal
SU,306.22,25/05/16,17:16:27:04,Normal
SD,102.33,25/05/16,17:16:27:04,Normal
IU,-150.84,25/05/16,17:16:27:04,Normal
ID,-2.78,25/05/16,17:16:27:04,Normal
Tm,27.66,25/05/16,17:16:27:04,Normal
SU,274.08,25/05/16,17:26:26:73,Normal
SD,91.57,25/05/16,17:26:26:73,Normal
IU,-146.23,25/05/16,17:26:26:73,Normal
ID,-4.49,25/05/16,17:26:26:73,Normal
Tm,26.97,25/05/16,17:26:26:73,Normal
SU,237.41,25/05/16,17:36:26:43,Normal
SD,79.03,25/05/16,17:36:26:43,Normal
IU,-143.21,25/05/16,17:36:26:43,Normal
ID,-6.74,25/05/16,17:36:26:43,Normal
Tm,26.62,25/05/16,17:36:26:43,Normal
SU,203.79,25/05/16,17:46:26:97,Normal
SD,67.42,25/05/16,17:46:26:97,Normal
