Channel Code,Value,Date,Time,Status
SD,146.05,25/05/09,07:45:48:63,Normal
IU,-131.66,25/05/09,07:45:48:63,Normal
ID,-9.66,25/05/09,07:45:48:63,Normal
Tm,24.96,25/05/09,07:45:48:63,Normal
SU,499.97,25/05/09,07:55:49:18,Normal
SD,150.77,25/05/09,07:55:49:18,Normal
IU,-132.3,25/05/09,07:55:49:18,Normal
ID,-6.58,25/05/09,07:55:49:18,Normal
Tm,25.25,25/05/09,07:55:49:18,Normal
SU,522.79,25/05/09,08:05:48:83,Normal
SD,152.44,25/05/09,08:05:48:83,Normal
IU,-132.61,25/05/09,08:05:48:83,Normal
ID,-5.27,25/05/09,08:05:48:83,Normal
Tm,25.15,25/05/09,08:05:48:83,Normal
SU,552.09,25/05/09,08:15:48:53,Normal
SD,159.72,25/05/09,08:15:48:53,Normal
IU,-135.21,25/05/09,08:15:48:53,Normal
ID,-1.05,25/05/09,08:15:48:53,Normal
Tm,25.69,25/05/09,08:15:48:53,Normal
SU,585.68,25/05/09,08:25:49:08,Normal
SD,165.67,25/05/09,08:25:49:08,Normal
IU,-136.91,25/05/09,08:25:49:08,Normal
ID,0.64,25/05/09,08:25:49:08,Normal
Tm,26.08,25/05/09,08:25:49:08,Normal
SU,626.35,25/05/09,08:35:48:76,Normal
SD,173.93,25/05/09,08:35:48:76,Normal
IU,-139.4,25/05/09,08:35:48:76,Normal
ID,4.93,25/05/09,08:35:48:76,Normal
Tm,26.88,25/05/09,08:35:48:76,Normal
SU,652.93,25/05/09,08:45:48:42,Normal
SD,177.94,25/05/09,08:45:48:42,Normal
IU,-138.39,25/05/09,08:45:48:42,Normal
ID,7.89,25/05/09,08:45:48:42,Normal
Tm,27.17,25/05/09,08:45:48:42,Normal
SU,686.72,25/05/09,08:55:48:97,Normal
SD,182.89,25/05/09,08:55:48:97,Normal
IU,-143.05,25/05/09,08:55:48:97,Normal
ID,10.91,25/05/09,08:55:48:97,Normal
Tm,27.57,25/05/09,08:55:48:97,Normal
SU,713.83,25/05/09,09:05:48:66,Normal
SD,186.33,25/05/09,09:05:48:66,Normal
IU,-137.28,25/05/09,09:05:48:66,Normal
ID,15.72,25/05/09,09:05:48:66,Normal
Tm,27.3,25/05/09,09:05:48:66,Normal
SU,714.05,25/05/09,09:06:03:32,Normal
SD,186.41,25/05/09,09:06:03:32,Normal
IU,-138.44,25/05/09,09:06:03:32,Normal
ID,16.07,25/05/09,09:06:03:32,Normal
Tm,27.29,25/05/09,09:06:03:32,Normal
SU,737.07,25/05/09,09:15:58:64,Normal
SD,191.76,25/05/09,09:15:58:64,Normal
IU,-140.4,25/05/09,09:15:58:64,Normal
ID,18.12,25/05/09,09:15:58:64,Normal
Tm,27.82,25/05/09,09:15:58:64,Normal
SU,761.95,25/05/09,09:25:59:18,Normal
SD,195.9,25/05/09,09:25:59:18,Normal
IU,-142.73,25/05/09,09:25:59:18,Normal
ID,22.11,25/05/09,09:25:59:18,Normal
Tm,27.99,25/05/09,09:25:59:18,Normal
SU,785.77,25/05/09,09:35:58:84,Normal
SD,200.62,25/05/09,09:35:58:84,Normal
IU,-141.25,25/05/09,09:35:58:84,Normal
ID,24.52,25/05/09,09:35:58:84,Normal
Tm,28.62,25/05/09,09:35:58:84,Normal
SU,816.4,25/05/09,09:45:58:53,Normal
SD,211.19,25/05/09,09:45:58:53,Normal
IU,-143.53,25/05/09,09:45:58:53,Normal
ID,30.52,25/05/09,09:45:58:53,Normal
Tm,28.67,25/05/09,09:45:58:53,Normal
SU,825.6,25/05/09,09:55:59:08,Normal
SD,211.97,25/05/09,09:55:59:08,Normal
IU,-144.85,25/05/09,09:55:59:08,Normal
ID,30.16,25/05/09,09:55:59:08,Normal
Tm,29.16,25/05/09,09:55:59:08,Normal
SU,849.42,25/05/09,10:05:58:77,Normal
SD,221.62,25/05/09,10:05:58:77,Normal
IU,-145.49,25/05/09,10:05:58:77,Normal
ID,30.52,25/05/09,10:05:58:77,Normal
Tm,29.67,25/05/09,10:05:58:77,Normal
SU,865.92,25/05/09,10:15:58:42,Normal
SD,228.81,25/05/09,10:15:58:42,Normal
IU,-144.06,25/05/09,10:15:58:42,Normal
ID,39.08,25/05/09,10:15:58:42,Normal
Tm,29.57,25/05/09,10:15:58:42,Normal
SU,884.78,25/05/09,10:25:58:97,Normal
SD,235.6,25/05/09,10:25:58:97,Normal
IU,-146.92,25/05/09,10:25:58:97,Normal
ID,35.27,25/05/09,10:25:58:97,Normal
Tm,30.2,25/05/09,10:25:58:97,Normal
SU,912.33,25/05/09,10:35:58:66,Normal
SD,246.53,25/05/09,10:35:58:66,Normal
IU,-150.1,25/05/09,10:35:58:66,Normal
ID,39.32,25/05/09,10:35:58:66,Normal
Tm,30.68,25/05/09,10:35:58:66,Normal
SU,922.8,25/05/09,10:45:58:35,Normal
SD,252.35,25/05/09,10:45:58:35,Normal
IU,-153.81,25/05/09,10:45:58:35,Normal
ID,42.66,25/05/09,10:45:58:35,Normal
Tm,31.25,25/05/09,10:45:58:35,Normal
SU,938.95,25/05/09,10:55:58:90,Normal
SD,259.94,25/05/09,10:55:58:90,Normal
IU,-155.03,25/05/09,10:55:58:90,Normal
ID,44.54,25/05/09,10:55:58:90,Normal
Tm,31.85,25/05/09,10:55:58:90,Normal
SU,939.1,25/05/09,11:05:58:55,Normal
SD,260.76,25/05/09,11:05:58:55,Normal
IU,-159.21,25/05/09,11:05:58:55,Normal
ID,47.68,25/05/09,11:05:58:55,Normal
Tm,32,25/05/09,11:05:58:55,Normal
SU,949.52,25/05/09,11:15:58:23,Normal
SD,265.11,25/05/09,11:15:58:23,Normal
IU,-157.46,25/05/09,11:15:58:23,Normal
ID,48.42,25/05/09,11:15:58:23,Normal
Tm,32.16,25/05/09,11:15:58:23,Normal
SU,965.22,25/05/09,11:25:57:93,Normal
SD,267.12,25/05/09,11:25:57:93,Normal
IU,-148.83,25/05/09,11:25:57:93,Normal
ID,49.51,25/05/09,11:25:57:93,Normal
Tm,31.59,25/05/09,11:25:57:93,Normal
SU,969.76,25/05/09,11:35:58:47,Normal
SD,270.51,25/05/09,11:35:58:47,Normal
IU,-151.05,25/05/09,11:35:58:47,Normal
ID,56.11,25/05/09,11:35:58:47,Normal
Tm,31.96,25/05/09,11:35:58:47,Normal
SU,961.23,25/05/09,11:45:58:13,Normal
SD,264.89,25/05/09,11:45:58:13,Normal
IU,-150.1,25/05/09,11:45:58:13,Normal
ID,56.15,25/05/09,11:45:58:13,Normal
Tm,32.1,25/05/09,11:45:58:13,Normal
SU,979.25,25/05/09,11:55:58:67,Normal
SD,268.53,25/05/09,11:55:58:67,Normal
IU,-154.34,25/05/09,11:55:58:67,Normal
ID,54.36,25/05/09,11:55:58:67,Normal
Tm,32.29,25/05/09,11:55:58:67,Normal
SU,962.91,25/05/09,12:05:58:36,Normal
SD,264.24,25/05/09,12:05:58:36,Normal
IU,-149.36,25/05/09,12:05:58:36,Normal
ID,59.39,25/05/09,12:05:58:36,Normal
Tm,31.65,25/05/09,12:05:58:36,Normal
SU,985.92,25/05/09,12:15:58:05,Normal
SD,269.69,25/05/09,12:15:58:05,Normal
IU,-150.84,25/05/09,12:15:58:05,Normal
ID,54.02,25/05/09,12:15:58:05,Normal
Tm,32.03,25/05/09,12:15:58:05,Normal
SU,988.34,25/05/09,12:25:58:60,Normal
SD,272.1,25/05/09,12:25:58:60,Normal
IU,-151.05,25/05/09,12:25:58:60,Normal
ID,59.98,25/05/09,12:25:58:60,Normal
Tm,32.36,25/05/09,12:25:58:60,Normal
SU,979.46,25/05/09,12:35:58:25,Normal
SD,272.16,25/05/09,12:35:58:25,Normal
IU,-156.3,25/05/09,12:35:58:25,Normal
ID,58.89,25/05/09,12:35:58:25,Normal
Tm,32.75,25/05/09,12:35:58:25,Normal
SU,982.66,25/05/09,12:45:57:93,Normal
SD,276.79,25/05/09,12:45:57:93,Normal
IU,-160.54,25/05/09,12:45:57:93,Normal
ID,55.75,25/05/09,12:45:57:93,Normal
Tm,33.44,25/05/09,12:45:57:93,Normal
SU,965.21,25/05/09,12:55:57:63,Normal
SD,274.49,25/05/09,12:55:57:63,Normal
IU,-158.26,25/05/09,12:55:57:63,Normal
ID,53.11,25/05/09,12:55:57:63,Normal
Tm,33.47,25/05/09,12:55:57:63,Normal
SU,971.67,25/05/09,13:05:58:18,Normal
SD,284.69,25/05/09,13:05:58:18,Normal
IU,-157.3,25/05/09,13:05:58:18,Normal
ID,60.46,25/05/09,13:05:58:18,Normal
Tm,33.97,25/05/09,13:05:58:18,Normal
SU,983.43,25/05/09,13:15:57:83,Normal
SD,293.41,25/05/09,13:15:57:83,Normal
IU,-161.28,25/05/09,13:15:57:83,Normal
ID,54.34,25/05/09,13:15:57:83,Normal
Tm,34.59,25/05/09,13:15:57:83,Normal
SU,845.98,25/05/09,13:25:57:51,Normal
SD,256.25,25/05/09,13:25:57:51,Normal
IU,-163.18,25/05/09,13:25:57:51,Normal
ID,48.44,25/05/09,13:25:57:51,Normal
Tm,35.32,25/05/09,13:25:57:51,Normal
SU,723.98,25/05/09,13:35:58:06,Normal
SD,224.02,25/05/09,13:35:58:06,Normal
IU,-154.28,25/05/09,13:35:58:06,Normal
ID,49.29,25/05/09,13:35:58:06,Normal
Tm,33.63,25/05/09,13:35:58:06,Normal
SU,561.8,25/05/09,13:45:57:75,Normal
SD,176.61,25/05/09,13:45:57:75,Normal
IU,-150.89,25/05/09,13:45:57:75,Normal
ID,42.16,25/05/09,13:45:57:75,Normal
Tm,32.66,25/05/09,13:45:57:75,Normal
SU,972.5,25/05/09,13:55:57:40,Normal
SD,324.75,25/05/09,13:55:57:40,Normal
IU,-142.95,25/05/09,13:55:57:40,Normal
ID,48.88,25/05/09,13:55:57:40,Normal
Tm,32.43,25/05/09,13:55:57:40,Normal
SU,704.57,25/05/09,14:05:57:95,Normal
SD,238.51,25/05/09,14:05:57:95,Normal
IU,-148.93,25/05/09,14:05:57:95,Normal
ID,40.35,25/05/09,14:05:57:95,Normal
Tm,32.88,25/05/09,14:05:57:95,Normal
SU,495.93,25/05/09,14:15:57:64,Normal
SD,170.12,25/05/09,14:15:57:64,Normal
IU,-144.43,25/05/09,14:15:57:64,Normal
ID,28.37,25/05/09,14:15:57:64,Normal
Tm,32.76,25/05/09,14:15:57:64,Normal
SU,525.9,25/05/09,14:25:57:33,Normal
SD,183.92,25/05/09,14:25:57:33,Normal
IU,-138.6,25/05/09,14:25:57:33,Normal
ID,27.12,25/05/09,14:25:57:33,Normal
Tm,32.65,25/05/09,14:25:57:33,Normal
SU,525.93,25/05/09,14:35:57:87,Normal
SD,188.54,25/05/09,14:35:57:87,Normal
IU,-137.96,25/05/09,14:35:57:87,Normal
ID,25.65,25/05/09,14:35:57:87,Normal
Tm,31.87,25/05/09,14:35:57:87,Normal
SU,504.19,25/05/09,14:45:57:53,Normal
SD,189.49,25/05/09,14:45:57:53,Normal
IU,-141.83,25/05/09,14:45:57:53,Normal
ID,24.7,25/05/09,14:45:57:53,Normal
Tm,32.4,25/05/09,14:45:57:53,Normal
SU,711.74,25/05/09,14:55:57:22,Normal
SD,290.55,25/05/09,14:55:57:22,Normal
IU,-141.2,25/05/09,14:55:57:22,Normal
ID,30.22,25/05/09,14:55:57:22,Normal
Tm,32.11,25/05/09,14:55:57:22,Normal
SU,737.58,25/05/09,15:05:57:76,Normal
SD,308.26,25/05/09,15:05:57:76,Normal
IU,-142.47,25/05/09,15:05:57:76,Normal
ID,28.39,25/05/09,15:05:57:76,Normal
Tm,32.06,25/05/09,15:05:57:76,Normal
SU,686.43,25/05/09,15:06:12:34,Normal
SD,284.54,25/05/09,15:06:12:34,Normal
IU,-143.26,25/05/09,15:06:12:34,Normal
ID,27.74,25/05/09,15:06:12:34,Normal
Tm,32.07,25/05/09,15:06:12:34,Normal
SU,682.57,25/05/09,15:16:07:66,Normal
SD,281.05,25/05/09,15:16:07:66,Normal
IU,-146.28,25/05/09,15:16:07:66,Normal
ID,27.32,25/05/09,15:16:07:66,Normal
Tm,32.71,25/05/09,15:16:07:66,Normal
SU,751.25,25/05/09,15:26:08:21,Normal
SD,309.43,25/05/09,15:26:08:21,Normal
IU,-138.02,25/05/09,15:26:08:21,Normal
ID,24.22,25/05/09,15:26:08:21,Normal
Tm,31.51,25/05/09,15:26:08:21,Normal
SU,514.05,25/05/09,15:36:07:86,Normal
SD,210.64,25/05/09,15:36:07:86,Normal
IU,-148.83,25/05/09,15:36:07:86,Normal
ID,19.37,25/05/09,15:36:07:86,Normal
Tm,32.69,25/05/09,15:36:07:86,Normal
SU,178.51,25/05/09,15:46:07:55,Normal
SD,61.56,25/05/09,15:46:07:55,Normal
IU,-142.42,25/05/09,15:46:07:55,Normal
ID,0.32,25/05/09,15:46:07:55,Normal
Tm,31.41,25/05/09,15:46:07:55,Normal
SU,709.02,25/05/09,15:56:08:10,Normal
SD,273.63,25/05/09,15:56:08:10,Normal
IU,-120.96,25/05/09,15:56:08:10,Normal
ID,17.76,25/05/09,15:56:08:10,Normal
Tm,30.09,25/05/09,15:56:08:10,Normal
SU,373.4,25/05/09,16:06:07:78,Normal
SD,140.48,25/05/09,16:06:07:78,Normal
IU,-128.64,25/05/09,16:06:07:78,Normal
ID,5.66,25/05/09,16:06:07:78,Normal
Tm,30.07,25/05/09,16:06:07:78,Normal
SU,323.22,25/05/09,16:16:07:43,Normal
SD,116.47,25/05/09,16:16:07:43,Normal
IU,-136.27,25/05/09,16:16:07:43,Normal
ID,8.76,25/05/09,16:16:07:43,Normal
Tm,31.25,25/05/09,16:16:07:43,Normal
SU,292.65,25/05/09,16:26:07:98,Normal
SD,109.69,25/05/09,16:26:07:98,Normal
IU,-140.98,25/05/09,16:26:07:98,Normal
ID,5.13,25/05/09,16:26:07:98,Normal
Tm,31.25,25/05/09,16:26:07:98,Normal
SU,145.03,25/05/09,16:36:07:67,Normal
SD,48,25/05/09,16:36:07:67,Normal
IU,-132.51,25/05/09,16:36:07:67,Normal
ID,-3.44,25/05/09,16:36:07:67,Normal
Tm,29.78,25/05/09,16:36:07:67,Normal
SU,174.36,25/05/09,16:46:07:36,Normal
SD,62.52,25/05/09,16:46:07:36,Normal
IU,-130.34,25/05/09,16:46:07:36,Normal
ID,-2.26,25/05/09,16:46:07:36,Normal
Tm,29.2,25/05/09,16:46:07:36,Normal
SU,359.69,25/05/09,16:56:07:90,Normal
SD,139.72,25/05/09,16:56:07:90,Normal
IU,-134.52,25/05/09,16:56:07:90,Normal
ID,1.95,25/05/09,16:56:07:90,Normal
Tm,30.15,25/05/09,16:56:07:90,Normal
SU,114.9,25/05/09,17:06:07:56,Normal
SD,41.63,25/05/09,17:06:07:56,Normal
IU,-135.58,25/05/09,17:06:07:56,Normal
ID,-8.54,25/05/09,17:06:07:56,Normal
Tm,29.31,25/05/09,17:06:07:56,Normal
SU,253.69,25/05/09,17:16:07:25,Normal
SD,98.33,25/05/09,17:16:07:25,Normal
IU,-127.42,25/05/09,17:16:07:25,Normal
ID,-3.3,25/05/09,17:16:07:25,Normal
Tm,28.72,25/05/09,17:16:07:25,Normal
SU,276.41,25/05/09,17:26:07:80,Normal
SD,101.5,25/05/09,17:26:07:80,Normal
IU,-121.17,25/05/09,17:26:07:80,Normal
ID,0.68,25/05/09,17:26:07:80,Normal
Tm,29.98,25/05/09,17:26:07:80,Normal
SU,116.7,25/05/09,17:36:07:49,Normal
SD,37.42,25/05/09,17:36:07:49,Normal
IU,-118.1,25/05/09,17:36:07:49,Normal
ID,-6.12,25/05/09,17:36:07:49,Normal
Tm,29.45,25/05/09,17:36:07:49,Normal
SU,78.1,25/05/09,17:46:07:15,Normal
