Channel Code,Value,Date,Time,Status
SU,-4.84,25/05/11,02:43:21:50,Normal
SD,1.94,25/05/11,02:43:21:50,Normal
IU,-95.79,25/05/11,02:43:21:50,Normal
ID,-20.4,25/05/11,02:43:21:50,Normal
Tm,21.17,25/05/11,02:43:21:50,Normal
SU,-4.86,25/05/11,02:53:22:06,Normal
SD,1.89,25/05/11,02:53:22:06,Normal
IU,-95.79,25/05/11,02:53:22:06,Normal
ID,-20.84,25/05/11,02:53:22:06,Normal
Tm,21.12,25/05/11,02:53:22:06,Normal
SU,-5.03,25/05/11,03:03:21:76,Normal
SD,1.86,25/05/11,03:03:21:76,Normal
IU,-95.1,25/05/11,03:03:21:76,Normal
ID,-20.58,25/05/11,03:03:21:76,Normal
Tm,21.06,25/05/11,03:03:21:76,Normal
SU,-5.16,25/05/11,03:03:36:50,Normal
SD,1.76,25/05/11,03:03:36:50,Normal
IU,-95.26,25/05/11,03:03:36:50,Normal
ID,-20.64,25/05/11,03:03:36:50,Normal
Tm,21.06,25/05/11,03:03:36:50,Normal
SU,-4.45,25/05/11,03:13:31:83,Normal
SD,2.01,25/05/11,03:13:31:83,Normal
IU,-94.84,25/05/11,03:13:31:83,Normal
ID,-20.46,25/05/11,03:13:31:83,Normal
Tm,21,25/05/11,03:13:31:83,Normal
SU,-5.4,25/05/11,03:23:32:39,Normal
SD,1.59,25/05/11,03:23:32:39,Normal
IU,-94.63,25/05/11,03:23:32:39,Normal
ID,-20.52,25/05/11,03:23:32:39,Normal
Tm,20.84,25/05/11,03:23:32:39,Normal
SU,-4.68,25/05/11,03:33:32:06,Normal
SD,2.16,25/05/11,03:33:32:06,Normal
IU,-93.46,25/05/11,03:33:32:06,Normal
ID,-20.23,25/05/11,03:33:32:06,Normal
Tm,20.76,25/05/11,03:33:32:06,Normal
SU,-5,25/05/11,03:43:31:76,Normal
SD,1.91,25/05/11,03:43:31:76,Normal
IU,-93.04,25/05/11,03:43:31:76,Normal
ID,-19.99,25/05/11,03:43:31:76,Normal
Tm,20.57,25/05/11,03:43:31:76,Normal
SU,-4.66,25/05/11,03:53:32:33,Normal
SD,2.13,25/05/11,03:53:32:33,Normal
IU,-92.88,25/05/11,03:53:32:33,Normal
ID,-19.95,25/05/11,03:53:32:33,Normal
Tm,20.49,25/05/11,03:53:32:33,Normal
SU,-5.17,25/05/11,04:03:32:04,Normal
SD,1.8,25/05/11,04:03:32:04,Normal
IU,-92.14,25/05/11,04:03:32:04,Normal
ID,-19.75,25/05/11,04:03:32:04,Normal
Tm,20.24,25/05/11,04:03:32:04,Normal
SU,-5.46,25/05/11,04:13:31:72,Normal
SD,1.56,25/05/11,04:13:31:72,Normal
IU,-91.13,25/05/11,04:13:31:72,Normal
ID,-19.11,25/05/11,04:13:31:72,Normal
Tm,19.94,25/05/11,04:13:31:72,Normal
SU,-5.39,25/05/11,04:23:32:29,Normal
SD,1.92,25/05/11,04:23:32:29,Normal
IU,-89.59,25/05/11,04:23:32:29,Normal
ID,-18.46,25/05/11,04:23:32:29,Normal
Tm,19.65,25/05/11,04:23:32:29,Normal
SU,-4.59,25/05/11,04:33:32:01,Normal
SD,2.15,25/05/11,04:33:32:01,Normal
IU,-89.06,25/05/11,04:33:32:01,Normal
ID,-17.94,25/05/11,04:33:32:01,Normal
Tm,19.28,25/05/11,04:33:32:01,Normal
SU,-5.93,25/05/11,04:43:31:74,Normal
SD,0.53,25/05/11,04:43:31:74,Normal
IU,-87.95,25/05/11,04:43:31:74,Normal
ID,-17.34,25/05/11,04:43:31:74,Normal
Tm,18.81,25/05/11,04:43:31:74,Normal
SU,-3.04,25/05/11,04:53:32:35,Normal
SD,3.12,25/05/11,04:53:32:35,Normal
IU,-84.03,25/05/11,04:53:32:35,Normal
ID,-15.52,25/05/11,04:53:32:35,Normal
Tm,18.4,25/05/11,04:53:32:35,Normal
SU,-0.49,25/05/11,05:03:32:09,Normal
SD,2.62,25/05/11,05:03:32:09,Normal
IU,-84.14,25/05/11,05:03:32:09,Normal
ID,-15.54,25/05/11,05:03:32:09,Normal
Tm,18.26,25/05/11,05:03:32:09,Normal
SU,6.04,25/05/11,05:13:31:89,Normal
SD,4.6,25/05/11,05:13:31:89,Normal
IU,-84.45,25/05/11,05:13:31:89,Normal
ID,-14.64,25/05/11,05:13:31:89,Normal
Tm,18.16,25/05/11,05:13:31:89,Normal
SU,16.71,25/05/11,05:23:32:54,Normal
SD,7.96,25/05/11,05:23:32:54,Normal
IU,-85.09,25/05/11,05:23:32:54,Normal
ID,-14.17,25/05/11,05:23:32:54,Normal
Tm,18.17,25/05/11,05:23:32:54,Normal
SU,30.23,25/05/11,05:33:32:38,Normal
SD,11.75,25/05/11,05:33:32:38,Normal
IU,-84.56,25/05/11,05:33:32:38,Normal
ID,-14.11,25/05/11,05:33:32:38,Normal
Tm,18.48,25/05/11,05:33:32:38,Normal
SU,56.27,25/05/11,05:43:32:16,Normal
SD,15.64,25/05/11,05:43:32:16,Normal
IU,-85.25,25/05/11,05:43:32:16,Normal
ID,-14.17,25/05/11,05:43:32:16,Normal
Tm,18.66,25/05/11,05:43:32:16,Normal
SU,68.19,25/05/11,05:53:32:79,Normal
SD,18.57,25/05/11,05:53:32:79,Normal
IU,-89.59,25/05/11,05:53:32:79,Normal
ID,-14.31,25/05/11,05:53:32:79,Normal
Tm,19.03,25/05/11,05:53:32:79,Normal
SU,87.93,25/05/11,06:03:32:50,Normal
SD,23.49,25/05/11,06:03:32:50,Normal
IU,-94.41,25/05/11,06:03:32:50,Normal
ID,-15.89,25/05/11,06:03:32:50,Normal
Tm,19.9,25/05/11,06:03:32:50,Normal
SU,113.35,25/05/11,06:13:32:21,Normal
SD,38.57,25/05/11,06:13:32:21,Normal
IU,-99.13,25/05/11,06:13:32:21,Normal
ID,-15.82,25/05/11,06:13:32:21,Normal
Tm,20.94,25/05/11,06:13:32:21,Normal
SU,182.1,25/05/11,06:23:32:76,Normal
SD,50.62,25/05/11,06:23:32:76,Normal
IU,-102.94,25/05/11,06:23:32:76,Normal
ID,-14.76,25/05/11,06:23:32:76,Normal
Tm,21.77,25/05/11,06:23:32:76,Normal
SU,215.32,25/05/11,06:33:32:42,Normal
SD,61.91,25/05/11,06:33:32:42,Normal
IU,-108.08,25/05/11,06:33:32:42,Normal
ID,-15.68,25/05/11,06:33:32:42,Normal
Tm,23,25/05/11,06:33:32:42,Normal
SU,143.09,25/05/11,06:43:32:11,Normal
SD,74.31,25/05/11,06:43:32:11,Normal
IU,-113.54,25/05/11,06:43:32:11,Normal
ID,-16.05,25/05/11,06:43:32:11,Normal
Tm,24.24,25/05/11,06:43:32:11,Normal
SU,283.82,25/05/11,06:53:32:66,Normal
SD,86.1,25/05/11,06:53:32:66,Normal
IU,-118.84,25/05/11,06:53:32:66,Normal
ID,-16.81,25/05/11,06:53:32:66,Normal
Tm,25.38,25/05/11,06:53:32:66,Normal
SU,296.38,25/05/11,07:03:32:35,Normal
SD,95.73,25/05/11,07:03:32:35,Normal
IU,-123.08,25/05/11,07:03:32:35,Normal
ID,-17.68,25/05/11,07:03:32:35,Normal
Tm,26.51,25/05/11,07:03:32:35,Normal
SU,353.37,25/05/11,07:13:32:00,Normal
SD,104.68,25/05/11,07:13:32:00,Normal
IU,-127.1,25/05/11,07:13:32:00,Normal
ID,-17.33,25/05/11,07:13:32:00,Normal
Tm,27.62,25/05/11,07:13:32:00,Normal
SU,391.38,25/05/11,07:23:31:77,Normal
SD,115.21,25/05/11,07:23:31:77,Normal
IU,-131.5,25/05/11,07:23:31:77,Normal
ID,-16.39,25/05/11,07:23:31:77,Normal
Tm,28.63,25/05/11,07:23:31:77,Normal
SU,421.65,25/05/11,07:33:34:28,Normal
SD,125.99,25/05/11,07:33:34:28,Normal
IU,-135.16,25/05/11,07:33:34:28,Normal
ID,-15,25/05/11,07:33:34:28,Normal
Tm,29.43,25/05/11,07:33:34:28,Normal
SU,459.88,25/05/11,07:43:33:93,Normal
SD,138.75,25/05/11,07:43:33:93,Normal
IU,-137.22,25/05/11,07:43:33:93,Normal
ID,-12.2,25/05/11,07:43:33:93,Normal
Tm,30.01,25/05/11,07:43:33:93,Normal
SU,498.15,25/05/11,07:53:33:62,Normal
SD,147.02,25/05/11,07:53:33:62,Normal
IU,-140.03,25/05/11,07:53:33:62,Normal
ID,-10.05,25/05/11,07:53:33:62,Normal
Tm,30.66,25/05/11,07:53:33:62,Normal
SU,529.85,25/05/11,08:03:34:16,Normal
SD,152.97,25/05/11,08:03:34:16,Normal
IU,-144.27,25/05/11,08:03:34:16,Normal
ID,-7.41,25/05/11,08:03:34:16,Normal
Tm,31.57,25/05/11,08:03:34:16,Normal
SU,557.1,25/05/11,08:13:33:85,Normal
SD,156.39,25/05/11,08:13:33:85,Normal
IU,-148.51,25/05/11,08:13:33:85,Normal
ID,-7.25,25/05/11,08:13:33:85,Normal
Tm,32.39,25/05/11,08:13:33:85,Normal
SU,588.81,25/05/11,08:23:33:50,Normal
SD,161.03,25/05/11,08:23:33:50,Normal
IU,-148.93,25/05/11,08:23:33:50,Normal
ID,-3.87,25/05/11,08:23:33:50,Normal
Tm,32.93,25/05/11,08:23:33:50,Normal
SU,618.7,25/05/11,08:33:34:04,Normal
SD,168.12,25/05/11,08:33:34:04,Normal
IU,-149.94,25/05/11,08:33:34:04,Normal
ID,-0.87,25/05/11,08:33:34:04,Normal
Tm,33.08,25/05/11,08:33:34:04,Normal
SU,654.61,25/05/11,08:43:33:73,Normal
SD,175.73,25/05/11,08:43:33:73,Normal
IU,-146.55,25/05/11,08:43:33:73,Normal
ID,6.48,25/05/11,08:43:33:73,Normal
Tm,32.75,25/05/11,08:43:33:73,Normal
SU,679.53,25/05/11,08:53:33:41,Normal
SD,180.43,25/05/11,08:53:33:41,Normal
IU,-143.74,25/05/11,08:53:33:41,Normal
ID,11.36,25/05/11,08:53:33:41,Normal
Tm,32.22,25/05/11,08:53:33:41,Normal
SU,342.58,25/05/11,09:03:33:96,Normal
SD,87.25,25/05/11,09:03:33:96,Normal
IU,-143.05,25/05/11,09:03:33:96,Normal
ID,10.15,25/05/11,09:03:33:96,Normal
Tm,32.21,25/05/11,09:03:33:96,Normal
SU,728.13,25/05/11,09:03:48:57,Normal
SD,190.17,25/05/11,09:03:48:57,Normal
IU,-143.05,25/05/11,09:03:48:57,Normal
ID,11.38,25/05/11,09:03:48:57,Normal
Tm,32.18,25/05/11,09:03:48:57,Normal
SU,550.55,25/05/11,09:13:43:90,Normal
SD,146.61,25/05/11,09:13:43:90,Normal
IU,-139.24,25/05/11,09:13:43:90,Normal
ID,13.57,25/05/11,09:13:43:90,Normal
Tm,32.4,25/05/11,09:13:43:90,Normal
SU,781.89,25/05/11,09:23:44:43,Normal
SD,202.44,25/05/11,09:23:44:43,Normal
IU,-146.18,25/05/11,09:23:44:43,Normal
ID,19.03,25/05/11,09:23:44:43,Normal
Tm,33.12,25/05/11,09:23:44:43,Normal
SU,719.39,25/05/11,09:33:44:09,Normal
SD,190.36,25/05/11,09:33:44:09,Normal
IU,-145.54,25/05/11,09:33:44:09,Normal
ID,17.33,25/05/11,09:33:44:09,Normal
Tm,33.6,25/05/11,09:33:44:09,Normal
SU,640.37,25/05/11,09:43:43:77,Normal
SD,165.56,25/05/11,09:43:43:77,Normal
IU,-144.27,25/05/11,09:43:43:77,Normal
ID,25.17,25/05/11,09:43:43:77,Normal
Tm,34.03,25/05/11,09:43:43:77,Normal
SU,836.88,25/05/11,09:53:44:32,Normal
SD,218.36,25/05/11,09:53:44:32,Normal
IU,-137.96,25/05/11,09:53:44:32,Normal
ID,30.22,25/05/11,09:53:44:32,Normal
Tm,32.95,25/05/11,09:53:44:32,Normal
SU,866.75,25/05/11,10:03:44:00,Normal
SD,227.08,25/05/11,10:03:44:00,Normal
IU,-144.27,25/05/11,10:03:44:00,Normal
ID,33.24,25/05/11,10:03:44:00,Normal
Tm,33.37,25/05/11,10:03:44:00,Normal
SU,880.1,25/05/11,10:13:43:66,Normal
SD,230.64,25/05/11,10:13:43:66,Normal
IU,-147.82,25/05/11,10:13:43:66,Normal
ID,36.97,25/05/11,10:13:43:66,Normal
Tm,34.08,25/05/11,10:13:43:66,Normal
SU,898.18,25/05/11,10:23:44:20,Normal
SD,240.3,25/05/11,10:23:44:20,Normal
IU,-144.27,25/05/11,10:23:44:20,Normal
ID,39.58,25/05/11,10:23:44:20,Normal
Tm,33.89,25/05/11,10:23:44:20,Normal
SU,937.78,25/05/11,10:33:43:89,Normal
SD,256.21,25/05/11,10:33:43:89,Normal
IU,-147.87,25/05/11,10:33:43:89,Normal
ID,43.97,25/05/11,10:33:43:89,Normal
Tm,34.9,25/05/11,10:33:43:89,Normal
SU,937.83,25/05/11,10:43:43:58,Normal
SD,260.35,25/05/11,10:43:43:58,Normal
IU,-146.28,25/05/11,10:43:43:58,Normal
ID,45.8,25/05/11,10:43:43:58,Normal
Tm,34.48,25/05/11,10:43:43:58,Normal
SU,950.16,25/05/11,10:53:44:11,Normal
SD,264.85,25/05/11,10:53:44:11,Normal
IU,-151.37,25/05/11,10:53:44:11,Normal
ID,47.6,25/05/11,10:53:44:11,Normal
Tm,35.12,25/05/11,10:53:44:11,Normal
SU,934.11,25/05/11,11:03:43:77,Normal
SD,140.8,25/05/11,11:03:43:77,Normal
IU,-160.48,25/05/11,11:03:43:77,Normal
ID,93.32,25/05/11,11:03:43:77,Normal
Tm,35.7,25/05/11,11:03:43:77,Normal
SU,944.51,25/05/11,11:13:43:45,Normal
SD,140.4,25/05/11,11:13:43:45,Normal
IU,-153.17,25/05/11,11:13:43:45,Normal
ID,107.01,25/05/11,11:13:43:45,Normal
Tm,35.25,25/05/11,11:13:43:45,Normal
SU,951.34,25/05/11,11:23:43:15,Normal
SD,143.88,25/05/11,11:23:43:15,Normal
IU,-153.97,25/05/11,11:23:43:15,Normal
ID,114.52,25/05/11,11:23:43:15,Normal
Tm,35.29,25/05/11,11:23:43:15,Normal
SU,961.59,25/05/11,11:33:43:68,Normal
SD,145.43,25/05/11,11:33:43:68,Normal
IU,-156.24,25/05/11,11:33:43:68,Normal
ID,118.77,25/05/11,11:33:43:68,Normal
Tm,35.69,25/05/11,11:33:43:68,Normal
SU,966.97,25/05/11,11:43:43:34,Normal
SD,141.78,25/05/11,11:43:43:34,Normal
IU,-155.71,25/05/11,11:43:43:34,Normal
ID,120.12,25/05/11,11:43:43:34,Normal
Tm,35.52,25/05/11,11:43:43:34,Normal
SU,971.26,25/05/11,11:53:43:88,Normal
SD,145.37,25/05/11,11:53:43:88,Normal
IU,-156.99,25/05/11,11:53:43:88,Normal
ID,124.3,25/05/11,11:53:43:88,Normal
Tm,35.62,25/05/11,11:53:43:88,Normal
SU,976.32,25/05/11,12:03:43:57,Normal
SD,145.25,25/05/11,12:03:43:57,Normal
IU,-154.28,25/05/11,12:03:43:57,Normal
ID,126.06,25/05/11,12:03:43:57,Normal
Tm,35.52,25/05/11,12:03:43:57,Normal
SU,975.87,25/05/11,12:13:43:25,Normal
SD,145.35,25/05/11,12:13:43:25,Normal
IU,-150.04,25/05/11,12:13:43:25,Normal
ID,125.57,25/05/11,12:13:43:25,Normal
Tm,34.84,25/05/11,12:13:43:25,Normal
SU,974.6,25/05/11,12:23:43:80,Normal
SD,148.94,25/05/11,12:23:43:80,Normal
IU,-152.32,25/05/11,12:23:43:80,Normal
ID,130.28,25/05/11,12:23:43:80,Normal
Tm,34.94,25/05/11,12:23:43:80,Normal
SU,971.65,25/05/11,12:33:43:45,Normal
SD,146.99,25/05/11,12:33:43:45,Normal
IU,-158.2,25/05/11,12:33:43:45,Normal
ID,131.61,25/05/11,12:33:43:45,Normal
Tm,35.88,25/05/11,12:33:43:45,Normal
SU,963.95,25/05/11,12:43:43:14,Normal
SD,143.81,25/05/11,12:43:43:14,Normal
IU,-158.95,25/05/11,12:43:43:14,Normal
ID,131.23,25/05/11,12:43:43:14,Normal
Tm,35.99,25/05/11,12:43:43:14,Normal
SU,959.66,25/05/11,12:53:42:83,Normal
SD,145.93,25/05/11,12:53:42:83,Normal
IU,-162.12,25/05/11,12:53:42:83,Normal
ID,127.49,25/05/11,12:53:42:83,Normal
Tm,36.5,25/05/11,12:53:42:83,Normal
SU,925.05,25/05/11,13:03:43:36,Normal
SD,141.31,25/05/11,13:03:43:36,Normal
IU,-163.45,25/05/11,13:03:43:36,Normal
ID,124.71,25/05/11,13:03:43:36,Normal
Tm,36.39,25/05/11,13:03:43:36,Normal
SU,920.81,25/05/11,13:13:43:02,Normal
SD,141.14,25/05/11,13:13:43:02,Normal
IU,-157.36,25/05/11,13:13:43:02,Normal
ID,120.42,25/05/11,13:13:43:02,Normal
Tm,36.31,25/05/11,13:13:43:02,Normal
SU,914.66,25/05/11,13:23:42:70,Normal
SD,145.79,25/05/11,13:23:42:70,Normal
IU,-149.94,25/05/11,13:23:42:70,Normal
ID,128.21,25/05/11,13:23:42:70,Normal
Tm,35.62,25/05/11,13:23:42:70,Normal
SU,893.52,25/05/11,13:33:43:25,Normal
SD,142.96,25/05/11,13:33:43:25,Normal
IU,-157.83,25/05/11,13:33:43:25,Normal
ID,122.51,25/05/11,13:33:43:25,Normal
Tm,36.42,25/05/11,13:33:43:25,Normal
SU,883.69,25/05/11,13:43:42:93,Normal
SD,141.17,25/05/11,13:43:42:93,Normal
IU,-148.24,25/05/11,13:43:42:93,Normal
ID,121.45,25/05/11,13:43:42:93,Normal
Tm,35.21,25/05/11,13:43:42:93,Normal
SU,869.2,25/05/11,13:53:42:58,Normal
SD,143.55,25/05/11,13:53:42:58,Normal
IU,-151.58,25/05/11,13:53:42:58,Normal
ID,116.29,25/05/11,13:53:42:58,Normal
Tm,34.99,25/05/11,13:53:42:58,Normal
SU,830.7,25/05/11,14:03:43:13,Normal
SD,138.34,25/05/11,14:03:43:13,Normal
IU,-153.06,25/05/11,14:03:43:13,Normal
ID,119.47,25/05/11,14:03:43:13,Normal
Tm,35.69,25/05/11,14:03:43:13,Normal
SU,814.63,25/05/11,14:13:42:82,Normal
SD,135.97,25/05/11,14:13:42:82,Normal
IU,-151.21,25/05/11,14:13:42:82,Normal
ID,111.94,25/05/11,14:13:42:82,Normal
Tm,35.11,25/05/11,14:13:42:82,Normal
SU,797.13,25/05/11,14:23:42:50,Normal
SD,134.26,25/05/11,14:23:42:50,Normal
IU,-154.07,25/05/11,14:23:42:50,Normal
ID,109.71,25/05/11,14:23:42:50,Normal
Tm,35.81,25/05/11,14:23:42:50,Normal
SU,777.23,25/05/11,14:33:43:04,Normal
SD,134.48,25/05/11,14:33:43:04,Normal
IU,-154.92,25/05/11,14:33:43:04,Normal
ID,103.39,25/05/11,14:33:43:04,Normal
Tm,35.7,25/05/11,14:33:43:04,Normal
SU,756.55,25/05/11,14:43:42:70,Normal
SD,133.79,25/05/11,14:43:42:70,Normal
IU,-153.01,25/05/11,14:43:42:70,Normal
ID,101.03,25/05/11,14:43:42:70,Normal
Tm,35.46,25/05/11,14:43:42:70,Normal
SU,728.11,25/05/11,14:53:42:38,Normal
SD,135.72,25/05/11,14:53:42:38,Normal
IU,-152.11,25/05/11,14:53:42:38,Normal
ID,103.59,25/05/11,14:53:42:38,Normal
Tm,35.47,25/05/11,14:53:42:38,Normal
SU,700.99,25/05/11,15:03:42:93,Normal
SD,130.05,25/05/11,15:03:42:93,Normal
IU,-154.12,25/05/11,15:03:42:93,Normal
ID,91.21,25/05/11,15:03:42:93,Normal
Tm,35.75,25/05/11,15:03:42:93,Normal
SU,701.48,25/05/11,15:03:57:54,Normal
SD,130.09,25/05/11,15:03:57:54,Normal
IU,-154.07,25/05/11,15:03:57:54,Normal
ID,90.98,25/05/11,15:03:57:54,Normal
Tm,35.76,25/05/11,15:03:57:54,Normal
SU,671.42,25/05/11,15:13:52:86,Normal
SD,131.11,25/05/11,15:13:52:86,Normal
IU,-153.01,25/05/11,15:13:52:86,Normal
ID,92.33,25/05/11,15:13:52:86,Normal
Tm,35.83,25/05/11,15:13:52:86,Normal
SU,641.49,25/05/11,15:23:53:40,Normal
SD,129.81,25/05/11,15:23:53:40,Normal
IU,-161.44,25/05/11,15:23:53:40,Normal
ID,86.86,25/05/11,15:23:53:40,Normal
Tm,36.35,25/05/11,15:23:53:40,Normal
SU,621.62,25/05/11,15:33:53:04,Normal
SD,127.58,25/05/11,15:33:53:04,Normal
IU,-154.87,25/05/11,15:33:53:04,Normal
ID,77.43,25/05/11,15:33:53:04,Normal
Tm,35.86,25/05/11,15:33:53:04,Normal
SU,587.34,25/05/11,15:43:52:73,Normal
SD,124.14,25/05/11,15:43:52:73,Normal
IU,-150.31,25/05/11,15:43:52:73,Normal
ID,79.51,25/05/11,15:43:52:73,Normal
Tm,34.64,25/05/11,15:43:52:73,Normal
SU,561.1,25/05/11,15:53:53:28,Normal
SD,129.11,25/05/11,15:53:53:28,Normal
IU,-148.24,25/05/11,15:53:53:28,Normal
ID,69.88,25/05/11,15:53:53:28,Normal
Tm,34.61,25/05/11,15:53:53:28,Normal
SU,505.8,25/05/11,16:03:52:97,Normal
SD,122.65,25/05/11,16:03:52:97,Normal
IU,-152.38,25/05/11,16:03:52:97,Normal
ID,67.06,25/05/11,16:03:52:97,Normal
Tm,35.11,25/05/11,16:03:52:97,Normal
SU,469.14,25/05/11,16:13:52:61,Normal
SD,119.07,25/05/11,16:13:52:61,Normal
IU,-155.45,25/05/11,16:13:52:61,Normal
ID,58.89,25/05/11,16:13:52:61,Normal
Tm,35.17,25/05/11,16:13:52:61,Normal
SU,443.79,25/05/11,16:23:53:16,Normal
SD,113.34,25/05/11,16:23:53:16,Normal
IU,-154.23,25/05/11,16:23:53:16,Normal
ID,55.69,25/05/11,16:23:53:16,Normal
Tm,35.13,25/05/11,16:23:53:16,Normal
SU,404.91,25/05/11,16:33:52:85,Normal
SD,104.4,25/05/11,16:33:52:85,Normal
IU,-150.95,25/05/11,16:33:52:85,Normal
ID,52.85,25/05/11,16:33:52:85,Normal
Tm,34.41,25/05/11,16:33:52:85,Normal
SU,370.33,25/05/11,16:43:52:54,Normal
SD,98.79,25/05/11,16:43:52:54,Normal
IU,-151.48,25/05/11,16:43:52:54,Normal
ID,45.4,25/05/11,16:43:52:54,Normal
Tm,34.52,25/05/11,16:43:52:54,Normal
SU,329.55,25/05/11,16:53:53:08,Normal
SD,88.51,25/05/11,16:53:53:08,Normal
IU,-152.8,25/05/11,16:53:53:08,Normal
ID,40.75,25/05/11,16:53:53:08,Normal
Tm,34.68,25/05/11,16:53:53:08,Normal
SU,290.11,25/05/11,17:03:52:73,Normal
SD,77.34,25/05/11,17:03:52:73,Normal
IU,-149.14,25/05/11,17:03:52:73,Normal
ID,37.31,25/05/11,17:03:52:73,Normal
Tm,33.65,25/05/11,17:03:52:73,Normal
SU,258.82,25/05/11,17:13:52:41,Normal
SD,71.1,25/05/11,17:13:52:41,Normal
IU,-147.4,25/05/11,17:13:52:41,Normal
ID,32.13,25/05/11,17:13:52:41,Normal
Tm,33.34,25/05/11,17:13:52:41,Normal
SU,223.35,25/05/11,17:23:52:11,Normal
SD,59.75,25/05/11,17:23:52:11,Normal
IU,-147.29,25/05/11,17:23:52:11,Normal
ID,26.66,25/05/11,17:23:52:11,Normal
Tm,32.86,25/05/11,17:23:52:11,Normal
SU,191.67,25/05/11,17:33:52:65,Normal
SD,53.16,25/05/11,17:33:52:65,Normal
IU,-145.28,25/05/11,17:33:52:65,Normal
ID,22.91,25/05/11,17:33:52:65,Normal
Tm,32.65,25/05/11,17:33:52:65,Normal
SU,152.06,25/05/11,17:43:52:30,Normal
SD,42.69,25/05/11,17:43:52:30,Normal
