Channel Code,Value,Date,Time,Status
Tm,25.86,25/05/21,06:23:34:28,Normal
SU,246.26,25/05/21,06:33:33:94,Normal
SD,55.4,25/05/21,06:33:33:94,Normal
IU,-120.37,25/05/21,06:33:33:94,Normal
ID,-0.95,25/05/21,06:33:33:94,Normal
Tm,26.96,25/05/21,06:33:33:94,Normal
SU,257.03,25/05/21,06:43:19:86,Normal
SD,63.4,25/05/21,06:43:19:86,Normal
IU,-125.3,25/05/21,06:43:19:86,Normal
ID,0.4,25/05/21,06:43:19:86,Normal
Tm,28.12,25/05/21,06:43:19:86,Normal
SU,309.26,25/05/21,06:53:20:83,Normal
SD,70.18,25/05/21,06:53:20:83,Normal
IU,-130.76,25/05/21,06:53:20:83,Normal
ID,0.72,25/05/21,06:53:20:83,Normal
Tm,29.37,25/05/21,06:53:20:83,Normal
SU,342.37,25/05/21,07:03:21:37,Normal
SD,77.32,25/05/21,07:03:21:37,Normal
IU,-136.11,25/05/21,07:03:21:37,Normal
ID,2.19,25/05/21,07:03:21:37,Normal
Tm,30.68,25/05/21,07:03:21:37,Normal
SU,371.39,25/05/21,07:13:21:01,Normal
SD,82.68,25/05/21,07:13:21:01,Normal
IU,-143.16,25/05/21,07:13:21:01,Normal
ID,3.62,25/05/21,07:13:21:01,Normal
Tm,32.34,25/05/21,07:13:21:01,Normal
SU,402.11,25/05/21,07:23:20:69,Normal
SD,88.22,25/05/21,07:23:20:69,Normal
IU,-147.18,25/05/21,07:23:20:69,Normal
ID,7.95,25/05/21,07:23:20:69,Normal
Tm,33.17,25/05/21,07:23:20:69,Normal
SU,432.23,25/05/21,07:33:21:24,Normal
SD,96.76,25/05/21,07:33:21:24,Normal
IU,-150.2,25/05/21,07:33:21:24,Normal
ID,12.28,25/05/21,07:33:21:24,Normal
Tm,34.2,25/05/21,07:33:21:24,Normal
SU,457.46,25/05/21,07:43:20:93,Normal
SD,101.59,25/05/21,07:43:20:93,Normal
IU,-151.9,25/05/21,07:43:20:93,Normal
ID,16.03,25/05/21,07:43:20:93,Normal
Tm,34.94,25/05/21,07:43:20:93,Normal
SU,492.56,25/05/21,07:53:20:58,Normal
SD,107.7,25/05/21,07:53:20:58,Normal
IU,-148.67,25/05/21,07:53:20:58,Normal
ID,23.96,25/05/21,07:53:20:58,Normal
Tm,34.44,25/05/21,07:53:20:58,Normal
SU,522.79,25/05/21,08:03:21:11,Normal
SD,112.58,25/05/21,08:03:21:11,Normal
IU,-144.96,25/05/21,08:03:21:11,Normal
ID,31.13,25/05/21,08:03:21:11,Normal
Tm,34.12,25/05/21,08:03:21:11,Normal
SU,552.27,25/05/21,08:13:20:80,Normal
SD,116.03,25/05/21,08:13:20:80,Normal
IU,-144,25/05/21,08:13:20:80,Normal
ID,37.95,25/05/21,08:13:20:80,Normal
Tm,33.84,25/05/21,08:13:20:80,Normal
SU,582.09,25/05/21,08:23:20:49,Normal
SD,119.39,25/05/21,08:23:20:49,Normal
IU,-145.97,25/05/21,08:23:20:49,Normal
ID,44.8,25/05/21,08:23:20:49,Normal
Tm,34.21,25/05/21,08:23:20:49,Normal
SU,613.19,25/05/21,08:33:20:22,Normal
SD,124.01,25/05/21,08:33:20:22,Normal
IU,-145.38,25/05/21,08:33:20:22,Normal
ID,50.31,25/05/21,08:33:20:22,Normal
Tm,34.45,25/05/21,08:33:20:22,Normal
SU,643.98,25/05/21,08:43:20:76,Normal
SD,128.61,25/05/21,08:43:20:76,Normal
IU,-149.41,25/05/21,08:43:20:76,Normal
ID,56.31,25/05/21,08:43:20:76,Normal
Tm,34.95,25/05/21,08:43:20:76,Normal
SU,672.11,25/05/21,08:53:20:44,Normal
SD,129.22,25/05/21,08:53:20:44,Normal
IU,-149.04,25/05/21,08:53:20:44,Normal
ID,62.19,25/05/21,08:53:20:44,Normal
Tm,35.55,25/05/21,08:53:20:44,Normal
SU,701.66,25/05/21,09:03:20:13,Normal
SD,132.89,25/05/21,09:03:20:13,Normal
IU,-148.72,25/05/21,09:03:20:13,Normal
ID,66.84,25/05/21,09:03:20:13,Normal
Tm,35.58,25/05/21,09:03:20:13,Normal
SU,724.6,25/05/21,09:13:20:68,Normal
SD,135.24,25/05/21,09:13:20:68,Normal
IU,-151.26,25/05/21,09:13:20:68,Normal
ID,72.48,25/05/21,09:13:20:68,Normal
Tm,36.47,25/05/21,09:13:20:68,Normal
SU,741.38,25/05/21,09:23:20:33,Normal
SD,134.33,25/05/21,09:23:20:33,Normal
IU,-152.16,25/05/21,09:23:20:33,Normal
ID,74.01,25/05/21,09:23:20:33,Normal
Tm,36.84,25/05/21,09:23:20:33,Normal
SU,772.67,25/05/21,09:33:20:00,Normal
SD,136.25,25/05/21,09:33:20:00,Normal
IU,-150.68,25/05/21,09:33:20:00,Normal
ID,82.21,25/05/21,09:33:20:00,Normal
Tm,36.68,25/05/21,09:33:20:00,Normal
SU,796.97,25/05/21,09:43:20:55,Normal
SD,141.93,25/05/21,09:43:20:55,Normal
IU,-152.38,25/05/21,09:43:20:55,Normal
ID,85.63,25/05/21,09:43:20:55,Normal
Tm,37.28,25/05/21,09:43:20:55,Normal
SU,814.95,25/05/21,09:53:20:24,Normal
SD,139.78,25/05/21,09:53:20:24,Normal
IU,-151.53,25/05/21,09:53:20:24,Normal
ID,86.19,25/05/21,09:53:20:24,Normal
Tm,37.11,25/05/21,09:53:20:24,Normal
SU,831.57,25/05/21,10:03:19:89,Normal
SD,143.85,25/05/21,10:03:19:89,Normal
IU,-149.99,25/05/21,10:03:19:89,Normal
ID,91.31,25/05/21,10:03:19:89,Normal
Tm,36.65,25/05/21,10:03:19:89,Normal
SU,849.78,25/05/21,10:13:20:43,Normal
SD,142.87,25/05/21,10:13:20:43,Normal
IU,-146.76,25/05/21,10:13:20:43,Normal
ID,98.33,25/05/21,10:13:20:43,Normal
Tm,36.22,25/05/21,10:13:20:43,Normal
SU,870.65,25/05/21,10:23:20:12,Normal
SD,147.27,25/05/21,10:23:20:12,Normal
IU,-143.21,25/05/21,10:23:20:12,Normal
ID,100.47,25/05/21,10:23:20:12,Normal
Tm,35.39,25/05/21,10:23:20:12,Normal
SU,879.83,25/05/21,10:33:19:81,Normal
SD,149.83,25/05/21,10:33:19:81,Normal
IU,-143.05,25/05/21,10:33:19:81,Normal
ID,103.26,25/05/21,10:33:19:81,Normal
Tm,35.49,25/05/21,10:33:19:81,Normal
SU,881.57,25/05/21,10:33:34:91,Normal
SD,149.36,25/05/21,10:33:34:91,Normal
IU,-142.79,25/05/21,10:33:34:91,Normal
ID,103.83,25/05/21,10:33:34:91,Normal
Tm,35.55,25/05/21,10:33:34:91,Normal
SU,907.97,25/05/21,10:43:30:23,Normal
SD,151.82,25/05/21,10:43:30:23,Normal
IU,-144,25/05/21,10:43:30:23,Normal
ID,106.97,25/05/21,10:43:30:23,Normal
Tm,35.57,25/05/21,10:43:30:23,Normal
SU,910.11,25/05/21,10:53:30:78,Normal
SD,153.53,25/05/21,10:53:30:78,Normal
IU,-146.49,25/05/21,10:53:30:78,Normal
ID,115.75,25/05/21,10:53:30:78,Normal
Tm,36.34,25/05/21,10:53:30:78,Normal
SU,905.71,25/05/21,11:03:30:43,Normal
SD,150.94,25/05/21,11:03:30:43,Normal
IU,-148.51,25/05/21,11:03:30:43,Normal
ID,115.33,25/05/21,11:03:30:43,Normal
Tm,36.26,25/05/21,11:03:30:43,Normal
SU,920.53,25/05/21,11:13:30:13,Normal
SD,152.45,25/05/21,11:13:30:13,Normal
IU,-149.89,25/05/21,11:13:30:13,Normal
ID,116.67,25/05/21,11:13:30:13,Normal
Tm,36.9,25/05/21,11:13:30:13,Normal
SU,943.77,25/05/21,11:23:30:68,Normal
SD,154.6,25/05/21,11:23:30:68,Normal
IU,-153.7,25/05/21,11:23:30:68,Normal
ID,119.94,25/05/21,11:23:30:68,Normal
Tm,37.5,25/05/21,11:23:30:68,Normal
SU,968.14,25/05/21,11:33:30:36,Normal
SD,158.69,25/05/21,11:33:30:36,Normal
IU,-154.28,25/05/21,11:33:30:36,Normal
ID,118.14,25/05/21,11:33:30:36,Normal
Tm,37.17,25/05/21,11:33:30:36,Normal
SU,955.46,25/05/21,11:43:30:01,Normal
SD,156.58,25/05/21,11:43:30:01,Normal
IU,-149.57,25/05/21,11:43:30:01,Normal
ID,122.49,25/05/21,11:43:30:01,Normal
Tm,36.73,25/05/21,11:43:30:01,Normal
SU,945.25,25/05/21,11:53:30:56,Normal
SD,155.36,25/05/21,11:53:30:56,Normal
IU,-148.35,25/05/21,11:53:30:56,Normal
ID,122.63,25/05/21,11:53:30:56,Normal
Tm,37.07,25/05/21,11:53:30:56,Normal
SU,962.54,25/05/21,12:03:30:25,Normal
SD,156.39,25/05/21,12:03:30:25,Normal
IU,-151,25/05/21,12:03:30:25,Normal
ID,121.24,25/05/21,12:03:30:25,Normal
Tm,36.7,25/05/21,12:03:30:25,Normal
SU,946.54,25/05/21,12:13:29:93,Normal
SD,155.46,25/05/21,12:13:29:93,Normal
IU,-152.16,25/05/21,12:13:29:93,Normal
ID,126.8,25/05/21,12:13:29:93,Normal
Tm,37.11,25/05/21,12:13:29:93,Normal
SU,956.84,25/05/21,12:23:30:48,Normal
SD,155.19,25/05/21,12:23:30:48,Normal
IU,-155.61,25/05/21,12:23:30:48,Normal
ID,128.25,25/05/21,12:23:30:48,Normal
Tm,37.38,25/05/21,12:23:30:48,Normal
SU,976.32,25/05/21,12:33:30:14,Normal
SD,159.2,25/05/21,12:33:30:14,Normal
IU,-155.34,25/05/21,12:33:30:14,Normal
ID,120.8,25/05/21,12:33:30:14,Normal
Tm,36.75,25/05/21,12:33:30:14,Normal
SU,956.46,25/05/21,12:43:29:83,Normal
SD,157.7,25/05/21,12:43:29:83,Normal
IU,-153.7,25/05/21,12:43:29:83,Normal
ID,128.67,25/05/21,12:43:29:83,Normal
Tm,36.97,25/05/21,12:43:29:83,Normal
SU,962.49,25/05/21,12:53:29:52,Normal
SD,156.19,25/05/21,12:53:29:52,Normal
IU,-158.84,25/05/21,12:53:29:52,Normal
ID,124.83,25/05/21,12:53:29:52,Normal
Tm,37.24,25/05/21,12:53:29:52,Normal
SU,952.38,25/05/21,13:03:30:07,Normal
SD,155.93,25/05/21,13:03:30:07,Normal
IU,-161.81,25/05/21,13:03:30:07,Normal
ID,125.51,25/05/21,13:03:30:07,Normal
Tm,37.96,25/05/21,13:03:30:07,Normal
SU,945.66,25/05/21,13:13:29:72,Normal
SD,156.24,25/05/21,13:13:29:72,Normal
IU,-162.97,25/05/21,13:13:29:72,Normal
ID,123.38,25/05/21,13:13:29:72,Normal
Tm,37.5,25/05/21,13:13:29:72,Normal
SU,929.55,25/05/21,13:23:29:41,Normal
SD,156.11,25/05/21,13:23:29:41,Normal
IU,-160.59,25/05/21,13:23:29:41,Normal
ID,123.12,25/05/21,13:23:29:41,Normal
Tm,37.9,25/05/21,13:23:29:41,Normal
SU,913.41,25/05/21,13:33:29:96,Normal
SD,154.66,25/05/21,13:33:29:96,Normal
IU,-163.82,25/05/21,13:33:29:96,Normal
ID,121.65,25/05/21,13:33:29:96,Normal
Tm,38.02,25/05/21,13:33:29:96,Normal
SU,909.93,25/05/21,13:43:29:65,Normal
SD,153.97,25/05/21,13:43:29:65,Normal
IU,-166.73,25/05/21,13:43:29:65,Normal
ID,118.04,25/05/21,13:43:29:65,Normal
Tm,38.27,25/05/21,13:43:29:65,Normal
SU,901.15,25/05/21,13:53:29:29,Normal
SD,153.47,25/05/21,13:53:29:29,Normal
IU,-169.7,25/05/21,13:53:29:29,Normal
ID,116.98,25/05/21,13:53:29:29,Normal
Tm,38.55,25/05/21,13:53:29:29,Normal
SU,882.96,25/05/21,14:03:29:84,Normal
SD,150.86,25/05/21,14:03:29:84,Normal
IU,-166.47,25/05/21,14:03:29:84,Normal
ID,115.2,25/05/21,14:03:29:84,Normal
Tm,37.92,25/05/21,14:03:29:84,Normal
SU,858.68,25/05/21,14:13:29:52,Normal
SD,148.82,25/05/21,14:13:29:52,Normal
IU,-166.95,25/05/21,14:13:29:52,Normal
ID,106.22,25/05/21,14:13:29:52,Normal
Tm,37.95,25/05/21,14:13:29:52,Normal
SU,828.5,25/05/21,14:23:29:22,Normal
SD,145.82,25/05/21,14:23:29:22,Normal
IU,-162.76,25/05/21,14:23:29:22,Normal
ID,106.04,25/05/21,14:23:29:22,Normal
Tm,37.8,25/05/21,14:23:29:22,Normal
SU,798.86,25/05/21,14:33:29:76,Normal
SD,144.99,25/05/21,14:33:29:76,Normal
IU,-155.08,25/05/21,14:33:29:76,Normal
ID,100.06,25/05/21,14:33:29:76,Normal
Tm,37.58,25/05/21,14:33:29:76,Normal
SU,774.9,25/05/21,14:43:29:42,Normal
SD,142.67,25/05/21,14:43:29:42,Normal
IU,-155.93,25/05/21,14:43:29:42,Normal
ID,99.48,25/05/21,14:43:29:42,Normal
Tm,37.56,25/05/21,14:43:29:42,Normal
SU,740.81,25/05/21,14:53:29:11,Normal
SD,138.01,25/05/21,14:53:29:11,Normal
IU,-155.87,25/05/21,14:53:29:11,Normal
ID,93.7,25/05/21,14:53:29:11,Normal
Tm,38.01,25/05/21,14:53:29:11,Normal
SU,706.02,25/05/21,15:03:29:65,Normal
SD,135.41,25/05/21,15:03:29:65,Normal
IU,-153.17,25/05/21,15:03:29:65,Normal
ID,93.56,25/05/21,15:03:29:65,Normal
Tm,37.66,25/05/21,15:03:29:65,Normal
SU,673.54,25/05/21,15:13:29:33,Normal
SD,132.88,25/05/21,15:13:29:33,Normal
IU,-153.65,25/05/21,15:13:29:33,Normal
ID,90.66,25/05/21,15:13:29:33,Normal
Tm,38.04,25/05/21,15:13:29:33,Normal
SU,637.27,25/05/21,15:23:28:99,Normal
SD,128.82,25/05/21,15:23:28:99,Normal
IU,-150.36,25/05/21,15:23:28:99,Normal
ID,83.72,25/05/21,15:23:28:99,Normal
Tm,37.91,25/05/21,15:23:28:99,Normal
SU,597.71,25/05/21,15:33:29:53,Normal
SD,122.77,25/05/21,15:33:29:53,Normal
IU,-150.52,25/05/21,15:33:29:53,Normal
ID,76.73,25/05/21,15:33:29:53,Normal
Tm,37.61,25/05/21,15:33:29:53,Normal
SU,572.52,25/05/21,15:43:29:22,Normal
SD,119.94,25/05/21,15:43:29:22,Normal
IU,-153.06,25/05/21,15:43:29:22,Normal
ID,72.68,25/05/21,15:43:29:22,Normal
Tm,38.21,25/05/21,15:43:29:22,Normal
SU,541.46,25/05/21,15:53:28:90,Normal
SD,114.86,25/05/21,15:53:28:90,Normal
IU,-146.87,25/05/21,15:53:28:90,Normal
ID,65.6,25/05/21,15:53:28:90,Normal
Tm,37.5,25/05/21,15:53:28:90,Normal
SU,506.91,25/05/21,16:03:29:45,Normal
SD,112.12,25/05/21,16:03:29:45,Normal
IU,-148.08,25/05/21,16:03:29:45,Normal
ID,60.32,25/05/21,16:03:29:45,Normal
Tm,37.55,25/05/21,16:03:29:45,Normal
SU,473.16,25/05/21,16:13:29:10,Normal
SD,107.54,25/05/21,16:13:29:10,Normal
IU,-149.62,25/05/21,16:13:29:10,Normal
ID,57.76,25/05/21,16:13:29:10,Normal
Tm,37.83,25/05/21,16:13:29:10,Normal
SU,440.67,25/05/21,16:23:28:78,Normal
SD,101.35,25/05/21,16:23:28:78,Normal
IU,-150.36,25/05/21,16:23:28:78,Normal
ID,52.63,25/05/21,16:23:28:78,Normal
Tm,38.18,25/05/21,16:23:28:78,Normal
SU,400.07,25/05/21,16:33:29:33,Normal
SD,92.67,25/05/21,16:33:29:33,Normal
IU,-147.71,25/05/21,16:33:29:33,Normal
ID,49.43,25/05/21,16:33:29:33,Normal
Tm,37.8,25/05/21,16:33:29:33,Normal
SU,399.75,25/05/21,16:33:43:86,Normal
SD,92.63,25/05/21,16:33:43:86,Normal
IU,-148.19,25/05/21,16:33:43:86,Normal
ID,49.29,25/05/21,16:33:43:86,Normal
Tm,37.81,25/05/21,16:33:43:86,Normal
SU,367.32,25/05/21,16:43:39:17,Normal
SD,86.39,25/05/21,16:43:39:17,Normal
IU,-148.14,25/05/21,16:43:39:17,Normal
ID,43.85,25/05/21,16:43:39:17,Normal
Tm,37.75,25/05/21,16:43:39:17,Normal
SU,334.26,25/05/21,16:53:39:72,Normal
SD,79.76,25/05/21,16:53:39:72,Normal
IU,-143.95,25/05/21,16:53:39:72,Normal
ID,40.51,25/05/21,16:53:39:72,Normal
Tm,37.3,25/05/21,16:53:39:72,Normal
SU,307.68,25/05/21,17:03:39:36,Normal
SD,73.04,25/05/21,17:03:39:36,Normal
IU,-144.27,25/05/21,17:03:39:36,Normal
ID,33.82,25/05/21,17:03:39:36,Normal
Tm,37.2,25/05/21,17:03:39:36,Normal
SU,274.36,25/05/21,17:13:39:05,Normal
SD,66.15,25/05/21,17:13:39:05,Normal
IU,-146.65,25/05/21,17:13:39:05,Normal
ID,29.94,25/05/21,17:13:39:05,Normal
Tm,37.5,25/05/21,17:13:39:05,Normal
SU,242.23,25/05/21,17:23:39:60,Normal
SD,57.08,25/05/21,17:23:39:60,Normal
IU,-141.99,25/05/21,17:23:39:60,Normal
ID,26.13,25/05/21,17:23:39:60,Normal
Tm,36.74,25/05/21,17:23:39:60,Normal
SU,209.21,25/05/21,17:33:39:29,Normal
SD,49.03,25/05/21,17:33:39:29,Normal
IU,-138.6,25/05/21,17:33:39:29,Normal
ID,21.1,25/05/21,17:33:39:29,Normal
Tm,36.24,25/05/21,17:33:39:29,Normal
SU,175.83,25/05/21,17:43:38:93,Normal
SD,40.72,25/05/21,17:43:38:93,Normal
