Channel Code,Value,Date,Time,Status
Tm,22.69,25/05/03,02:19:51:34,Normal
SU,-3.9,25/05/03,02:29:51:90,Normal
SD,0.65,25/05/03,02:29:51:90,Normal
IU,-72.64,25/05/03,02:29:51:90,Normal
ID,-17.09,25/05/03,02:29:51:90,Normal
Tm,22.48,25/05/03,02:29:51:90,Normal
SU,-3.44,25/05/03,02:39:51:60,Normal
SD,0.77,25/05/03,02:39:51:60,Normal
IU,-65.17,25/05/03,02:39:51:60,Normal
ID,-14.17,25/05/03,02:39:51:60,Normal
Tm,22.34,25/05/03,02:39:51:60,Normal
SU,-3.18,25/05/03,02:49:51:26,Normal
SD,1.01,25/05/03,02:49:51:26,Normal
IU,-62.52,25/05/03,02:49:51:26,Normal
ID,-12.99,25/05/03,02:49:51:26,Normal
Tm,22.42,25/05/03,02:49:51:26,Normal
SU,-3.64,25/05/03,02:59:51:82,Normal
SD,0.67,25/05/03,02:59:51:82,Normal
IU,-56.27,25/05/03,02:59:51:82,Normal
ID,-11.17,25/05/03,02:59:51:82,Normal
Tm,22.32,25/05/03,02:59:51:82,Normal
SU,-3.09,25/05/03,03:09:51:51,Normal
SD,1.29,25/05/03,03:09:51:51,Normal
IU,-65.06,25/05/03,03:09:51:51,Normal
ID,-13.27,25/05/03,03:09:51:51,Normal
Tm,22.09,25/05/03,03:09:51:51,Normal
SU,-4.01,25/05/03,03:19:51:21,Normal
SD,1.17,25/05/03,03:19:51:21,Normal
IU,-78.78,25/05/03,03:19:51:21,Normal
ID,-16.09,25/05/03,03:19:51:21,Normal
Tm,21.98,25/05/03,03:19:51:21,Normal
SU,-5.09,25/05/03,03:29:51:77,Normal
SD,0.64,25/05/03,03:29:51:77,Normal
IU,-76.35,25/05/03,03:29:51:77,Normal
ID,-15.44,25/05/03,03:29:51:77,Normal
Tm,21.59,25/05/03,03:29:51:77,Normal
SU,-2.93,25/05/03,03:39:51:43,Normal
SD,2.03,25/05/03,03:39:51:43,Normal
IU,-68.51,25/05/03,03:39:51:43,Normal
ID,-13.77,25/05/03,03:39:51:43,Normal
Tm,21.64,25/05/03,03:39:51:43,Normal
SU,-2.65,25/05/03,03:49:51:12,Normal
SD,1.7,25/05/03,03:49:51:12,Normal
IU,-57.8,25/05/03,03:49:51:12,Normal
ID,-11.17,25/05/03,03:49:51:12,Normal
Tm,21.95,25/05/03,03:49:51:12,Normal
SU,-3.85,25/05/03,03:59:51:68,Normal
SD,-0.38,25/05/03,03:59:51:68,Normal
IU,-47.58,25/05/03,03:59:51:68,Normal
ID,-9.04,25/05/03,03:59:51:68,Normal
Tm,21.69,25/05/03,03:59:51:68,Normal
SU,-4.45,25/05/03,04:09:51:37,Normal
SD,-0.17,25/05/03,04:09:51:37,Normal
IU,-68.61,25/05/03,04:09:51:37,Normal
ID,-13.55,25/05/03,04:09:51:37,Normal
Tm,21.71,25/05/03,04:09:51:37,Normal
SU,-6.36,25/05/03,04:19:51:08,Normal
SD,-0.14,25/05/03,04:19:51:08,Normal
IU,-87.84,25/05/03,04:19:51:08,Normal
ID,-17.42,25/05/03,04:19:51:08,Normal
Tm,21.08,25/05/03,04:19:51:08,Normal
SU,-6.13,25/05/03,04:29:50:78,Normal
SD,-0.17,25/05/03,04:29:50:78,Normal
IU,-85.04,25/05/03,04:29:50:78,Normal
ID,-16.81,25/05/03,04:29:50:78,Normal
Tm,20.19,25/05/03,04:29:50:78,Normal
SU,-6.09,25/05/03,04:39:51:35,Normal
SD,1.04,25/05/03,04:39:51:35,Normal
IU,-78.94,25/05/03,04:39:51:35,Normal
ID,-13.87,25/05/03,04:39:51:35,Normal
Tm,19.37,25/05/03,04:39:51:35,Normal
SU,-3.21,25/05/03,04:49:51:07,Normal
SD,1.76,25/05/03,04:49:51:07,Normal
IU,-75.34,25/05/03,04:49:51:07,Normal
ID,-12.85,25/05/03,04:49:51:07,Normal
Tm,19.08,25/05/03,04:49:51:07,Normal
SU,-3.81,25/05/03,04:59:50:78,Normal
SD,1.77,25/05/03,04:59:50:78,Normal
IU,-74.86,25/05/03,04:59:50:78,Normal
ID,-12.34,25/05/03,04:59:50:78,Normal
Tm,18.92,25/05/03,04:59:50:78,Normal
SU,-2.56,25/05/03,05:09:51:40,Normal
SD,1.57,25/05/03,05:09:51:40,Normal
IU,-73.96,25/05/03,05:09:51:40,Normal
ID,-11.27,25/05/03,05:09:51:40,Normal
Tm,18.48,25/05/03,05:09:51:40,Normal
SU,2.08,25/05/03,05:19:51:17,Normal
SD,3.92,25/05/03,05:19:51:17,Normal
IU,-76.82,25/05/03,05:19:51:17,Normal
ID,-12.74,25/05/03,05:19:51:17,Normal
Tm,18.82,25/05/03,05:19:51:17,Normal
SU,5.74,25/05/03,05:29:50:94,Normal
SD,4.51,25/05/03,05:29:50:94,Normal
IU,-82.44,25/05/03,05:29:50:94,Normal
ID,-15.02,25/05/03,05:29:50:94,Normal
Tm,19.33,25/05/03,05:29:50:94,Normal
SU,9.22,25/05/03,05:39:51:56,Normal
SD,5.1,25/05/03,05:39:51:56,Normal
IU,-85.57,25/05/03,05:39:51:56,Normal
ID,-16.31,25/05/03,05:39:51:56,Normal
Tm,19.64,25/05/03,05:39:51:56,Normal
SU,12.72,25/05/03,05:49:51:26,Normal
SD,5.83,25/05/03,05:49:51:26,Normal
IU,-86.04,25/05/03,05:49:51:26,Normal
ID,-16.73,25/05/03,05:49:51:26,Normal
Tm,19.67,25/05/03,05:49:51:26,Normal
SU,25.66,25/05/03,05:59:51:86,Normal
SD,9.82,25/05/03,05:59:51:86,Normal
IU,-84.35,25/05/03,05:59:51:86,Normal
ID,-16.07,25/05/03,05:59:51:86,Normal
Tm,19.72,25/05/03,05:59:51:86,Normal
SU,79.72,25/05/03,06:09:51:61,Normal
SD,36.24,25/05/03,06:09:51:61,Normal
IU,-86.36,25/05/03,06:09:51:61,Normal
ID,-14.34,25/05/03,06:09:51:61,Normal
Tm,19.93,25/05/03,06:09:51:61,Normal
SU,84.67,25/05/03,06:10:06:31,Normal
SD,38.1,25/05/03,06:10:06:31,Normal
IU,-86.63,25/05/03,06:10:06:31,Normal
ID,-14.21,25/05/03,06:10:06:31,Normal
Tm,19.93,25/05/03,06:10:06:31,Normal
SU,96.22,25/05/03,06:20:01:67,Normal
SD,39.21,25/05/03,06:20:01:67,Normal
IU,-89.38,25/05/03,06:20:01:67,Normal
ID,-14.32,25/05/03,06:20:01:67,Normal
Tm,20.4,25/05/03,06:20:01:67,Normal
SU,162.32,25/05/03,06:30:02:27,Normal
SD,73.46,25/05/03,06:30:02:27,Normal
IU,-91.55,25/05/03,06:30:02:27,Normal
ID,-14.05,25/05/03,06:30:02:27,Normal
Tm,21.1,25/05/03,06:30:02:27,Normal
SU,229.96,25/05/03,06:40:01:93,Normal
SD,98.77,25/05/03,06:40:01:93,Normal
IU,-85.09,25/05/03,06:40:01:93,Normal
ID,-8.68,25/05/03,06:40:01:93,Normal
Tm,22.41,25/05/03,06:40:01:93,Normal
SU,182.58,25/05/03,06:50:01:63,Normal
SD,70.98,25/05/03,06:50:01:63,Normal
IU,-69.94,25/05/03,06:50:01:63,Normal
ID,-4.07,25/05/03,06:50:01:63,Normal
Tm,24.36,25/05/03,06:50:01:63,Normal
SU,113.93,25/05/03,07:00:01:33,Normal
SD,35.48,25/05/03,07:00:01:33,Normal
IU,-96.11,25/05/03,07:00:01:33,Normal
ID,-17.74,25/05/03,07:00:01:33,Normal
Tm,24.27,25/05/03,07:00:01:33,Normal
SU,305.05,25/05/03,07:10:01:87,Normal
SD,145.37,25/05/03,07:10:01:87,Normal
IU,-106.02,25/05/03,07:10:01:87,Normal
ID,-11.88,25/05/03,07:10:01:87,Normal
Tm,25.18,25/05/03,07:10:01:87,Normal
SU,340.34,25/05/03,07:20:01:53,Normal
SD,160.41,25/05/03,07:20:01:53,Normal
IU,-112.69,25/05/03,07:20:01:53,Normal
ID,-12.95,25/05/03,07:20:01:53,Normal
Tm,26.73,25/05/03,07:20:01:53,Normal
SU,369.65,25/05/03,07:30:01:22,Normal
SD,177.1,25/05/03,07:30:01:22,Normal
IU,-119.21,25/05/03,07:30:01:22,Normal
ID,-12.06,25/05/03,07:30:01:22,Normal
Tm,28.07,25/05/03,07:30:01:22,Normal
SU,376.24,25/05/03,07:40:01:77,Normal
SD,183.64,25/05/03,07:40:01:77,Normal
IU,-121.12,25/05/03,07:40:01:77,Normal
ID,-16.63,25/05/03,07:40:01:77,Normal
Tm,28.69,25/05/03,07:40:01:77,Normal
SU,432.3,25/05/03,07:50:01:46,Normal
SD,211.03,25/05/03,07:50:01:46,Normal
IU,-124.67,25/05/03,07:50:01:46,Normal
ID,-9.08,25/05/03,07:50:01:46,Normal
Tm,29.55,25/05/03,07:50:01:46,Normal
SU,468.87,25/05/03,08:00:01:11,Normal
SD,224.36,25/05/03,08:00:01:11,Normal
IU,-129.12,25/05/03,08:00:01:11,Normal
ID,-8.3,25/05/03,08:00:01:11,Normal
Tm,30.29,25/05/03,08:00:01:11,Normal
SU,513.02,25/05/03,08:10:01:65,Normal
SD,230.93,25/05/03,08:10:01:65,Normal
IU,-133.99,25/05/03,08:10:01:65,Normal
ID,-3.76,25/05/03,08:10:01:65,Normal
Tm,31.21,25/05/03,08:10:01:65,Normal
SU,517.37,25/05/03,08:20:01:34,Normal
SD,211.02,25/05/03,08:20:01:34,Normal
IU,-129.65,25/05/03,08:20:01:34,Normal
ID,-0.22,25/05/03,08:20:01:34,Normal
Tm,30.92,25/05/03,08:20:01:34,Normal
SU,565.74,25/05/03,08:30:01:03,Normal
SD,215.62,25/05/03,08:30:01:03,Normal
IU,-129.06,25/05/03,08:30:01:03,Normal
ID,5.32,25/05/03,08:30:01:03,Normal
Tm,30.73,25/05/03,08:30:01:03,Normal
SU,601.04,25/05/03,08:40:01:58,Normal
SD,127.76,25/05/03,08:40:01:58,Normal
IU,-131.02,25/05/03,08:40:01:58,Normal
ID,37.27,25/05/03,08:40:01:58,Normal
Tm,31.1,25/05/03,08:40:01:58,Normal
SU,650.64,25/05/03,08:50:01:23,Normal
SD,136.07,25/05/03,08:50:01:23,Normal
IU,-133.25,25/05/03,08:50:01:23,Normal
ID,47.52,25/05/03,08:50:01:23,Normal
Tm,31.53,25/05/03,08:50:01:23,Normal
SU,661.27,25/05/03,09:00:00:91,Normal
SD,132.36,25/05/03,09:00:00:91,Normal
IU,-134.36,25/05/03,09:00:00:91,Normal
ID,52.03,25/05/03,09:00:00:91,Normal
Tm,32.07,25/05/03,09:00:00:91,Normal
SU,642.3,25/05/03,09:10:01:46,Normal
SD,124.73,25/05/03,09:10:01:46,Normal
IU,-133.14,25/05/03,09:10:01:46,Normal
ID,54.38,25/05/03,09:10:01:46,Normal
Tm,32.12,25/05/03,09:10:01:46,Normal
SU,664.91,25/05/03,09:20:01:15,Normal
SD,123.81,25/05/03,09:20:01:15,Normal
IU,-130.97,25/05/03,09:20:01:15,Normal
ID,57.18,25/05/03,09:20:01:15,Normal
Tm,32.14,25/05/03,09:20:01:15,Normal
SU,700.19,25/05/03,09:30:00:80,Normal
SD,130.47,25/05/03,09:30:00:80,Normal
IU,-129.75,25/05/03,09:30:00:80,Normal
ID,66.74,25/05/03,09:30:00:80,Normal
Tm,31.93,25/05/03,09:30:00:80,Normal
SU,617.42,25/05/03,09:40:01:34,Normal
SD,112.65,25/05/03,09:40:01:34,Normal
IU,-129.43,25/05/03,09:40:01:34,Normal
ID,64.79,25/05/03,09:40:01:34,Normal
Tm,32.8,25/05/03,09:40:01:34,Normal
SU,766.56,25/05/03,09:50:01:03,Normal
SD,137.39,25/05/03,09:50:01:03,Normal
IU,-133.46,25/05/03,09:50:01:03,Normal
ID,80.45,25/05/03,09:50:01:03,Normal
Tm,33.7,25/05/03,09:50:01:03,Normal
SU,802.16,25/05/03,10:00:00:72,Normal
SD,137.5,25/05/03,10:00:00:72,Normal
IU,-138.39,25/05/03,10:00:00:72,Normal
ID,76.02,25/05/03,10:00:00:72,Normal
Tm,34.69,25/05/03,10:00:00:72,Normal
SU,872.63,25/05/03,10:10:01:25,Normal
SD,148.44,25/05/03,10:10:01:25,Normal
IU,-137.49,25/05/03,10:10:01:25,Normal
ID,82.23,25/05/03,10:10:01:25,Normal
Tm,34.89,25/05/03,10:10:01:25,Normal
SU,624.3,25/05/03,10:20:00:91,Normal
SD,103.27,25/05/03,10:20:00:91,Normal
IU,-139.71,25/05/03,10:20:00:91,Normal
ID,72.32,25/05/03,10:20:00:91,Normal
Tm,34.99,25/05/03,10:20:00:91,Normal
SU,687.7,25/05/03,10:30:00:59,Normal
SD,112.08,25/05/03,10:30:00:59,Normal
IU,-135.63,25/05/03,10:30:00:59,Normal
ID,68.8,25/05/03,10:30:00:59,Normal
Tm,34.69,25/05/03,10:30:00:59,Normal
SU,874.82,25/05/03,10:40:01:14,Normal
SD,142.08,25/05/03,10:40:01:14,Normal
IU,-134.1,25/05/03,10:40:01:14,Normal
ID,86.47,25/05/03,10:40:01:14,Normal
Tm,34.99,25/05/03,10:40:01:14,Normal
SU,856.49,25/05/03,10:50:00:82,Normal
SD,139.61,25/05/03,10:50:00:82,Normal
IU,-136.43,25/05/03,10:50:00:82,Normal
ID,86.7,25/05/03,10:50:00:82,Normal
Tm,34.71,25/05/03,10:50:00:82,Normal
SU,721.4,25/05/03,11:00:00:47,Normal
SD,119.18,25/05/03,11:00:00:47,Normal
IU,-136.06,25/05/03,11:00:00:47,Normal
ID,82.57,25/05/03,11:00:00:47,Normal
Tm,35.01,25/05/03,11:00:00:47,Normal
SU,632.5,25/05/03,11:10:01:01,Normal
SD,103.42,25/05/03,11:10:01:01,Normal
IU,-133.2,25/05/03,11:10:01:01,Normal
ID,78.58,25/05/03,11:10:01:01,Normal
Tm,34.86,25/05/03,11:10:01:01,Normal
SU,828.51,25/05/03,11:20:00:70,Normal
SD,132.49,25/05/03,11:20:00:70,Normal
IU,-136,25/05/03,11:20:00:70,Normal
ID,85.08,25/05/03,11:20:00:70,Normal
Tm,35.23,25/05/03,11:20:00:70,Normal
SU,895.91,25/05/03,11:30:00:39,Normal
SD,141.08,25/05/03,11:30:00:39,Normal
IU,-133.46,25/05/03,11:30:00:39,Normal
ID,91.65,25/05/03,11:30:00:39,Normal
Tm,35.08,25/05/03,11:30:00:39,Normal
SU,842.8,25/05/03,11:40:00:93,Normal
SD,133.17,25/05/03,11:40:00:93,Normal
IU,-133.83,25/05/03,11:40:00:93,Normal
ID,95.19,25/05/03,11:40:00:93,Normal
Tm,34.88,25/05/03,11:40:00:93,Normal
SU,1035.69,25/05/03,11:50:00:58,Normal
SD,161.46,25/05/03,11:50:00:58,Normal
IU,-136.32,25/05/03,11:50:00:58,Normal
ID,113.31,25/05/03,11:50:00:58,Normal
Tm,35.09,25/05/03,11:50:00:58,Normal
SU,917.26,25/05/03,12:00:00:26,Normal
SD,142.93,25/05/03,12:00:00:26,Normal
IU,-137.59,25/05/03,12:00:00:26,Normal
ID,110.25,25/05/03,12:00:00:26,Normal
Tm,36.12,25/05/03,12:00:00:26,Normal
SU,940.48,25/05/03,12:10:00:81,Normal
SD,149.58,25/05/03,12:10:00:81,Normal
IU,-128.32,25/05/03,12:10:00:81,Normal
ID,112.67,25/05/03,12:10:00:81,Normal
Tm,35.9,25/05/03,12:10:00:81,Normal
SU,1074.65,25/05/03,12:10:15:36,Normal
SD,169.78,25/05/03,12:10:15:36,Normal
IU,-129.65,25/05/03,12:10:15:36,Normal
ID,114.72,25/05/03,12:10:15:36,Normal
Tm,35.97,25/05/03,12:10:15:36,Normal
SU,926.78,25/05/03,12:20:10:68,Normal
SD,147.56,25/05/03,12:20:10:68,Normal
IU,-132.45,25/05/03,12:20:10:68,Normal
ID,124.83,25/05/03,12:20:10:68,Normal
Tm,37.51,25/05/03,12:20:10:68,Normal
SU,565.37,25/05/03,12:30:11:22,Normal
SD,92.05,25/05/03,12:30:11:22,Normal
IU,-135,25/05/03,12:30:11:22,Normal
ID,100.89,25/05/03,12:30:11:22,Normal
Tm,37.69,25/05/03,12:30:11:22,Normal
SU,1004.8,25/05/03,12:40:10:86,Normal
SD,159.13,25/05/03,12:40:10:86,Normal
IU,-140.72,25/05/03,12:40:10:86,Normal
ID,113.88,25/05/03,12:40:10:86,Normal
Tm,37.58,25/05/03,12:40:10:86,Normal
SU,731.89,25/05/03,12:50:10:54,Normal
SD,115.36,25/05/03,12:50:10:54,Normal
IU,-147.34,25/05/03,12:50:10:54,Normal
ID,99.04,25/05/03,12:50:10:54,Normal
Tm,38.23,25/05/03,12:50:10:54,Normal
SU,865.78,25/05/03,13:00:11:09,Normal
SD,139.93,25/05/03,13:00:11:09,Normal
IU,-145.28,25/05/03,13:00:11:09,Normal
ID,111.22,25/05/03,13:00:11:09,Normal
Tm,38.16,25/05/03,13:00:11:09,Normal
SU,775.87,25/05/03,13:10:10:77,Normal
SD,122.04,25/05/03,13:10:10:77,Normal
IU,-142.2,25/05/03,13:10:10:77,Normal
ID,98.35,25/05/03,13:10:10:77,Normal
Tm,37.24,25/05/03,13:10:10:77,Normal
SU,764.69,25/05/03,13:20:10:42,Normal
SD,122.74,25/05/03,13:20:10:42,Normal
IU,-131.87,25/05/03,13:20:10:42,Normal
ID,94.45,25/05/03,13:20:10:42,Normal
Tm,36.05,25/05/03,13:20:10:42,Normal
SU,756.95,25/05/03,13:30:10:97,Normal
SD,127.35,25/05/03,13:30:10:97,Normal
IU,-128.53,25/05/03,13:30:10:97,Normal
ID,99.44,25/05/03,13:30:10:97,Normal
Tm,35.85,25/05/03,13:30:10:97,Normal
SU,647.77,25/05/03,13:40:10:65,Normal
SD,110.04,25/05/03,13:40:10:65,Normal
IU,-128.75,25/05/03,13:40:10:65,Normal
ID,86.96,25/05/03,13:40:10:65,Normal
Tm,35.63,25/05/03,13:40:10:65,Normal
SU,645.96,25/05/03,13:50:10:33,Normal
SD,111.5,25/05/03,13:50:10:33,Normal
IU,-130.87,25/05/03,13:50:10:33,Normal
ID,85.59,25/05/03,13:50:10:33,Normal
Tm,36.18,25/05/03,13:50:10:33,Normal
SU,625.29,25/05/03,14:00:10:87,Normal
SD,103.56,25/05/03,14:00:10:87,Normal
IU,-127.1,25/05/03,14:00:10:87,Normal
ID,78.94,25/05/03,14:00:10:87,Normal
Tm,35.8,25/05/03,14:00:10:87,Normal
SU,511.59,25/05/03,14:10:10:53,Normal
SD,88.04,25/05/03,14:10:10:53,Normal
IU,-124.08,25/05/03,14:10:10:53,Normal
ID,67.47,25/05/03,14:10:10:53,Normal
Tm,35.13,25/05/03,14:10:10:53,Normal
SU,487.61,25/05/03,14:20:10:21,Normal
SD,84.2,25/05/03,14:20:10:21,Normal
IU,-118.26,25/05/03,14:20:10:21,Normal
ID,66.02,25/05/03,14:20:10:21,Normal
Tm,34.44,25/05/03,14:20:10:21,Normal
SU,477.7,25/05/03,14:30:09:90,Normal
SD,84.94,25/05/03,14:30:09:90,Normal
IU,-118.04,25/05/03,14:30:09:90,Normal
ID,62.62,25/05/03,14:30:09:90,Normal
Tm,34.23,25/05/03,14:30:09:90,Normal
SU,460.94,25/05/03,14:40:10:44,Normal
SD,81.32,25/05/03,14:40:10:44,Normal
IU,-112.22,25/05/03,14:40:10:44,Normal
ID,62.35,25/05/03,14:40:10:44,Normal
Tm,33.53,25/05/03,14:40:10:44,Normal
SU,389.72,25/05/03,14:50:10:09,Normal
SD,69.95,25/05/03,14:50:10:09,Normal
IU,-107.18,25/05/03,14:50:10:09,Normal
ID,57.86,25/05/03,14:50:10:09,Normal
Tm,32.56,25/05/03,14:50:10:09,Normal
SU,389.43,25/05/03,15:00:09:78,Normal
SD,73.13,25/05/03,15:00:09:78,Normal
IU,-108.08,25/05/03,15:00:09:78,Normal
ID,58.27,25/05/03,15:00:09:78,Normal
Tm,32.82,25/05/03,15:00:09:78,Normal
SU,640.25,25/05/03,15:10:10:33,Normal
SD,119.09,25/05/03,15:10:10:33,Normal
IU,-112.37,25/05/03,15:10:10:33,Normal
ID,66.74,25/05/03,15:10:10:33,Normal
Tm,33.74,25/05/03,15:10:10:33,Normal
SU,411.12,25/05/03,15:20:10:01,Normal
SD,75.6,25/05/03,15:20:10:01,Normal
IU,-118.31,25/05/03,15:20:10:01,Normal
ID,56.31,25/05/03,15:20:10:01,Normal
Tm,34.22,25/05/03,15:20:10:01,Normal
SU,412.39,25/05/03,15:30:09:67,Normal
SD,77.29,25/05/03,15:30:09:67,Normal
IU,-119.58,25/05/03,15:30:09:67,Normal
ID,52.51,25/05/03,15:30:09:67,Normal
Tm,33.99,25/05/03,15:30:09:67,Normal
SU,635.36,25/05/03,15:40:10:21,Normal
SD,128.06,25/05/03,15:40:10:21,Normal
IU,-121.33,25/05/03,15:40:10:21,Normal
ID,68.55,25/05/03,15:40:10:21,Normal
Tm,34.64,25/05/03,15:40:10:21,Normal
SU,475.19,25/05/03,15:50:09:90,Normal
SD,98.49,25/05/03,15:50:09:90,Normal
IU,-127,25/05/03,15:50:09:90,Normal
ID,56.13,25/05/03,15:50:09:90,Normal
Tm,33.99,25/05/03,15:50:09:90,Normal
SU,288.17,25/05/03,16:00:09:58,Normal
SD,58.28,25/05/03,16:00:09:58,Normal
IU,-123.5,25/05/03,16:00:09:58,Normal
ID,43.41,25/05/03,16:00:09:58,Normal
Tm,33.57,25/05/03,16:00:09:58,Normal
SU,422.72,25/05/03,16:10:10:13,Normal
SD,93.61,25/05/03,16:10:10:13,Normal
IU,-117.62,25/05/03,16:10:10:13,Normal
ID,44.68,25/05/03,16:10:10:13,Normal
Tm,33,25/05/03,16:10:10:13,Normal
SU,373.52,25/05/03,16:20:09:78,Normal
SD,83.95,25/05/03,16:20:09:78,Normal
IU,-128.53,25/05/03,16:20:09:78,Normal
ID,47.58,25/05/03,16:20:09:78,Normal
Tm,34.57,25/05/03,16:20:09:78,Normal
SU,341.13,25/05/03,16:30:09:47,Normal
SD,73.78,25/05/03,16:30:09:47,Normal
IU,-131.24,25/05/03,16:30:09:47,Normal
ID,41.07,25/05/03,16:30:09:47,Normal
Tm,34.33,25/05/03,16:30:09:47,Normal
SU,392.49,25/05/03,16:40:10:01,Normal
SD,97.06,25/05/03,16:40:10:01,Normal
IU,-133.36,25/05/03,16:40:10:01,Normal
ID,41.86,25/05/03,16:40:10:01,Normal
Tm,34.58,25/05/03,16:40:10:01,Normal
SU,295.64,25/05/03,16:50:09:70,Normal
SD,73.15,25/05/03,16:50:09:70,Normal
IU,-138.71,25/05/03,16:50:09:70,Normal
ID,31.65,25/05/03,16:50:09:70,Normal
Tm,35.01,25/05/03,16:50:09:70,Normal
SU,323.97,25/05/03,17:00:09:35,Normal
SD,78.46,25/05/03,17:00:09:35,Normal
IU,-133.99,25/05/03,17:00:09:35,Normal
ID,29.68,25/05/03,17:00:09:35,Normal
Tm,34.08,25/05/03,17:00:09:35,Normal
SU,281.9,25/05/03,17:10:09:90,Normal
SD,67.44,25/05/03,17:10:09:90,Normal
IU,-129.86,25/05/03,17:10:09:90,Normal
ID,29.72,25/05/03,17:10:09:90,Normal
Tm,33.4,25/05/03,17:10:09:90,Normal
SU,180.92,25/05/03,17:20:09:58,Normal
SD,40.77,25/05/03,17:20:09:58,Normal
IU,-127.79,25/05/03,17:20:09:58,Normal
ID,22.67,25/05/03,17:20:09:58,Normal
Tm,32.77,25/05/03,17:20:09:58,Normal
SU,256.29,25/05/03,17:30:09:27,Normal
SD,62.56,25/05/03,17:30:09:27,Normal
IU,-127.32,25/05/03,17:30:09:27,Normal
ID,26.05,25/05/03,17:30:09:27,Normal
Tm,32.76,25/05/03,17:30:09:27,Normal
SU,232.68,25/05/03,17:40:09:81,Normal
SD,57.02,25/05/03,17:40:09:81,Normal
IU,-129.49,25/05/03,17:40:09:81,Normal
ID,23.31,25/05/03,17:40:09:81,Normal
Tm,33.15,25/05/03,17:40:09:81,Normal
SU,163.66,25/05/03,17:50:09:47,Normal
