Channel Code,Value,Date,Time,Status
Tm,19.72,25/05/19,03:07:23:97,Normal
SU,-3.74,25/05/19,03:17:23:69,Normal
SD,3.01,25/05/19,03:17:23:69,Normal
IU,-84.77,25/05/19,03:17:23:69,Normal
ID,-15.44,25/05/19,03:17:23:69,Normal
Tm,19.91,25/05/19,03:17:23:69,Normal
SU,-2.58,25/05/19,03:27:24:28,Normal
SD,3.95,25/05/19,03:27:24:28,Normal
IU,-85.94,25/05/19,03:27:24:28,Normal
ID,-16.21,25/05/19,03:27:24:28,Normal
Tm,20.17,25/05/19,03:27:24:28,Normal
SU,-3.44,25/05/19,03:37:23:97,Normal
SD,3.1,25/05/19,03:37:23:97,Normal
IU,-87.31,25/05/19,03:37:23:97,Normal
ID,-17.4,25/05/19,03:37:23:97,Normal
Tm,20.47,25/05/19,03:37:23:97,Normal
SU,-5.25,25/05/19,03:47:23:68,Normal
SD,1.85,25/05/19,03:47:23:68,Normal
IU,-87.05,25/05/19,03:47:23:68,Normal
ID,-18,25/05/19,03:47:23:68,Normal
Tm,20.49,25/05/19,03:47:23:68,Normal
SU,-3.89,25/05/19,03:57:24:25,Normal
SD,2.92,25/05/19,03:57:24:25,Normal
IU,-86.15,25/05/19,03:57:24:25,Normal
ID,-17.33,25/05/19,03:57:24:25,Normal
Tm,20.39,25/05/19,03:57:24:25,Normal
SU,-4.06,25/05/19,03:57:38:78,Normal
SD,2.91,25/05/19,03:57:38:78,Normal
IU,-86.2,25/05/19,03:57:38:78,Normal
ID,-17.5,25/05/19,03:57:38:78,Normal
Tm,20.39,25/05/19,03:57:38:78,Normal
SU,-3.94,25/05/19,04:07:34:12,Normal
SD,2.85,25/05/19,04:07:34:12,Normal
IU,-86.2,25/05/19,04:07:34:12,Normal
ID,-18.06,25/05/19,04:07:34:12,Normal
Tm,20.51,25/05/19,04:07:34:12,Normal
SU,-4.49,25/05/19,04:17:34:69,Normal
SD,2.06,25/05/19,04:17:34:69,Normal
IU,-86.04,25/05/19,04:17:34:69,Normal
ID,-18.64,25/05/19,04:17:34:69,Normal
Tm,20.62,25/05/19,04:17:34:69,Normal
SU,-4.08,25/05/19,04:27:34:37,Normal
SD,2.44,25/05/19,04:27:34:37,Normal
IU,-86.68,25/05/19,04:27:34:37,Normal
ID,-19.11,25/05/19,04:27:34:37,Normal
Tm,20.83,25/05/19,04:27:34:37,Normal
SU,-4.13,25/05/19,04:37:34:08,Normal
SD,1.91,25/05/19,04:37:34:08,Normal
IU,-86.94,25/05/19,04:37:34:08,Normal
ID,-19.25,25/05/19,04:37:34:08,Normal
Tm,20.8,25/05/19,04:37:34:08,Normal
SU,-2.95,25/05/19,04:47:34:64,Normal
SD,2.38,25/05/19,04:47:34:64,Normal
IU,-86.25,25/05/19,04:47:34:64,Normal
ID,-19.23,25/05/19,04:47:34:64,Normal
Tm,20.79,25/05/19,04:47:34:64,Normal
SU,0.74,25/05/19,04:57:34:34,Normal
SD,3.6,25/05/19,04:57:34:34,Normal
IU,-85.57,25/05/19,04:57:34:34,Normal
ID,-18.48,25/05/19,04:57:34:34,Normal
Tm,20.72,25/05/19,04:57:34:34,Normal
SU,8.11,25/05/19,05:07:33:99,Normal
SD,5.09,25/05/19,05:07:33:99,Normal
IU,-86.15,25/05/19,05:07:33:99,Normal
ID,-18.38,25/05/19,05:07:33:99,Normal
Tm,20.69,25/05/19,05:07:33:99,Normal
SU,19.23,25/05/19,05:17:34:54,Normal
SD,7.81,25/05/19,05:17:34:54,Normal
IU,-85.67,25/05/19,05:17:34:54,Normal
ID,-17.94,25/05/19,05:17:34:54,Normal
Tm,20.74,25/05/19,05:17:34:54,Normal
SU,31.37,25/05/19,05:27:34:22,Normal
SD,10.35,25/05/19,05:27:34:22,Normal
IU,-85.88,25/05/19,05:27:34:22,Normal
ID,-17.62,25/05/19,05:27:34:22,Normal
Tm,20.86,25/05/19,05:27:34:22,Normal
SU,61.79,25/05/19,05:37:33:92,Normal
SD,15.44,25/05/19,05:37:33:92,Normal
IU,-87.42,25/05/19,05:37:33:92,Normal
ID,-17.36,25/05/19,05:37:33:92,Normal
Tm,21.25,25/05/19,05:37:33:92,Normal
SU,87.37,25/05/19,05:47:34:47,Normal
SD,22.13,25/05/19,05:47:34:47,Normal
IU,-89.8,25/05/19,05:47:34:47,Normal
ID,-17.19,25/05/19,05:47:34:47,Normal
Tm,21.7,25/05/19,05:47:34:47,Normal
SU,114.32,25/05/19,05:57:34:14,Normal
SD,28.58,25/05/19,05:57:34:14,Normal
IU,-93.51,25/05/19,05:57:34:14,Normal
ID,-17.56,25/05/19,05:57:34:14,Normal
Tm,22.54,25/05/19,05:57:34:14,Normal
SU,144.06,25/05/19,06:07:33:83,Normal
SD,36.85,25/05/19,06:07:33:83,Normal
IU,-97.91,25/05/19,06:07:33:83,Normal
ID,-18.18,25/05/19,06:07:33:83,Normal
Tm,23.49,25/05/19,06:07:33:83,Normal
SU,175.42,25/05/19,06:17:34:38,Normal
SD,44.7,25/05/19,06:17:34:38,Normal
IU,-101.09,25/05/19,06:17:34:38,Normal
ID,-17.82,25/05/19,06:17:34:38,Normal
Tm,24.3,25/05/19,06:17:34:38,Normal
SU,133.83,25/05/19,06:27:34:08,Normal
SD,53.89,25/05/19,06:27:34:08,Normal
IU,-105.54,25/05/19,06:27:34:08,Normal
ID,-17.23,25/05/19,06:27:34:08,Normal
Tm,25.32,25/05/19,06:27:34:08,Normal
SU,221.23,25/05/19,06:37:33:73,Normal
SD,64.53,25/05/19,06:37:33:73,Normal
IU,-109.14,25/05/19,06:37:33:73,Normal
ID,-16.85,25/05/19,06:37:33:73,Normal
Tm,26.38,25/05/19,06:37:33:73,Normal
SU,250.68,25/05/19,06:47:34:28,Normal
SD,73.12,25/05/19,06:47:34:28,Normal
IU,-114.65,25/05/19,06:47:34:28,Normal
ID,-16.89,25/05/19,06:47:34:28,Normal
Tm,27.58,25/05/19,06:47:34:28,Normal
SU,305.92,25/05/19,06:57:33:97,Normal
SD,81.09,25/05/19,06:57:33:97,Normal
IU,-120.06,25/05/19,06:57:33:97,Normal
ID,-18.46,25/05/19,06:57:33:97,Normal
Tm,28.93,25/05/19,06:57:33:97,Normal
SU,336.44,25/05/19,07:07:33:66,Normal
SD,88,25/05/19,07:07:33:66,Normal
IU,-126.52,25/05/19,07:07:33:66,Normal
ID,-18.95,25/05/19,07:07:33:66,Normal
Tm,30.33,25/05/19,07:07:33:66,Normal
SU,366.41,25/05/19,07:17:34:21,Normal
SD,95.93,25/05/19,07:17:34:21,Normal
IU,-131.45,25/05/19,07:17:34:21,Normal
ID,-18.2,25/05/19,07:17:34:21,Normal
Tm,31.58,25/05/19,07:17:34:21,Normal
SU,395.23,25/05/19,07:27:33:86,Normal
SD,104.62,25/05/19,07:27:33:86,Normal
IU,-135.32,25/05/19,07:27:33:86,Normal
ID,-17.01,25/05/19,07:27:33:86,Normal
Tm,32.57,25/05/19,07:27:33:86,Normal
SU,433.07,25/05/19,07:37:30:52,Normal
SD,114.47,25/05/19,07:37:30:52,Normal
IU,-136.43,25/05/19,07:37:30:52,Normal
ID,-12.68,25/05/19,07:37:30:52,Normal
Tm,32.91,25/05/19,07:37:30:52,Normal
SU,459.71,25/05/19,07:47:30:17,Normal
SD,120.86,25/05/19,07:47:30:17,Normal
IU,-139.18,25/05/19,07:47:30:17,Normal
ID,-9.38,25/05/19,07:47:30:17,Normal
Tm,33.55,25/05/19,07:47:30:17,Normal
SU,491.35,25/05/19,07:57:30:71,Normal
SD,128.05,25/05/19,07:57:30:71,Normal
IU,-140.3,25/05/19,07:57:30:71,Normal
ID,-5.42,25/05/19,07:57:30:71,Normal
Tm,33.98,25/05/19,07:57:30:71,Normal
SU,516.71,25/05/19,08:07:30:40,Normal
SD,130.97,25/05/19,08:07:30:40,Normal
IU,-139.66,25/05/19,08:07:30:40,Normal
ID,-1.61,25/05/19,08:07:30:40,Normal
Tm,34.24,25/05/19,08:07:30:40,Normal
SU,545.22,25/05/19,08:17:30:08,Normal
SD,137.71,25/05/19,08:17:30:08,Normal
IU,-140.46,25/05/19,08:17:30:08,Normal
ID,3.1,25/05/19,08:17:30:08,Normal
Tm,34.57,25/05/19,08:17:30:08,Normal
SU,572.24,25/05/19,08:27:30:63,Normal
SD,141.63,25/05/19,08:27:30:63,Normal
IU,-141.89,25/05/19,08:27:30:63,Normal
ID,6.54,25/05/19,08:27:30:63,Normal
Tm,34.8,25/05/19,08:27:30:63,Normal
SU,598.09,25/05/19,08:37:30:27,Normal
SD,147.18,25/05/19,08:37:30:27,Normal
IU,-142.1,25/05/19,08:37:30:27,Normal
ID,10.97,25/05/19,08:37:30:27,Normal
Tm,34.98,25/05/19,08:37:30:27,Normal
SU,634.51,25/05/19,08:47:29:97,Normal
SD,153.57,25/05/19,08:47:29:97,Normal
IU,-138.18,25/05/19,08:47:29:97,Normal
ID,17.6,25/05/19,08:47:29:97,Normal
Tm,34.68,25/05/19,08:47:29:97,Normal
SU,671.07,25/05/19,08:57:30:50,Normal
SD,162.62,25/05/19,08:57:30:50,Normal
IU,-141.57,25/05/19,08:57:30:50,Normal
ID,21.54,25/05/19,08:57:30:50,Normal
Tm,35.12,25/05/19,08:57:30:50,Normal
SU,687.65,25/05/19,09:07:30:19,Normal
SD,163.28,25/05/19,09:07:30:19,Normal
IU,-140.03,25/05/19,09:07:30:19,Normal
ID,25.85,25/05/19,09:07:30:19,Normal
Tm,35.16,25/05/19,09:07:30:19,Normal
SU,711.53,25/05/19,09:17:29:84,Normal
SD,170.21,25/05/19,09:17:29:84,Normal
IU,-146.02,25/05/19,09:17:29:84,Normal
ID,28.61,25/05/19,09:17:29:84,Normal
Tm,36.12,25/05/19,09:17:29:84,Normal
SU,731.34,25/05/19,09:27:30:38,Normal
SD,167.94,25/05/19,09:27:30:38,Normal
IU,-145.81,25/05/19,09:27:30:38,Normal
ID,28.37,25/05/19,09:27:30:38,Normal
Tm,36.02,25/05/19,09:27:30:38,Normal
SU,765.87,25/05/19,09:37:30:07,Normal
SD,177.61,25/05/19,09:37:30:07,Normal
IU,-137.22,25/05/19,09:37:30:07,Normal
ID,37.65,25/05/19,09:37:30:07,Normal
Tm,35.45,25/05/19,09:37:30:07,Normal
SU,778.96,25/05/19,09:47:29:75,Normal
SD,183.36,25/05/19,09:47:29:75,Normal
IU,-144.27,25/05/19,09:47:29:75,Normal
ID,36.7,25/05/19,09:47:29:75,Normal
Tm,36.39,25/05/19,09:47:29:75,Normal
SU,802.76,25/05/19,09:57:30:30,Normal
SD,188.48,25/05/19,09:57:30:30,Normal
IU,-139.98,25/05/19,09:57:30:30,Normal
ID,41.98,25/05/19,09:57:30:30,Normal
Tm,36.49,25/05/19,09:57:30:30,Normal
SU,800.96,25/05/19,09:57:44:76,Normal
SD,188.03,25/05/19,09:57:44:76,Normal
IU,-140.46,25/05/19,09:57:44:76,Normal
ID,42.16,25/05/19,09:57:44:76,Normal
Tm,36.51,25/05/19,09:57:44:76,Normal
SU,829.86,25/05/19,10:07:40:08,Normal
SD,195.2,25/05/19,10:07:40:08,Normal
IU,-145.38,25/05/19,10:07:40:08,Normal
ID,43.03,25/05/19,10:07:40:08,Normal
Tm,37.06,25/05/19,10:07:40:08,Normal
SU,830.47,25/05/19,10:17:40:62,Normal
SD,198.11,25/05/19,10:17:40:62,Normal
IU,-141.99,25/05/19,10:17:40:62,Normal
ID,45.54,25/05/19,10:17:40:62,Normal
Tm,36.66,25/05/19,10:17:40:62,Normal
SU,852.67,25/05/19,10:27:40:28,Normal
SD,205.74,25/05/19,10:27:40:28,Normal
IU,-140.14,25/05/19,10:27:40:28,Normal
ID,50.9,25/05/19,10:27:40:28,Normal
Tm,36.58,25/05/19,10:27:40:28,Normal
SU,864.58,25/05/19,10:37:39:96,Normal
SD,211.75,25/05/19,10:37:39:96,Normal
IU,-138.34,25/05/19,10:37:39:96,Normal
ID,51.82,25/05/19,10:37:39:96,Normal
Tm,36.82,25/05/19,10:37:39:96,Normal
SU,880.93,25/05/19,10:47:40:51,Normal
SD,219.8,25/05/19,10:47:40:51,Normal
IU,-139.61,25/05/19,10:47:40:51,Normal
ID,56.21,25/05/19,10:47:40:51,Normal
Tm,36.62,25/05/19,10:47:40:51,Normal
SU,897.65,25/05/19,10:57:40:19,Normal
SD,228.19,25/05/19,10:57:40:19,Normal
IU,-138.23,25/05/19,10:57:40:19,Normal
ID,55.79,25/05/19,10:57:40:19,Normal
Tm,36.67,25/05/19,10:57:40:19,Normal
SU,899.07,25/05/19,11:07:39:85,Normal
SD,230.32,25/05/19,11:07:39:85,Normal
IU,-140.51,25/05/19,11:07:39:85,Normal
ID,61.11,25/05/19,11:07:39:85,Normal
Tm,36.77,25/05/19,11:07:39:85,Normal
SU,913.27,25/05/19,11:17:40:40,Normal
SD,238.63,25/05/19,11:17:40:40,Normal
IU,-144.11,25/05/19,11:17:40:40,Normal
ID,63.5,25/05/19,11:17:40:40,Normal
Tm,37.3,25/05/19,11:17:40:40,Normal
SU,911.25,25/05/19,11:27:40:08,Normal
SD,232.94,25/05/19,11:27:40:08,Normal
IU,-144.75,25/05/19,11:27:40:08,Normal
ID,61.31,25/05/19,11:27:40:08,Normal
Tm,37.53,25/05/19,11:27:40:08,Normal
SU,926.58,25/05/19,11:37:39:76,Normal
SD,239.25,25/05/19,11:37:39:76,Normal
IU,-142.04,25/05/19,11:37:39:76,Normal
ID,65.78,25/05/19,11:37:39:76,Normal
Tm,36.99,25/05/19,11:37:39:76,Normal
SU,929.36,25/05/19,11:47:40:31,Normal
SD,237.65,25/05/19,11:47:40:31,Normal
IU,-138.65,25/05/19,11:47:40:31,Normal
ID,66.16,25/05/19,11:47:40:31,Normal
Tm,36.55,25/05/19,11:47:40:31,Normal
SU,935.32,25/05/19,11:57:39:97,Normal
SD,239.1,25/05/19,11:57:39:97,Normal
IU,-138.34,25/05/19,11:57:39:97,Normal
ID,66.42,25/05/19,11:57:39:97,Normal
Tm,36.26,25/05/19,11:57:39:97,Normal
SU,929.81,25/05/19,12:07:39:65,Normal
SD,239.21,25/05/19,12:07:39:65,Normal
IU,-145.06,25/05/19,12:07:39:65,Normal
ID,66,25/05/19,12:07:39:65,Normal
Tm,37.8,25/05/19,12:07:39:65,Normal
SU,936.44,25/05/19,12:17:39:34,Normal
SD,242.82,25/05/19,12:17:39:34,Normal
IU,-142.04,25/05/19,12:17:39:34,Normal
ID,67.47,25/05/19,12:17:39:34,Normal
Tm,37.25,25/05/19,12:17:39:34,Normal
SU,937.07,25/05/19,12:27:39:89,Normal
SD,250.04,25/05/19,12:27:39:89,Normal
IU,-142.57,25/05/19,12:27:39:89,Normal
ID,73.69,25/05/19,12:27:39:89,Normal
Tm,37.43,25/05/19,12:27:39:89,Normal
SU,935.84,25/05/19,12:37:39:54,Normal
SD,254.1,25/05/19,12:37:39:54,Normal
IU,-142.57,25/05/19,12:37:39:54,Normal
ID,68.17,25/05/19,12:37:39:54,Normal
Tm,37.14,25/05/19,12:37:39:54,Normal
SU,934.02,25/05/19,12:47:39:23,Normal
SD,257.64,25/05/19,12:47:39:23,Normal
IU,-136.85,25/05/19,12:47:39:23,Normal
ID,63.92,25/05/19,12:47:39:23,Normal
Tm,36.16,25/05/19,12:47:39:23,Normal
SU,941.31,25/05/19,12:57:39:78,Normal
SD,264.3,25/05/19,12:57:39:78,Normal
IU,-141.78,25/05/19,12:57:39:78,Normal
ID,63.26,25/05/19,12:57:39:78,Normal
Tm,36.67,25/05/19,12:57:39:78,Normal
SU,928.31,25/05/19,13:07:39:47,Normal
SD,257.92,25/05/19,13:07:39:47,Normal
IU,-143.9,25/05/19,13:07:39:47,Normal
ID,59.47,25/05/19,13:07:39:47,Normal
Tm,37.06,25/05/19,13:07:39:47,Normal
SU,915.14,25/05/19,13:17:39:11,Normal
SD,255.02,25/05/19,13:17:39:11,Normal
IU,-136.06,25/05/19,13:17:39:11,Normal
ID,63.36,25/05/19,13:17:39:11,Normal
Tm,36.54,25/05/19,13:17:39:11,Normal
SU,908.23,25/05/19,13:27:39:67,Normal
SD,211.58,25/05/19,13:27:39:67,Normal
IU,-139.5,25/05/19,13:27:39:67,Normal
ID,45.76,25/05/19,13:27:39:67,Normal
Tm,36.46,25/05/19,13:27:39:67,Normal
SU,905.62,25/05/19,13:37:39:35,Normal
SD,150.94,25/05/19,13:37:39:35,Normal
IU,-138.07,25/05/19,13:37:39:35,Normal
ID,94.67,25/05/19,13:37:39:35,Normal
Tm,36.11,25/05/19,13:37:39:35,Normal
SU,876.27,25/05/19,13:47:39:04,Normal
SD,145.79,25/05/19,13:47:39:04,Normal
IU,-139.87,25/05/19,13:47:39:04,Normal
ID,99.14,25/05/19,13:47:39:04,Normal
Tm,36.76,25/05/19,13:47:39:04,Normal
SU,861.79,25/05/19,13:57:39:59,Normal
SD,144.53,25/05/19,13:57:39:59,Normal
IU,-141.46,25/05/19,13:57:39:59,Normal
ID,98.76,25/05/19,13:57:39:59,Normal
Tm,37.1,25/05/19,13:57:39:59,Normal
SU,831.43,25/05/19,14:07:39:24,Normal
SD,140.74,25/05/19,14:07:39:24,Normal
IU,-146.07,25/05/19,14:07:39:24,Normal
ID,102.36,25/05/19,14:07:39:24,Normal
Tm,37.67,25/05/19,14:07:39:24,Normal
SU,825.14,25/05/19,14:17:38:93,Normal
SD,143.32,25/05/19,14:17:38:93,Normal
IU,-147.08,25/05/19,14:17:38:93,Normal
ID,101.11,25/05/19,14:17:38:93,Normal
Tm,37.76,25/05/19,14:17:38:93,Normal
SU,796.57,25/05/19,14:27:39:47,Normal
SD,142.02,25/05/19,14:27:39:47,Normal
IU,-154.97,25/05/19,14:27:39:47,Normal
ID,96.96,25/05/19,14:27:39:47,Normal
Tm,38.9,25/05/19,14:27:39:47,Normal
SU,763.13,25/05/19,14:37:39:16,Normal
SD,136.15,25/05/19,14:37:39:16,Normal
IU,-152.59,25/05/19,14:37:39:16,Normal
ID,97.08,25/05/19,14:37:39:16,Normal
Tm,38.51,25/05/19,14:37:39:16,Normal
SU,737.77,25/05/19,14:47:38:81,Normal
SD,134.73,25/05/19,14:47:38:81,Normal
IU,-152.43,25/05/19,14:47:38:81,Normal
ID,87.1,25/05/19,14:47:38:81,Normal
Tm,38.36,25/05/19,14:47:38:81,Normal
SU,700.81,25/05/19,14:57:39:36,Normal
SD,131.23,25/05/19,14:57:39:36,Normal
IU,-150.47,25/05/19,14:57:39:36,Normal
ID,88.37,25/05/19,14:57:39:36,Normal
Tm,38.38,25/05/19,14:57:39:36,Normal
SU,608.66,25/05/19,15:07:39:04,Normal
SD,117.91,25/05/19,15:07:39:04,Normal
IU,-145.65,25/05/19,15:07:39:04,Normal
ID,79.59,25/05/19,15:07:39:04,Normal
Tm,37.63,25/05/19,15:07:39:04,Normal
SU,562.93,25/05/19,15:17:38:72,Normal
SD,109.35,25/05/19,15:17:38:72,Normal
IU,-146.65,25/05/19,15:17:38:72,Normal
ID,67.59,25/05/19,15:17:38:72,Normal
Tm,37.81,25/05/19,15:17:38:72,Normal
SU,614.5,25/05/19,15:27:39:27,Normal
SD,122.89,25/05/19,15:27:39:27,Normal
IU,-144.06,25/05/19,15:27:39:27,Normal
ID,74.88,25/05/19,15:27:39:27,Normal
Tm,37.69,25/05/19,15:27:39:27,Normal
SU,592.67,25/05/19,15:37:38:92,Normal
SD,120.95,25/05/19,15:37:38:92,Normal
IU,-144.32,25/05/19,15:37:38:92,Normal
ID,68.8,25/05/19,15:37:38:92,Normal
Tm,38.21,25/05/19,15:37:38:92,Normal
SU,549.39,25/05/19,15:47:38:61,Normal
SD,115.26,25/05/19,15:47:38:61,Normal
IU,-144.32,25/05/19,15:47:38:61,Normal
ID,68.29,25/05/19,15:47:38:61,Normal
Tm,38,25/05/19,15:47:38:61,Normal
SU,521.02,25/05/19,15:57:39:15,Normal
SD,112.06,25/05/19,15:57:39:15,Normal
IU,-141.83,25/05/19,15:57:39:15,Normal
ID,59.96,25/05/19,15:57:39:15,Normal
Tm,37.52,25/05/19,15:57:39:15,Normal
SU,519.49,25/05/19,15:57:53:70,Normal
SD,111.66,25/05/19,15:57:53:70,Normal
IU,-142.95,25/05/19,15:57:53:70,Normal
ID,60.26,25/05/19,15:57:53:70,Normal
Tm,37.54,25/05/19,15:57:53:70,Normal
SU,498.07,25/05/19,16:07:49:02,Normal
SD,109.2,25/05/19,16:07:49:02,Normal
IU,-143.53,25/05/19,16:07:49:02,Normal
ID,56.11,25/05/19,16:07:49:02,Normal
Tm,37.66,25/05/19,16:07:49:02,Normal
SU,457.85,25/05/19,16:17:49:56,Normal
SD,104.47,25/05/19,16:17:49:56,Normal
IU,-144.22,25/05/19,16:17:49:56,Normal
ID,49.81,25/05/19,16:17:49:56,Normal
Tm,37.64,25/05/19,16:17:49:56,Normal
SU,417.07,25/05/19,16:27:49:22,Normal
SD,94.69,25/05/19,16:27:49:22,Normal
IU,-143.69,25/05/19,16:27:49:22,Normal
ID,43.37,25/05/19,16:27:49:22,Normal
Tm,37.41,25/05/19,16:27:49:22,Normal
SU,383.91,25/05/19,16:37:48:90,Normal
SD,90.14,25/05/19,16:37:48:90,Normal
IU,-144.27,25/05/19,16:37:48:90,Normal
ID,40.95,25/05/19,16:37:48:90,Normal
Tm,37.69,25/05/19,16:37:48:90,Normal
SU,352.28,25/05/19,16:47:49:44,Normal
SD,81.7,25/05/19,16:47:49:44,Normal
IU,-144.11,25/05/19,16:47:49:44,Normal
ID,33.2,25/05/19,16:47:49:44,Normal
Tm,37.68,25/05/19,16:47:49:44,Normal
SU,327.71,25/05/19,16:57:49:13,Normal
SD,78.26,25/05/19,16:57:49:13,Normal
IU,-143.69,25/05/19,16:57:49:13,Normal
ID,31.59,25/05/19,16:57:49:13,Normal
Tm,37.64,25/05/19,16:57:49:13,Normal
SU,278.54,25/05/19,17:07:48:79,Normal
SD,64.14,25/05/19,17:07:48:79,Normal
IU,-139.66,25/05/19,17:07:48:79,Normal
ID,25.33,25/05/19,17:07:48:79,Normal
Tm,37.25,25/05/19,17:07:48:79,Normal
SU,248.68,25/05/19,17:17:49:33,Normal
SD,56.1,25/05/19,17:17:49:33,Normal
IU,-137.01,25/05/19,17:17:49:33,Normal
ID,22.11,25/05/19,17:17:49:33,Normal
Tm,36.63,25/05/19,17:17:49:33,Normal
SU,221.73,25/05/19,17:27:49:01,Normal
SD,51.01,25/05/19,17:27:49:01,Normal
IU,-134.73,25/05/19,17:27:49:01,Normal
ID,18.85,25/05/19,17:27:49:01,Normal
Tm,36.01,25/05/19,17:27:49:01,Normal
SU,181.78,25/05/19,17:37:48:70,Normal
SD,42.07,25/05/19,17:37:48:70,Normal
IU,-132.98,25/05/19,17:37:48:70,Normal
ID,15.85,25/05/19,17:37:48:70,Normal
Tm,35.7,25/05/19,17:37:48:70,Normal
SU,152.11,25/05/19,17:47:49:24,Normal
SD,33.51,25/05/19,17:47:49:24,Normal
