Channel Code,Value,Date,Time,Status
SU,917.72,25/05/22,11:24:06:82,Normal
SD,149.92,25/05/22,11:24:06:82,Normal
IU,-138.65,25/05/22,11:24:06:82,Normal
ID,121.45,25/05/22,11:24:06:82,Normal
Tm,36.56,25/05/22,11:24:06:82,Normal
SU,924.69,25/05/22,11:34:06:50,Normal
SD,154.54,25/05/22,11:34:06:50,Normal
IU,-138.71,25/05/22,11:34:06:50,Normal
ID,121.2,25/05/22,11:34:06:50,Normal
Tm,36.68,25/05/22,11:34:06:50,Normal
SU,924.62,25/05/22,11:44:06:16,Normal
SD,154.51,25/05/22,11:44:06:16,Normal
IU,-143.37,25/05/22,11:44:06:16,Normal
ID,119.92,25/05/22,11:44:06:16,Normal
Tm,37.76,25/05/22,11:44:06:16,Normal
SU,923.7,25/05/22,11:54:06:70,Normal
SD,152.53,25/05/22,11:54:06:70,Normal
IU,-141.89,25/05/22,11:54:06:70,Normal
ID,127.79,25/05/22,11:54:06:70,Normal
Tm,37.98,25/05/22,11:54:06:70,Normal
SU,947.33,25/05/22,12:04:06:39,Normal
SD,155.13,25/05/22,12:04:06:39,Normal
IU,-141.51,25/05/22,12:04:06:39,Normal
ID,123.46,25/05/22,12:04:06:39,Normal
Tm,38.08,25/05/22,12:04:06:39,Normal
SU,921.11,25/05/22,12:14:06:08,Normal
SD,151.54,25/05/22,12:14:06:08,Normal
IU,-146.49,25/05/22,12:14:06:08,Normal
ID,132.78,25/05/22,12:14:06:08,Normal
Tm,38.07,25/05/22,12:14:06:08,Normal
SU,921.41,25/05/22,12:24:06:62,Normal
SD,150.26,25/05/22,12:24:06:62,Normal
IU,-142.84,25/05/22,12:24:06:62,Normal
ID,127.06,25/05/22,12:24:06:62,Normal
Tm,37.93,25/05/22,12:24:06:62,Normal
SU,924.13,25/05/22,12:34:06:28,Normal
SD,150.32,25/05/22,12:34:06:28,Normal
IU,-147.4,25/05/22,12:34:06:28,Normal
ID,124.26,25/05/22,12:34:06:28,Normal
Tm,37.82,25/05/22,12:34:06:28,Normal
SU,925.61,25/05/22,12:44:05:96,Normal
SD,151.77,25/05/22,12:44:05:96,Normal
IU,-144.91,25/05/22,12:44:05:96,Normal
ID,129.14,25/05/22,12:44:05:96,Normal
Tm,37.45,25/05/22,12:44:05:96,Normal
SU,916.25,25/05/22,12:54:05:65,Normal
SD,153.01,25/05/22,12:54:05:65,Normal
IU,-145.54,25/05/22,12:54:05:65,Normal
ID,126.74,25/05/22,12:54:05:65,Normal
Tm,38.06,25/05/22,12:54:05:65,Normal
SU,912.31,25/05/22,13:04:06:20,Normal
SD,151.88,25/05/22,13:04:06:20,Normal
IU,-150.68,25/05/22,13:04:06:20,Normal
ID,123.44,25/05/22,13:04:06:20,Normal
Tm,38.8,25/05/22,13:04:06:20,Normal
SU,899.51,25/05/22,13:14:05:85,Normal
SD,149.38,25/05/22,13:14:05:85,Normal
IU,-148.72,25/05/22,13:14:05:85,Normal
ID,126.96,25/05/22,13:14:05:85,Normal
Tm,38.36,25/05/22,13:14:05:85,Normal
SU,894.42,25/05/22,13:24:05:54,Normal
SD,149.41,25/05/22,13:24:05:54,Normal
IU,-151,25/05/22,13:24:05:54,Normal
ID,122.03,25/05/22,13:24:05:54,Normal
Tm,38.67,25/05/22,13:24:05:54,Normal
SU,879.11,25/05/22,13:34:06:08,Normal
SD,147.97,25/05/22,13:34:06:08,Normal
IU,-149.2,25/05/22,13:34:06:08,Normal
ID,125.71,25/05/22,13:34:06:08,Normal
Tm,38.54,25/05/22,13:34:06:08,Normal
SU,866.32,25/05/22,13:44:05:77,Normal
SD,150.26,25/05/22,13:44:05:77,Normal
IU,-149.89,25/05/22,13:44:05:77,Normal
ID,123.12,25/05/22,13:44:05:77,Normal
Tm,38.98,25/05/22,13:44:05:77,Normal
SU,854.17,25/05/22,13:54:05:43,Normal
SD,147.02,25/05/22,13:54:05:43,Normal
IU,-153.17,25/05/22,13:54:05:43,Normal
ID,113.51,25/05/22,13:54:05:43,Normal
Tm,38.88,25/05/22,13:54:05:43,Normal
SU,834.39,25/05/22,14:04:05:97,Normal
SD,144.32,25/05/22,14:04:05:97,Normal
IU,-149.14,25/05/22,14:04:05:97,Normal
ID,119.05,25/05/22,14:04:05:97,Normal
Tm,38.49,25/05/22,14:04:05:97,Normal
SU,820.83,25/05/22,14:14:05:65,Normal
SD,144.58,25/05/22,14:14:05:65,Normal
IU,-153.28,25/05/22,14:14:05:65,Normal
ID,112.63,25/05/22,14:14:05:65,Normal
Tm,38.98,25/05/22,14:14:05:65,Normal
SU,787.81,25/05/22,14:24:05:34,Normal
SD,136.78,25/05/22,14:24:05:34,Normal
IU,-153.59,25/05/22,14:24:05:34,Normal
ID,110.33,25/05/22,14:24:05:34,Normal
Tm,39.49,25/05/22,14:24:05:34,Normal
SU,780.49,25/05/22,14:34:05:88,Normal
SD,142.19,25/05/22,14:34:05:88,Normal
IU,-153.65,25/05/22,14:34:05:88,Normal
ID,110.15,25/05/22,14:34:05:88,Normal
Tm,38.55,25/05/22,14:34:05:88,Normal
SU,737.91,25/05/22,14:44:05:54,Normal
SD,138.04,25/05/22,14:44:05:54,Normal
IU,-153.7,25/05/22,14:44:05:54,Normal
ID,105.14,25/05/22,14:44:05:54,Normal
Tm,38.67,25/05/22,14:44:05:54,Normal
SU,723.2,25/05/22,14:54:05:22,Normal
SD,135.57,25/05/22,14:54:05:22,Normal
IU,-156.72,25/05/22,14:54:05:22,Normal
ID,100.47,25/05/22,14:54:05:22,Normal
Tm,38.99,25/05/22,14:54:05:22,Normal
SU,702.2,25/05/22,15:04:05:77,Normal
SD,134.07,25/05/22,15:04:05:77,Normal
IU,-154.71,25/05/22,15:04:05:77,Normal
ID,97.95,25/05/22,15:04:05:77,Normal
Tm,38.91,25/05/22,15:04:05:77,Normal
SU,659.84,25/05/22,15:14:05:45,Normal
SD,129.78,25/05/22,15:14:05:45,Normal
IU,-159.26,25/05/22,15:14:05:45,Normal
ID,91.53,25/05/22,15:14:05:45,Normal
Tm,39.53,25/05/22,15:14:05:45,Normal
SU,631.81,25/05/22,15:24:05:10,Normal
SD,124.92,25/05/22,15:24:05:10,Normal
IU,-155.61,25/05/22,15:24:05:10,Normal
ID,86.67,25/05/22,15:24:05:10,Normal
Tm,39.28,25/05/22,15:24:05:10,Normal
SU,604.84,25/05/22,15:34:05:65,Normal
SD,124.02,25/05/22,15:34:05:65,Normal
IU,-150.47,25/05/22,15:34:05:65,Normal
ID,80.43,25/05/22,15:34:05:65,Normal
Tm,38.49,25/05/22,15:34:05:65,Normal
SU,574.68,25/05/22,15:44:05:33,Normal
SD,122.19,25/05/22,15:44:05:33,Normal
IU,-150.63,25/05/22,15:44:05:33,Normal
ID,79.95,25/05/22,15:44:05:33,Normal
Tm,38.44,25/05/22,15:44:05:33,Normal
SU,546.47,25/05/22,15:54:05:01,Normal
SD,118.63,25/05/22,15:54:05:01,Normal
IU,-148.46,25/05/22,15:54:05:01,Normal
ID,73.02,25/05/22,15:54:05:01,Normal
Tm,38.05,25/05/22,15:54:05:01,Normal
SU,501.1,25/05/22,16:04:05:56,Normal
SD,111.47,25/05/22,16:04:05:56,Normal
IU,-148.72,25/05/22,16:04:05:56,Normal
ID,69.96,25/05/22,16:04:05:56,Normal
Tm,37.76,25/05/22,16:04:05:56,Normal
SU,471.72,25/05/22,16:14:05:21,Normal
SD,106.37,25/05/22,16:14:05:21,Normal
IU,-148.77,25/05/22,16:14:05:21,Normal
ID,60.86,25/05/22,16:14:05:21,Normal
Tm,37.9,25/05/22,16:14:05:21,Normal
SU,438.25,25/05/22,16:24:04:89,Normal
SD,101.12,25/05/22,16:24:04:89,Normal
IU,-146.12,25/05/22,16:24:04:89,Normal
ID,55.55,25/05/22,16:24:04:89,Normal
Tm,37.27,25/05/22,16:24:04:89,Normal
SU,401.28,25/05/22,16:34:05:43,Normal
SD,93.37,25/05/22,16:34:05:43,Normal
IU,-142.95,25/05/22,16:34:05:43,Normal
ID,49.25,25/05/22,16:34:05:43,Normal
Tm,36.86,25/05/22,16:34:05:43,Normal
SU,399.78,25/05/22,16:34:19:97,Normal
SD,93.32,25/05/22,16:34:19:97,Normal
IU,-142.79,25/05/22,16:34:19:97,Normal
ID,49.99,25/05/22,16:34:19:97,Normal
Tm,36.84,25/05/22,16:34:19:97,Normal
SU,368.79,25/05/22,16:44:15:29,Normal
SD,87.87,25/05/22,16:44:15:29,Normal
IU,-141.25,25/05/22,16:44:15:29,Normal
ID,43.73,25/05/22,16:44:15:29,Normal
Tm,36.61,25/05/22,16:44:15:29,Normal
SU,324.8,25/05/22,16:54:15:83,Normal
SD,78.35,25/05/22,16:54:15:83,Normal
IU,-135.32,25/05/22,16:54:15:83,Normal
ID,38.72,25/05/22,16:54:15:83,Normal
Tm,36.29,25/05/22,16:54:15:83,Normal
SU,301.86,25/05/22,17:04:15:48,Normal
SD,72.18,25/05/22,17:04:15:48,Normal
IU,-133.83,25/05/22,17:04:15:48,Normal
ID,35.92,25/05/22,17:04:15:48,Normal
Tm,36.06,25/05/22,17:04:15:48,Normal
SU,259.15,25/05/22,17:14:15:17,Normal
SD,61.23,25/05/22,17:14:15:17,Normal
IU,-127.37,25/05/22,17:14:15:17,Normal
ID,31.21,25/05/22,17:14:15:17,Normal
Tm,35.27,25/05/22,17:14:15:17,Normal
SU,231.8,25/05/22,17:24:15:72,Normal
SD,55.16,25/05/22,17:24:15:72,Normal
IU,-125.09,25/05/22,17:24:15:72,Normal
ID,28.55,25/05/22,17:24:15:72,Normal
Tm,34.89,25/05/22,17:24:15:72,Normal
SU,198.58,25/05/22,17:34:15:40,Normal
SD,46.91,25/05/22,17:34:15:40,Normal
IU,-126.52,25/05/22,17:34:15:40,Normal
ID,21.54,25/05/22,17:34:15:40,Normal
Tm,34.75,25/05/22,17:34:15:40,Normal
SU,166.68,25/05/22,17:44:15:06,Normal
SD,38.78,25/05/22,17:44:15:06,Normal
